frame,t_s,t_b_s,a_p1_ok,a_p1_x_px,a_p1_y_px,a_p1_x_mm,a_p1_y_mm,a_p1_area,a_p2_ok,a_p2_x_px,a_p2_y_px,a_p2_x_mm,a_p2_y_mm,a_p2_area,b_p1_ok,b_p1_h_px,b_p1_z_px,b_p1_h_mm,b_p1_z_mm,b_p1_area,b_p2_ok,b_p2_h_px,b_p2_z_px,b_p2_h_mm,b_p2_z_mm,b_p2_area
1119,29.497925,29.497925,1,831.563477,500.562195,89.691628,53.990150,142,1,1081.028809,521.708557,116.598709,56.270977,109,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1121,29.531250,29.531250,1,835.949036,499.739929,90.164650,53.901459,130,1,1076.038574,563.722412,116.060471,60.802547,112,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1126,29.564697,29.564697,1,837.230042,499.366150,90.302811,53.861145,141,1,1064.515015,607.831970,114.817551,65.560165,121,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1128,29.598022,29.598022,1,839.013123,500.825623,90.495140,54.018562,136,1,1048.218140,645.977234,113.059784,69.674477,132,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1132,29.631348,29.631348,1,840.012024,503.272919,90.602875,54.282524,142,1,1026.046387,681.119568,110.668365,73.464897,137,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1134,29.664673,29.664673,1,841.700500,505.077576,90.784996,54.477173,150,1,999.592041,711.681030,107.815025,76.761223,147,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1137,29.697998,29.697998,1,844.052368,506.648315,91.038666,54.646591,143,1,970.015625,739.534241,104.624939,79.765434,136,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1139,29.731323,29.731323,1,846.487244,507.641876,91.301292,54.753757,138,1,937.384155,761.610474,101.105339,82.146561,139,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1143,29.764648,29.764648,1,847.858032,508.329620,91.449142,54.827938,144,1,903.568542,778.342590,97.458023,83.951271,129,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1145,29.797974,29.797974,1,849.885986,508.199554,91.667870,54.813908,137,1,867.024475,789.917175,93.516418,85.199692,135,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1150,29.831299,29.831299,1,850.595520,507.353027,91.744408,54.722603,140,1,829.362366,796.757019,89.454216,85.937431,158,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1152,29.864624,29.864624,1,849.713684,506.062042,91.649292,54.583355,147,1,790.434204,798.396362,85.255463,86.114250,151,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1155,29.898071,29.898071,1,851.764893,508.022919,91.870529,54.794857,135,1,753.135193,794.034302,81.232430,85.643761,156,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1157,29.931396,29.931396,1,853.159424,508.438507,92.020943,54.839680,140,1,719.072021,784.476990,77.558411,84.612923,159,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1161,29.964722,29.964722,1,855.194397,509.319824,92.240433,54.934742,136,1,685.956970,770.999573,73.986649,83.159264,155,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1163,29.998047,29.998047,1,858.723877,512.258118,92.621117,55.251659,129,1,655.574036,754.203064,70.709579,81.347603,150,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1166,30.031372,30.031372,1,860.938232,513.600952,92.859955,55.396496,143,1,626.901489,732.727844,67.616989,79.031311,156,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1170,30.064697,30.064697,1,862.087402,516.438049,92.983910,55.702503,142,1,602.166077,708.377258,64.949043,76.404877,157,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1172,30.098022,30.098022,1,862.938599,518.682861,93.075714,55.944626,135,1,579.825623,682.070312,62.539425,73.567436,150,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1177,30.131348,30.131348,1,864.017761,520.492676,93.192116,56.139828,141,1,562.656677,652.273560,60.687603,70.353592,142,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1179,30.164673,30.164673,1,863.457886,522.551331,93.131721,56.361877,121,1,548.384949,622.387329,59.148266,67.130089,148,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1182,30.198120,30.198120,1,862.655212,525.215576,93.045151,56.649242,130,1,538.828857,590.681702,58.117554,63.710354,146,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1184,30.231445,30.231445,1,862.597290,527.678101,93.038902,56.914845,134,1,533.603394,558.489563,57.553944,60.238140,155,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1188,30.264771,30.264771,1,863.117126,529.673706,93.094971,57.130089,139,1,531.344788,525.117371,57.310329,56.638649,148,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1190,30.298096,30.298096,1,862.138977,531.303894,92.989464,57.305920,146,1,532.770752,491.494385,57.464134,53.012104,136,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1193,30.331421,30.331421,1,861.211975,535.362915,92.889481,57.743725,131,1,538.369934,456.532532,58.068054,49.241154,139,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1197,30.364746,30.364746,1,861.809448,541.182495,92.953926,58.371418,113,1,548.574097,423.501251,59.168667,45.678432,136,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1200,30.398071,30.398071,1,859.953552,541.077759,92.753746,58.360115,136,1,562.379150,392.789856,60.657665,42.365929,126,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1203,30.431396,30.431396,1,855.591248,540.586060,92.283241,58.307083,127,1,580.909485,361.634644,62.656330,39.005558,122,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1206,30.464722,30.464722,1,854.887512,542.206360,92.207329,58.481850,130,1,603.215698,334.924194,65.062256,36.124596,100,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1208,30.498169,30.498169,1,852.925171,543.973816,91.995674,58.672485,139,1,627.090332,309.741760,67.637352,33.408443,116,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1211,30.531494,30.531494,1,849.778931,545.858093,91.656326,58.875721,132,1,655.215698,286.870575,70.670929,30.941580,103,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1215,30.564819,30.564819,1,844.782043,545.994324,91.117371,58.890415,140,1,684.835876,268.442139,73.865730,28.953909,115,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1217,30.598145,30.598145,1,838.046814,549.138916,90.390907,59.229591,151,1,717.892517,253.922882,77.431190,27.387875,121,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1220,30.631470,30.631470,1,832.590881,548.889709,89.802437,59.202705,142,1,751.747070,242.968826,81.082703,26.206381,118,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1222,30.664795,30.664795,1,825.322693,548.454651,89.018501,59.155781,167,1,787.613464,237.700348,84.951218,25.638128,123,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1227,30.698120,30.698120,1,824.025146,548.680664,88.878548,59.180161,154,1,823.333008,235.793137,88.803894,25.432417,134,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1229,30.731445,30.731445,1,823.852478,550.253540,88.859924,59.349808,152,1,859.558960,239.943390,92.711197,25.880060,116,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1233,30.764771,30.764771,1,823.534790,544.889282,88.825661,58.771229,156,1,893.526062,245.286743,96.374847,26.456388,114,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1235,30.798096,30.798096,1,822.262451,547.302124,88.688431,59.031471,146,1,928.609192,256.740479,100.158882,27.691778,110,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1238,31.971313,31.971313,1,817.550903,549.039978,88.180244,59.218914,156,1,960.265808,271.368469,103.573334,29.269537,96,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1242,32.004639,32.004639,1,817.763184,546.456421,88.203133,58.940258,141,1,989.718262,289.295807,106.750046,31.203163,104,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1245,32.037964,32.037964,1,818.040283,546.451294,88.233025,58.939701,144,1,1018.364807,311.937775,109.839836,33.645302,93,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1247,32.071289,32.071289,1,816.557861,547.743408,88.073135,59.079071,145,1,1044.105469,335.919006,112.616196,36.231899,98,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1251,32.104614,32.104614,1,818.178833,553.341309,88.247971,59.682854,146,1,1066.122070,362.593719,114.990883,39.109005,92,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1253,32.138062,32.138062,1,817.915833,557.434570,88.219604,60.124352,136,1,1084.293823,392.425629,116.950867,42.326645,96,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1256,32.171387,32.171387,1,813.262085,560.255371,87.717651,60.428596,123,1,1099.915527,423.120850,118.635818,45.637402,77,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1260,32.204712,32.204712,0,0.000000,0.000000,0.000000,0.000000,0,1,1103.000000,447.000000,118.968506,48.212982,1,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1262,32.238037,32.238037,0,0.000000,0.000000,0.000000,0.000000,0,1,1119.088501,489.519684,120.703796,52.799114,73,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1265,32.271362,32.271362,1,818.405884,546.420349,88.272461,58.936363,20,1,1123.416626,526.337769,121.170624,56.770279,43,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1269,32.304688,32.304688,1,818.737488,549.477844,88.308228,59.266140,122,1,1122.195923,564.479736,121.038963,60.884235,59,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1271,32.338013,32.338013,1,822.363098,547.235535,88.699280,59.024292,126,1,1116.912231,602.431885,120.469063,64.977715,72,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1275,32.371338,32.371338,1,821.515198,544.668335,88.607826,58.747398,118,1,1112.006470,621.000000,119.939934,66.980453,2,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1278,32.404663,32.404663,1,819.196899,539.186829,88.357780,58.156162,134,1,1092.758789,672.944031,117.863899,72.583084,87,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1280,32.437988,32.437988,1,818.682556,535.635620,88.302299,57.773136,119,1,1072.385498,704.743896,115.666451,76.012993,91,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1284,32.471436,32.471436,1,818.743408,531.167236,88.308868,57.291180,141,1,1049.606079,734.552734,113.209496,79.228142,84,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1286,32.504761,32.504761,1,815.657593,527.982178,87.976028,56.947643,146,1,1021.889771,763.596069,110.220032,82.360725,100,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1289,32.538086,32.538086,1,811.116943,527.405579,87.486282,56.885452,133,1,994.097778,787.278320,107.222412,84.915070,99,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1293,32.571411,32.571411,1,809.713989,529.362183,87.334961,57.096489,130,1,961.853027,806.863831,103.744530,87.027550,97,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1295,32.604736,32.604736,1,807.906006,528.149292,87.139954,56.965668,127,1,926.715271,823.434326,99.954605,88.814827,102,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1298,32.638062,32.638062,1,809.099060,525.704285,87.268639,56.701950,136,1,890.346252,835.935486,96.031876,90.163185,108,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1302,32.671387,32.671387,1,811.608154,525.378906,87.539268,56.666855,130,1,853.274475,844.107361,92.033348,91.044594,113,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1304,32.704712,32.704712,1,811.362610,527.554688,87.512779,56.901531,137,1,817.251465,847.333801,88.147949,91.392593,116,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1308,32.738037,32.738037,1,810.746399,529.563477,87.446312,57.118202,134,1,779.000549,846.544373,84.022240,91.307449,112,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1310,32.771484,32.771484,1,809.311890,528.891907,87.291588,57.045765,149,1,743.096375,841.138977,80.149651,90.724434,112,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1313,32.804810,32.804810,1,808.994507,526.427490,87.257355,56.779957,154,1,707.274780,830.779846,76.285965,89.607101,120,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1317,32.838135,32.838135,1,807.943848,520.053955,87.144035,56.092510,146,1,674.340637,816.470154,72.733727,88.063675,103,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1319,32.871460,32.871460,1,810.954468,516.985718,87.468758,55.761574,142,1,643.312256,796.864563,69.387032,85.949036,109,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1322,32.904785,32.904785,1,810.896362,518.724426,87.462494,55.949108,141,1,628.335693,782.152588,67.771675,84.362213,106,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1324,32.938110,32.938110,1,809.247192,520.185364,87.284607,56.106686,131,1,624.260742,765.156311,67.332153,82.529007,98,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1329,32.971436,32.971436,1,807.749756,521.110657,87.123100,56.206486,146,1,624.497559,752.404541,67.357697,81.153618,89,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1331,33.004761,33.004761,1,807.484253,515.821777,87.094467,55.636032,159,1,606.860596,746.897156,65.455391,80.559593,79,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1335,33.038086,33.038086,1,811.876526,513.538818,87.568207,55.389797,146,1,583.306580,723.552307,62.914879,78.041649,11,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1337,33.071533,33.071533,1,817.798706,513.274841,88.206970,55.361324,143,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1340,33.104858,33.104858,1,821.420776,514.584595,88.597641,55.502594,141,1,512.000000,631.000000,55.223820,68.059044,2,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1342,33.138184,33.138184,1,822.146912,513.417114,88.675957,55.376671,126,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1346,33.171509,33.171509,1,820.850525,510.378326,88.536140,55.048908,128,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1349,33.204834,33.204834,1,818.979187,507.225311,88.334290,54.708828,125,1,527.000000,471.000000,56.841705,50.801601,1,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1353,33.238159,33.238159,1,821.069458,506.666534,88.559746,54.648560,121,1,533.000000,470.098907,57.488861,50.704407,2,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1355,33.271484,33.271484,1,825.025513,505.085052,88.986450,54.477982,135,1,529.000000,463.000000,57.057423,49.938728,1,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1358,33.304810,33.304810,1,824.564758,501.634430,88.936745,54.105801,140,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1362,33.338135,33.338135,1,825.087524,499.378876,88.993134,53.862514,152,1,638.000000,495.000000,68.814056,53.390217,2,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1364,33.371460,33.371460,1,825.221313,500.693329,89.007568,54.004292,158,1,545.000000,435.985504,58.783169,47.024971,2,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1367,33.404907,33.404907,1,822.988708,503.448914,88.766754,54.301510,147,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1370,33.438232,33.438232,1,823.925781,508.036987,88.867828,54.796371,151,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1372,33.471558,33.471558,1,825.519165,509.323730,89.039688,54.935162,155,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1376,33.504883,33.504883,1,828.464539,507.189087,89.357376,54.704922,145,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1380,33.538208,33.538208,1,826.657166,513.350586,89.162437,55.369492,161,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1382,33.571533,33.571533,1,825.975952,517.309692,89.088959,55.796516,142,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1385,33.604858,33.604858,1,823.396851,519.708435,88.810783,56.055241,140,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1388,33.638184,33.638184,1,818.238770,518.680969,88.254433,55.944424,155,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1391,33.671509,33.671509,1,815.669312,519.412170,87.977295,56.023293,149,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1394,33.704956,33.704956,1,814.920227,522.137207,87.896500,56.317207,154,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1396,33.738281,33.738281,1,816.575256,525.159241,88.075012,56.643162,142,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1399,33.771606,33.771606,1,818.805359,525.707764,88.315552,56.702324,152,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1403,33.804932,33.804932,1,819.643372,526.089539,88.405930,56.743504,146,1,692.084167,468.185181,74.647522,50.497997,4,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1406,33.838257,33.838257,1,820.043030,526.691223,88.449043,56.808399,150,1,727.982910,417.941986,78.519531,45.078815,4,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1410,33.871582,33.871582,1,819.884033,524.874390,88.431892,56.612438,160,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1412,33.904907,33.904907,1,819.330078,522.103821,88.372139,56.313610,150,1,878.365356,393.711548,94.739632,42.465343,3,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1415,33.938232,33.938232,1,819.948303,522.773804,88.438820,56.385872,143,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1417,33.971558,33.971558,1,819.462708,523.867371,88.386452,56.503826,143,1,955.000000,473.000000,103.005371,51.017319,1,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1421,34.005005,34.005005,1,819.162292,522.198730,88.354050,56.323845,145,1,973.000000,543.000000,104.946831,58.567451,1,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1424,34.038330,34.038330,1,819.539368,523.235046,88.394722,56.435623,130,1,963.566284,598.787048,103.929314,64.584587,67,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1428,34.071655,34.071655,1,818.763794,526.933472,88.311066,56.834530,139,1,936.964661,645.466553,101.060089,69.619392,86,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1430,34.104980,34.104980,1,816.453247,525.935852,88.061852,56.726929,129,1,899.662537,681.634888,97.036728,73.520470,108,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1433,34.138306,34.138306,1,816.349304,522.372009,88.050636,56.342537,136,1,852.743469,706.185669,91.976074,76.168495,118,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1437,34.171631,34.171631,1,817.942627,520.354553,88.222496,56.124931,151,1,800.407776,715.925537,86.331200,77.219025,129,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1439,34.204956,34.204956,1,819.337402,520.973572,88.372932,56.191700,145,1,751.376282,711.544983,81.042709,76.746552,125,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1442,34.238281,34.238281,1,822.247620,519.530640,88.686829,56.036068,153,1,702.485413,691.981873,75.769386,74.636490,121,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1444,35.411377,35.411377,1,822.150085,518.324402,88.676308,55.905964,151,1,660.442566,659.433411,71.234695,71.125839,110,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1448,35.444702,35.444702,1,821.329224,520.299927,88.587769,56.119038,147,1,628.987671,617.573181,67.841995,66.610840,100,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1452,35.478027,35.478027,1,821.971008,520.295044,88.656990,56.118519,143,1,608.008667,566.660645,65.579224,61.119465,112,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1454,35.511353,35.511353,1,820.044922,521.919067,88.449242,56.293678,149,1,600.841736,511.006836,64.806206,55.116695,111,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1457,35.544678,35.544678,1,817.561646,523.971558,88.181396,56.515060,146,1,603.000000,481.000000,65.038994,51.880192,1,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1461,35.578003,35.578003,1,817.940552,523.815796,88.222267,56.498260,145,1,629.581604,404.412415,67.906059,43.619530,115,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1463,35.611450,35.611450,1,818.325623,523.318726,88.263802,56.444649,134,1,659.682983,363.565918,71.152763,39.213863,122,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1466,35.644775,35.644775,1,816.765137,524.356201,88.095490,56.556549,134,1,700.301514,329.110840,75.533836,35.497574,119,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1468,35.678101,35.678101,1,818.883728,524.054688,88.323997,56.524029,122,1,745.638550,307.138031,80.423843,33.127609,127,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1472,35.711426,35.711426,1,819.554749,520.295349,88.396370,56.118549,126,1,796.458191,297.286682,85.905197,32.065048,123,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1474,35.744751,35.744751,1,819.993042,518.087952,88.443649,55.880463,121,1,842.812195,298.762207,90.904900,32.224201,118,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1479,35.778076,35.778076,1,821.216614,516.879211,88.575623,55.750088,119,1,890.339539,310.720215,96.031151,33.513977,123,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1481,35.811401,35.811401,1,820.040466,516.709167,88.448761,55.731747,105,1,932.922241,333.084076,100.624077,35.926121,104,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1485,35.844727,35.844727,1,816.701843,516.048096,88.088669,55.660442,113,1,969.201050,364.290741,104.537079,39.292042,90,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1487,35.878052,35.878052,1,815.940125,512.888428,88.006508,55.319649,108,1,998.512329,403.500702,107.698570,43.521191,59,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1490,35.911499,35.911499,1,818.891907,509.950104,88.324883,55.002720,85,1,1017.963501,445.811829,109.796547,48.084827,71,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1492,35.944824,35.944824,1,819.314514,506.135742,88.370461,54.591309,109,1,1027.798096,491.796906,110.857300,53.044735,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
