frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03305,780.442,606.445,108.5118,84.3195,0,0
1,0.06611,780.442,606.445,108.5118,84.3195,0,0
2,0.09916,780.442,606.445,108.5118,84.3195,0,0
3,0.13221,780.442,606.445,108.5118,84.3195,0,0
4,0.16526,780.442,606.445,108.5118,84.3195,0,0
5,0.19832,780.442,606.445,108.5118,84.3195,0,0
6,0.23137,780.442,606.445,108.5118,84.3195,0,0
7,0.26442,780.442,606.445,108.5118,84.3195,0,0
8,0.29748,780.442,606.445,108.5118,84.3195,0,0
9,0.33053,780.442,606.445,108.5118,84.3195,0,0
10,0.36358,780.442,606.445,108.5118,84.3195,0,0
11,0.39663,780.442,606.445,108.5118,84.3195,0,0
12,0.42969,780.442,606.445,108.5118,84.3195,0,0
13,0.46274,780.442,606.445,108.5118,84.3195,0,0
14,0.49579,780.442,606.445,108.5118,84.3195,0,0
15,0.54537,780.442,606.445,108.5118,84.3195,0,0
16,0.57843,780.442,606.445,108.5118,84.3195,0,0
17,0.62800,780.442,606.445,108.5118,84.3195,0,0
18,0.66106,780.442,606.445,108.5118,84.3195,0,0
19,0.69411,780.442,606.445,108.5118,84.3195,0,0
20,0.72716,780.442,606.445,108.5118,84.3195,0,0
21,0.76022,780.442,606.445,108.5118,84.3195,0,0
22,0.79327,780.442,606.445,108.5118,84.3195,0,0
23,0.82632,780.442,606.445,108.5118,84.3195,0,0
24,0.85937,780.442,606.445,108.5118,84.3195,0,0
25,0.89243,780.442,606.445,108.5118,84.3195,0,0
26,0.92548,780.442,606.445,108.5118,84.3195,0,0
27,0.95853,780.442,606.445,108.5118,84.3195,0,0
28,0.99159,780.442,606.445,108.5118,84.3195,0,0
29,1.02464,780.442,606.445,108.5118,84.3195,0,0
30,1.05769,780.442,606.445,108.5118,84.3195,0,0
31,1.09075,780.442,606.445,108.5118,84.3195,0,0
32,1.12380,780.442,606.445,108.5118,84.3195,0,0
33,1.15685,780.442,606.445,108.5118,84.3195,0,0
34,1.18990,780.442,606.445,108.5118,84.3195,0,0
35,1.22296,780.442,606.445,108.5118,84.3195,0,0
36,1.25601,780.442,606.445,108.5118,84.3195,0,0
37,1.28906,780.442,606.445,108.5118,84.3195,0,0
38,1.32212,780.442,606.445,108.5118,84.3195,0,0
39,1.35517,780.442,606.445,108.5118,84.3195,0,0
40,1.38822,780.442,606.445,108.5118,84.3195,0,0
41,1.42127,780.442,606.445,108.5118,84.3195,0,0
42,1.45433,780.442,606.445,108.5118,84.3195,0,0
43,1.48738,780.442,606.445,108.5118,84.3195,0,0
44,1.52043,780.442,606.445,108.5118,84.3195,0,0
45,1.55349,780.442,606.445,108.5118,84.3195,0,0
46,1.58654,780.442,606.445,108.5118,84.3195,0,0
47,1.61959,780.442,606.445,108.5118,84.3195,0,0
48,1.65264,780.442,606.445,108.5118,84.3195,0,0
49,1.68570,780.442,606.445,108.5118,84.3195,0,0
50,1.71875,780.442,606.445,108.5118,84.3195,0,0
51,1.75180,780.442,606.445,108.5118,84.3195,0,0
52,1.78486,780.442,606.445,108.5118,84.3195,0,0
53,1.81791,780.442,606.445,108.5118,84.3195,0,0
54,1.85096,780.442,606.445,108.5118,84.3195,0,0
55,1.88401,780.442,606.445,108.5118,84.3195,0,0
56,1.91707,780.442,606.445,108.5118,84.3195,0,0
57,1.95012,780.442,606.445,108.5118,84.3195,0,0
58,1.98317,780.442,606.445,108.5118,84.3195,0,0
59,2.01623,780.442,606.445,108.5118,84.3195,0,0
60,2.04928,780.442,606.445,108.5118,84.3195,0,0
61,2.08233,780.442,606.445,108.5118,84.3195,0,0
62,2.11538,780.442,606.445,108.5118,84.3195,0,0
63,2.14844,780.442,606.445,108.5118,84.3195,0,0
64,2.18149,780.442,606.445,108.5118,84.3195,0,0
65,2.21454,780.442,606.445,108.5118,84.3195,0,0
66,2.24760,780.442,606.445,108.5118,84.3195,0,0
67,2.28065,780.442,606.445,108.5118,84.3195,0,0
68,2.31370,780.442,606.445,108.5118,84.3195,0,0
69,2.34675,780.442,606.445,108.5118,84.3195,0,0
70,2.37981,780.442,606.445,108.5118,84.3195,0,0
71,2.41286,780.442,606.445,108.5118,84.3195,0,0
72,2.44591,780.442,606.445,108.5118,84.3195,0,0
73,2.47897,780.442,606.445,108.5118,84.3195,0,0
74,2.51202,780.442,606.445,108.5118,84.3195,0,0
75,2.54507,780.442,606.445,108.5118,84.3195,0,0
76,2.57812,780.442,606.445,108.5118,84.3195,0,0
77,2.61118,780.442,606.445,108.5118,84.3195,0,0
78,2.64423,780.442,606.445,108.5118,84.3195,0,0
79,2.67728,780.442,606.445,108.5118,84.3195,0,0
80,2.71034,780.442,606.445,108.5118,84.3195,0,0
81,2.74339,780.442,606.445,108.5118,84.3195,0,0
82,2.77644,780.442,606.445,108.5118,84.3195,0,0
83,2.80949,780.442,606.445,108.5118,84.3195,0,0
84,2.84255,780.442,606.445,108.5118,84.3195,0,0
85,2.87560,780.442,606.445,108.5118,84.3195,0,0
86,2.90865,780.442,606.445,108.5118,84.3195,0,0
87,2.94171,780.442,606.445,108.5118,84.3195,0,0
88,2.97476,780.442,606.445,108.5118,84.3195,0,0
