frame,t_s,t_b_s,a_p1_ok,a_p1_x_px,a_p1_y_px,a_p1_x_mm,a_p1_y_mm,a_p1_area,a_p2_ok,a_p2_x_px,a_p2_y_px,a_p2_x_mm,a_p2_y_mm,a_p2_area,b_p1_ok,b_p1_h_px,b_p1_z_px,b_p1_h_mm,b_p1_z_mm,b_p1_area,b_p2_ok,b_p2_h_px,b_p2_z_px,b_p2_h_mm,b_p2_z_mm,b_p2_area
334,5.074219,5.074219,1,813.943848,511.867859,87.791191,55.209564,140,1,479.459015,600.787109,51.713982,64.800308,380,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
336,5.107544,5.107544,1,816.146362,512.850647,88.028748,55.315571,134,1,473.561157,569.575623,51.077843,61.433868,393,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
338,5.140869,5.140869,1,814.158325,515.694702,87.814323,55.622326,134,1,470.812592,537.128296,50.781387,57.934135,390,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
342,5.174194,5.174194,1,812.984863,515.207336,87.687759,55.569759,128,1,471.154877,504.493378,50.818302,54.414162,397,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
344,5.207520,5.207520,1,806.487000,515.450073,86.986900,55.595940,144,1,474.413971,470.934937,51.169827,50.794582,397,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
346,5.240967,5.240967,1,803.555969,508.986542,86.670761,54.898788,141,1,480.939392,438.033936,51.873653,47.245911,384,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
348,5.274292,5.274292,1,803.391418,507.211273,86.653015,54.707314,148,1,490.653473,406.313965,52.921406,43.824627,378,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
352,5.307617,5.307617,1,806.480896,505.336060,86.986237,54.505051,160,1,503.449829,376.116638,54.301605,40.567574,373,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
354,5.340942,5.340942,1,811.823669,504.263550,87.562508,54.389374,152,1,519.200928,346.947266,56.000507,37.421391,375,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
356,5.374268,5.374268,1,815.238831,509.522003,87.930862,54.956547,153,1,537.564270,319.957703,57.981155,34.510326,380,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
358,5.407593,5.407593,1,814.449646,502.509186,87.845741,54.200153,159,1,558.627563,294.309845,60.253025,31.743973,389,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
360,5.440918,5.440918,1,821.217834,502.484711,88.575752,54.197510,146,1,581.728577,270.518890,62.744675,29.177904,381,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
364,5.474243,5.474243,1,821.352905,504.199768,88.590324,54.382492,145,1,607.169373,249.870636,65.488693,26.950802,381,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
366,5.507568,5.507568,1,821.372070,502.993652,88.592392,54.252403,138,1,635.141541,231.637497,68.505745,24.984194,382,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
368,5.541016,5.541016,1,823.144714,500.162598,88.783585,53.947052,133,1,664.801514,215.565674,71.704842,23.250704,387,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
372,5.574341,5.574341,1,822.539062,500.780914,88.718262,54.013741,131,1,695.706177,203.393723,75.038193,21.937849,385,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
374,5.607666,5.607666,1,821.140076,500.907440,88.567368,54.027386,145,1,727.844055,194.376114,78.504547,20.965218,390,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
376,5.640991,5.640991,1,825.490906,500.777802,89.036644,54.013405,124,1,760.869202,188.466110,82.066612,20.327770,389,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
380,5.674316,5.674316,1,828.168152,502.868896,89.325409,54.238949,140,1,794.123230,186.241745,85.653358,20.087852,381,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
382,5.707642,5.707642,1,827.310242,504.675598,89.232872,54.433819,144,1,827.233459,187.959625,89.224594,20.273142,381,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
384,5.740967,5.740967,1,829.488953,503.651428,89.467865,54.323353,122,1,860.476379,191.313965,92.810143,20.634937,383,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
386,5.774292,5.774292,1,832.235840,502.355499,89.764145,54.183575,136,1,893.704224,197.917053,96.394066,21.347141,393,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
388,5.807617,5.807617,1,833.847534,500.561127,89.937981,53.990032,150,1,925.900330,208.103363,99.866707,22.445826,384,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
392,5.840942,5.840942,1,837.255737,499.706451,90.305588,53.897850,132,1,957.459106,221.630142,103.270607,23.904810,387,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
394,5.874390,5.874390,1,837.726257,500.586792,90.356331,53.992802,156,1,987.466797,238.458191,106.507202,25.719868,382,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
396,5.907715,5.907715,1,835.946106,501.036926,90.164330,54.041355,140,1,1015.099548,259.099792,109.487648,27.946251,386,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
398,5.941040,5.941040,1,832.676514,499.186707,89.811676,53.841789,145,1,1040.492798,281.653412,112.226532,30.378862,370,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
402,5.974365,5.974365,1,834.510986,498.218231,90.009537,53.737335,125,1,1063.114014,305.977081,114.666443,33.002388,377,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
404,6.007690,6.007690,1,837.873779,496.660645,90.372246,53.569332,131,1,1083.558350,332.646973,116.871544,35.878979,372,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
406,6.041016,6.041016,1,838.085693,496.126556,90.395103,53.511726,137,1,1100.388428,360.365051,118.686829,38.868622,363,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
408,6.074341,6.074341,1,836.984863,493.791443,90.276375,53.259861,124,1,1114.478149,389.791840,120.206528,42.042568,358,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
410,6.107666,6.107666,1,838.667969,494.776001,90.457909,53.366058,121,1,1125.563599,420.192902,121.402191,45.321598,365,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
414,6.140991,6.140991,1,841.228088,492.570984,90.734039,53.128227,135,1,1133.419556,452.325714,122.249527,48.787411,362,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
416,6.174438,6.174438,1,844.324829,489.924011,91.068047,52.842724,115,1,1137.204956,483.953033,122.657822,52.198704,353,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
419,6.207764,6.207764,1,845.516541,489.407776,91.196587,52.787045,107,1,1138.338989,516.333679,122.780136,55.691246,343,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
421,6.241089,6.241089,1,844.896606,490.720001,91.129723,52.928581,139,1,1136.270020,548.277588,122.556984,59.136684,343,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
423,6.274414,6.274414,1,845.667175,488.020630,91.212837,52.637428,144,1,1131.185181,579.075684,122.008530,62.458538,336,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
426,6.307739,6.307739,1,846.926208,487.343536,91.348633,52.564400,117,1,1123.614990,609.203003,121.192017,65.708038,334,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
429,6.341064,6.341064,1,849.010742,489.883698,91.573471,52.838379,116,1,1112.753174,638.658508,120.020477,68.885086,336,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
430,6.374390,6.374390,1,849.243225,494.616974,91.598541,53.348904,124,1,1099.902100,666.890503,118.634369,71.930161,345,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
434,6.407715,6.407715,1,847.072937,494.667297,91.364456,53.354332,133,1,1084.437622,693.653809,116.966393,74.816826,352,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
436,6.441040,6.441040,1,847.414856,494.859406,91.401344,53.375053,133,1,1066.958862,718.848633,115.081139,77.534309,359,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
439,6.474487,6.474487,1,847.319702,496.051880,91.391075,53.503670,131,1,1047.260498,742.185974,112.956490,80.051453,367,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
441,6.507812,6.507812,1,849.427551,498.434021,91.618423,53.760609,129,1,1025.227417,763.784851,110.580025,82.381088,352,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
443,6.541138,6.541138,1,849.145081,502.517853,91.587959,54.201084,130,1,1001.687561,783.289246,108.041046,84.484810,352,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
446,6.574463,6.574463,1,849.517639,504.565948,91.628143,54.421989,127,1,976.768127,800.396545,105.353256,86.329994,353,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
449,6.607788,6.607788,1,848.313171,507.155396,91.498230,54.701286,132,1,951.066345,815.202087,102.581085,87.926903,349,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
451,6.641113,6.641113,1,845.585205,507.561493,91.203995,54.745087,151,1,924.009338,827.247620,99.662743,89.226120,352,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
454,6.674438,6.674438,1,843.041870,505.255005,90.929672,54.496311,139,1,895.309326,836.729004,96.567192,90.248772,345,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
456,6.707764,6.707764,1,846.160278,509.119690,91.266022,54.913155,128,1,865.942200,843.604553,93.399681,90.990364,347,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
458,6.741089,6.741089,1,846.627075,514.054199,91.316376,55.445385,126,1,836.509094,847.770203,90.225060,91.439667,348,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
460,6.774414,6.774414,1,846.685730,517.014954,91.322693,55.764729,115,1,806.510498,849.812866,86.989441,91.659981,363,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
464,6.807861,6.807861,1,847.387695,520.238037,91.398407,56.112366,114,1,776.879822,849.337036,83.793503,91.608665,359,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
466,6.841187,6.841187,1,847.479187,521.748230,91.408279,56.275257,126,1,747.243347,846.086365,80.596939,91.258049,362,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
469,6.874512,6.874512,1,844.284302,524.327576,91.063683,56.553459,123,1,718.866028,839.204468,77.536186,90.515778,360,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
471,6.907837,6.907837,1,839.398804,525.913269,90.536736,56.724491,109,1,691.649109,830.327942,74.600601,89.558365,359,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
473,6.941162,6.941162,1,837.996765,522.481262,90.385513,56.354321,133,1,665.568481,819.324768,71.787567,88.371567,364,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
476,6.974487,6.974487,1,838.210754,519.614197,90.408592,56.045082,148,1,640.524597,806.076111,69.086357,86.942581,364,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
479,7.007812,7.007812,1,838.329041,517.878479,90.421356,55.857864,121,1,616.609009,791.713745,66.506844,85.393471,357,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
481,7.041138,7.041138,1,842.618286,521.503174,90.883987,56.248821,112,1,593.691223,775.746399,64.034958,83.671249,352,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
484,7.074463,7.074463,1,838.392029,527.492859,90.428146,56.894867,128,1,572.890381,757.838745,61.791393,81.739746,354,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
486,7.107910,7.107910,1,835.716187,529.605286,90.139534,57.122707,115,1,553.712097,737.413513,59.722847,79.536697,351,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
489,7.141235,7.141235,1,835.819824,529.117065,90.150711,57.070053,120,1,536.225159,715.784241,57.836723,77.203789,355,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
491,7.174561,7.174561,1,833.463196,528.717712,89.896523,57.026974,136,1,520.582458,692.792542,56.149517,74.723930,351,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
493,7.207886,7.207886,1,829.647339,528.539429,89.484947,57.007751,145,1,507.486206,668.939575,54.736965,72.151169,343,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
496,7.241211,7.241211,1,830.399963,530.024719,89.566132,57.167950,128,1,495.905151,644.350952,53.487846,69.499062,353,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
499,7.274536,7.274536,1,828.412842,530.707581,89.351799,57.241604,126,1,486.786469,618.860901,52.504314,66.749733,358,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
501,7.307861,7.307861,1,828.375549,530.289062,89.347778,57.196465,114,1,479.748505,592.247742,51.745205,63.879261,360,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
504,7.341187,7.341187,1,825.518799,529.394653,89.039650,57.099987,120,1,474.212860,564.993286,51.148136,60.939625,367,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
506,7.374512,7.374512,1,824.235352,528.747070,88.901215,57.030144,126,1,471.309540,536.832764,50.834988,57.902260,366,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
508,7.407959,7.407959,1,820.621582,529.985168,88.511444,57.163685,135,1,471.174927,507.526154,50.820465,54.741276,376,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
510,7.441284,7.441284,1,815.931519,528.021179,88.005577,56.951847,148,1,473.394043,478.751831,51.059818,51.637707,355,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
513,7.474609,7.474609,1,814.492920,526.290833,87.850410,56.765213,109,1,478.068329,449.908020,51.563984,48.526638,365,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
517,7.507935,7.507935,1,813.062500,521.037292,87.696129,56.198574,130,1,485.068237,421.346741,52.318989,45.446049,354,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
519,7.541260,7.541260,1,815.490723,513.428955,87.958031,55.377945,130,1,494.250061,393.838165,53.309330,42.479000,359,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
521,7.574585,7.574585,1,812.496765,513.911377,87.635109,55.429977,137,1,505.488525,366.668518,54.521500,39.548508,357,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
523,7.607910,7.607910,1,812.305237,511.656677,87.614449,55.186790,127,1,518.989380,340.889801,55.977688,36.768044,370,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
525,7.641235,7.641235,1,814.308044,508.365753,87.830475,54.831837,149,1,535.279297,316.344696,57.734703,34.120632,364,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
529,7.674561,7.674561,1,819.328918,505.080322,88.372017,54.477470,138,1,553.768066,292.651855,59.728882,31.565144,374,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
531,7.707886,7.707886,1,821.731445,503.697083,88.631149,54.328278,130,1,574.665649,271.091980,61.982876,29.239717,363,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
533,7.741333,7.741333,1,825.842285,502.611237,89.074539,54.211159,138,1,598.110535,251.687012,64.511620,27.146715,368,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
535,7.774658,7.774658,1,831.065247,505.222961,89.637886,54.492855,122,1,623.283325,233.678986,67.226730,25.204388,376,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
539,7.807983,7.807983,1,830.419922,506.582703,89.568283,54.639515,118,1,650.292480,217.611053,70.139908,23.471315,377,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
541,7.841309,7.841309,1,829.184387,503.964386,89.435020,54.357105,119,1,679.016479,204.670532,73.238052,22.075563,371,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
543,7.874634,7.874634,1,828.815430,504.806580,89.395218,54.447945,125,1,709.339172,194.525864,76.508629,20.981369,381,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
547,7.907959,7.907959,1,827.077026,504.294952,89.207718,54.392761,109,1,740.501953,187.154709,79.869820,20.186323,383,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
549,7.941284,7.941284,1,828.494690,501.963837,89.360626,54.141327,128,1,772.533936,183.077454,83.324760,19.746555,384,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
551,7.974609,7.974609,1,831.818726,500.111694,89.719154,53.941559,137,1,805.366333,181.902451,86.866028,19.619822,383,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
553,8.007935,8.007935,1,830.493042,499.315430,89.576172,53.855675,109,1,838.951904,183.328537,90.488533,19.773638,389,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
555,8.041382,8.041382,1,833.554260,499.505981,89.906349,53.876225,114,1,872.483948,187.909103,94.105270,20.267693,392,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
559,8.074707,8.074707,1,834.366821,498.682922,89.993988,53.787453,126,1,905.978210,196.061508,97.717926,21.147003,384,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
561,8.108032,8.108032,1,835.939636,500.941223,90.163635,54.031029,124,1,939.156006,207.278442,101.296448,22.356850,384,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
563,8.141357,8.141357,1,839.263916,501.762421,90.522186,54.119606,121,1,970.278625,222.009583,104.653305,23.945738,381,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
567,8.174683,8.174683,1,839.309814,501.523224,90.527138,54.093803,134,1,1000.170898,239.694473,107.877457,25.853212,385,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
569,8.208008,8.208008,1,838.501465,499.943878,90.439949,53.923458,125,1,1028.218384,259.511200,110.902626,27.990625,387,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
571,8.241333,8.241333,1,837.462830,501.182983,90.327919,54.057106,118,1,1054.321533,282.237549,113.718094,30.441866,383,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
573,8.274658,8.274658,1,840.401489,500.331665,90.644882,53.965286,120,1,1078.157715,306.785217,116.289040,33.089554,382,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
575,8.307983,8.307983,1,841.255310,499.883209,90.736977,53.916912,123,1,1099.903076,333.555786,118.634476,35.977001,382,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
579,8.341431,8.341431,1,841.555298,499.126434,90.769333,53.835289,126,1,1117.763550,361.813660,120.560890,39.024868,369,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
581,8.374756,8.374756,1,845.007751,501.036255,91.141716,54.041283,125,1,1132.491333,391.299347,122.149406,42.205166,362,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
583,8.408081,8.408081,1,843.125366,501.808319,90.938675,54.124554,120,1,1143.845703,420.847412,123.374077,45.392193,359,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
585,8.441406,8.441406,1,843.222412,502.296539,90.949142,54.177216,116,1,1152.035645,451.657806,124.257446,48.715370,361,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
588,8.474731,8.474731,1,841.478455,505.887634,90.761047,54.564545,124,1,1157.418335,482.107513,124.838013,51.999645,350,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
591,8.508057,8.508057,1,839.523804,510.699036,90.550217,55.083500,143,1,1160.252441,513.217590,125.143692,55.355148,348,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
593,8.541382,8.541382,1,835.892456,510.120331,90.158546,55.021080,138,1,1160.233765,544.070190,125.141678,58.682884,341,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
596,8.574707,8.574707,1,834.291260,509.251495,89.985840,54.927372,129,1,1157.544922,575.021362,124.851669,62.021244,335,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
598,8.608032,8.608032,1,831.819885,506.935455,89.719276,54.677563,130,1,1152.684570,605.504822,124.327431,65.309158,339,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
601,8.641357,8.641357,1,830.189331,506.163513,89.543411,54.594303,137,1,1144.736206,635.625671,123.470123,68.557961,335,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
604,8.674805,8.674805,1,826.960449,506.521698,89.195145,54.632935,136,1,1134.314087,663.820312,122.346008,71.599007,344,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
606,8.708130,8.708130,1,826.993103,506.125458,89.198669,54.590195,127,1,1122.223389,690.136230,121.041916,74.437424,337,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
608,8.741455,8.741455,1,828.044373,504.261780,89.312057,54.389183,127,1,1108.409912,715.553650,119.552017,77.178917,336,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
610,8.774780,8.774780,1,826.360046,505.161987,89.130386,54.486279,124,1,1092.605347,739.322815,117.847351,79.742638,339,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
612,8.808105,8.808105,1,825.455078,504.385437,89.032784,54.402523,117,1,1074.989380,761.340637,115.947311,82.117455,348,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
616,8.841431,8.841431,1,827.456421,507.648895,89.248642,54.754513,122,1,1055.866821,781.686157,113.884766,84.311905,342,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
618,8.874756,8.874756,1,824.398926,510.101593,88.918869,55.019058,135,1,1034.611450,799.848877,111.592186,86.270920,340,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
620,8.908081,8.908081,1,821.000305,513.001526,88.552292,55.331844,154,1,1011.899414,816.764160,109.142487,88.095383,331,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
624,8.941406,8.941406,1,819.384827,513.954956,88.378052,55.434677,125,1,988.803589,832.662109,106.651390,89.810120,341,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
626,8.974854,8.974854,1,815.781311,512.050415,87.989380,55.229259,157,1,964.203552,847.147095,103.998055,91.372459,341,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
628,9.008179,9.008179,1,811.774170,507.608765,87.557167,54.750187,167,1,938.281860,859.738525,101.202164,92.730553,341,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
630,9.041504,9.041504,1,814.085205,506.161926,87.806435,54.594131,153,1,911.838623,870.354553,98.350029,93.875595,338,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
634,9.074829,9.074829,1,815.822449,506.270935,87.993813,54.605888,148,1,884.168457,879.588196,95.365547,94.871521,342,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
636,9.108154,9.108154,1,818.718018,503.493622,88.306129,54.306332,143,1,856.339233,887.231689,92.363914,95.695946,340,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
638,9.141479,9.141479,1,822.900391,503.831024,88.757233,54.342724,143,1,828.737061,892.512085,89.386765,96.265480,344,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
641,9.174805,9.174805,1,825.849487,501.715393,89.075317,54.114532,141,1,800.961548,896.068787,86.390930,96.649109,344,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
644,9.208130,9.208130,1,827.354492,505.551147,89.237648,54.528252,128,1,773.004822,897.248230,83.375542,96.776314,340,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
645,9.241455,9.241455,1,828.459656,510.253723,89.356850,55.035469,144,1,745.169373,896.044861,80.373238,96.646530,342,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
649,9.274902,9.274902,1,827.939148,511.501343,89.300705,55.170036,133,1,718.331116,892.853699,77.478493,96.302330,346,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
