frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03342,927.5,111.5,177.589,21.349,42.5400,-8.9080,1
0,0.03342,943.5,111.5,180.652,21.349,43.6530,-7.2900,1
0,0.03342,959.5,111.5,183.716,21.349,nan,nan,0
0,0.03342,975.5,111.5,186.779,21.349,54.8520,-3.5445,1
0,0.03342,991.5,111.5,189.843,21.349,51.0217,-0.8357,1
0,0.03342,1007.5,111.5,192.906,21.349,49.2675,1.2034,1
0,0.03342,1023.5,111.5,195.970,21.349,41.7983,2.6603,1
0,0.03342,1039.5,111.5,199.033,21.349,40.9052,2.6474,1
0,0.03342,1055.5,111.5,202.097,21.349,43.3836,2.8974,1
0,0.03342,1071.5,111.5,205.160,21.349,40.3176,3.4829,1
0,0.03342,863.5,127.5,165.334,24.412,41.2757,-13.1417,1
0,0.03342,879.5,127.5,168.398,24.412,38.7703,-14.4023,1
0,0.03342,895.5,127.5,171.462,24.412,40.4604,-14.0947,1
0,0.03342,911.5,127.5,174.525,24.412,41.8233,-5.0583,1
0,0.03342,927.5,127.5,177.589,24.412,42.0784,-10.3765,1
0,0.03342,943.5,127.5,180.652,24.412,41.1394,-7.9494,1
0,0.03342,959.5,127.5,183.716,24.412,58.1532,-5.4564,1
0,0.03342,975.5,127.5,186.779,24.412,nan,nan,0
0,0.03342,991.5,127.5,189.843,24.412,51.0381,-2.9226,1
0,0.03342,1007.5,127.5,192.906,24.412,44.1899,-5.9583,1
0,0.03342,1023.5,127.5,195.970,24.412,42.7911,1.5436,1
0,0.03342,1039.5,127.5,199.033,24.412,42.3170,2.1532,1
0,0.03342,1055.5,127.5,202.097,24.412,44.6764,2.7755,1
0,0.03342,1071.5,127.5,205.160,24.412,42.3241,3.3705,1
0,0.03342,1087.5,127.5,208.224,24.412,43.3468,2.3495,1
0,0.03342,1103.5,127.5,211.287,24.412,42.4979,3.7849,1
0,0.03342,1119.5,127.5,214.351,24.412,nan,nan,0
0,0.03342,1135.5,127.5,217.414,24.412,46.0143,1.9285,1
0,0.03342,815.5,143.5,156.144,27.476,35.6772,-20.5033,1
0,0.03342,831.5,143.5,159.207,27.476,39.5086,-18.5470,1
0,0.03342,847.5,143.5,162.271,27.476,40.0487,-16.5312,1
0,0.03342,863.5,143.5,165.334,27.476,42.1347,-13.1742,1
0,0.03342,879.5,143.5,168.398,27.476,47.3565,-10.6060,1
0,0.03342,895.5,143.5,171.462,27.476,42.0680,-16.8596,1
0,0.03342,911.5,143.5,174.525,27.476,43.4752,-13.7036,1
0,0.03342,927.5,143.5,177.589,27.476,37.5026,-8.4216,1
0,0.03342,943.5,143.5,180.652,27.476,40.1204,-7.0450,1
0,0.03342,959.5,143.5,183.716,27.476,56.7781,-4.7557,1
0,0.03342,975.5,143.5,186.779,27.476,58.0644,-3.4958,1
0,0.03342,991.5,143.5,189.843,27.476,52.5984,-1.9262,1
0,0.03342,1007.5,143.5,192.906,27.476,nan,nan,0
0,0.03342,1023.5,143.5,195.970,27.476,nan,nan,0
0,0.03342,1039.5,143.5,199.033,27.476,nan,nan,0
0,0.03342,1055.5,143.5,202.097,27.476,44.3348,-2.8642,1
0,0.03342,1071.5,143.5,205.160,27.476,44.5688,-2.2023,1
0,0.03342,1087.5,143.5,208.224,27.476,45.7728,-0.3980,1
0,0.03342,1103.5,143.5,211.287,27.476,45.1673,3.6241,1
0,0.03342,1119.5,143.5,214.351,27.476,44.3139,4.7672,1
0,0.03342,1135.5,143.5,217.414,27.476,nan,nan,0
0,0.03342,1151.5,143.5,220.478,27.476,45.5750,6.2425,1
0,0.03342,1167.5,143.5,223.541,27.476,39.4140,11.8863,1
0,0.03342,1183.5,143.5,226.605,27.476,41.6637,11.3530,1
0,0.03342,783.5,159.5,150.017,30.539,nan,nan,0
0,0.03342,799.5,159.5,153.080,30.539,36.8175,-23.2142,1
0,0.03342,815.5,159.5,156.144,30.539,36.9087,-22.7809,1
0,0.03342,831.5,159.5,159.207,30.539,nan,nan,0
0,0.03342,847.5,159.5,162.271,30.539,nan,nan,0
0,0.03342,863.5,159.5,165.334,30.539,44.2496,-18.7513,1
0,0.03342,879.5,159.5,168.398,30.539,44.1570,-17.5575,1
0,0.03342,895.5,159.5,171.462,30.539,44.7555,-18.6102,1
0,0.03342,911.5,159.5,174.525,30.539,43.3469,-20.4930,1
0,0.03342,927.5,159.5,177.589,30.539,nan,nan,0
0,0.03342,943.5,159.5,180.652,30.539,43.6869,-7.7786,1
0,0.03342,959.5,159.5,183.716,30.539,nan,nan,0
0,0.03342,975.5,159.5,186.779,30.539,nan,nan,0
0,0.03342,991.5,159.5,189.843,30.539,43.2326,1.2379,1
0,0.03342,1007.5,159.5,192.906,30.539,nan,nan,0
0,0.03342,1023.5,159.5,195.970,30.539,46.1565,2.9913,1
0,0.03342,1039.5,159.5,199.033,30.539,46.8330,2.3079,1
0,0.03342,1055.5,159.5,202.097,30.539,46.8261,-5.8417,1
0,0.03342,1071.5,159.5,205.160,30.539,45.5152,-5.2688,1
0,0.03342,1087.5,159.5,208.224,30.539,47.9136,-2.6112,1
