frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
14,0.62800,959.5,159.5,183.606,30.521,77.5751,-3.0746,1
14,0.62800,975.5,159.5,186.668,30.521,74.3910,8.2924,1
14,0.62800,991.5,159.5,189.730,30.521,80.0303,1.7916,1
14,0.62800,1007.5,159.5,192.791,30.521,nan,nan,0
14,0.62800,1023.5,159.5,195.853,30.521,nan,nan,0
14,0.62800,1039.5,159.5,198.915,30.521,87.8357,3.2604,1
14,0.62800,1055.5,159.5,201.977,30.521,78.2089,9.4848,1
14,0.62800,1071.5,159.5,205.038,30.521,85.9335,10.6962,1
14,0.62800,895.5,175.5,171.360,33.583,nan,nan,0
14,0.62800,911.5,175.5,174.421,33.583,59.3221,-15.0836,1
14,0.62800,927.5,175.5,177.483,33.583,56.6727,-13.4905,1
14,0.62800,943.5,175.5,180.545,33.583,nan,nan,0
14,0.62800,959.5,175.5,183.606,33.583,73.1041,-2.5446,1
14,0.62800,975.5,175.5,186.668,33.583,nan,nan,0
14,0.62800,991.5,175.5,189.730,33.583,nan,nan,0
14,0.62800,1007.5,175.5,192.791,33.583,nan,nan,0
14,0.62800,1023.5,175.5,195.853,33.583,93.1314,3.3615,1
14,0.62800,1039.5,175.5,198.915,33.583,83.6798,5.7929,1
14,0.62800,1055.5,175.5,201.977,33.583,81.7541,12.0239,1
14,0.62800,1071.5,175.5,205.038,33.583,80.7673,11.7387,1
14,0.62800,1087.5,175.5,208.100,33.583,nan,nan,0
14,0.62800,1103.5,175.5,211.162,33.583,67.1696,12.4437,1
14,0.62800,1119.5,175.5,214.223,33.583,58.5267,33.6803,1
14,0.62800,1135.5,175.5,217.285,33.583,57.5417,27.6950,1
14,0.62800,847.5,191.5,162.174,36.645,58.6870,-16.4439,1
14,0.62800,863.5,191.5,165.236,36.645,54.8693,-13.5147,1
14,0.62800,879.5,191.5,168.298,36.645,57.3859,-21.4723,1
14,0.62800,895.5,191.5,171.360,36.645,46.6267,-21.0860,1
14,0.62800,911.5,191.5,174.421,36.645,50.4723,-19.4675,1
14,0.62800,927.5,191.5,177.483,36.645,50.6698,-18.4416,1
14,0.62800,943.5,191.5,180.545,36.645,47.3077,-12.0906,1
14,0.62800,959.5,191.5,183.606,36.645,64.0603,3.3228,1
14,0.62800,975.5,191.5,186.668,36.645,77.0299,3.1819,1
14,0.62800,991.5,191.5,189.730,36.645,nan,nan,0
14,0.62800,1007.5,191.5,192.791,36.645,84.1451,8.6282,1
14,0.62800,1023.5,191.5,195.853,36.645,79.1543,8.3164,1
14,0.62800,1039.5,191.5,198.915,36.645,96.9678,8.4212,1
14,0.62800,1055.5,191.5,201.977,36.645,nan,nan,0
14,0.62800,1071.5,191.5,205.038,36.645,81.1950,10.1523,1
14,0.62800,1087.5,191.5,208.100,36.645,nan,nan,0
14,0.62800,1103.5,191.5,211.162,36.645,nan,nan,0
14,0.62800,1119.5,191.5,214.223,36.645,nan,nan,0
14,0.62800,1135.5,191.5,217.285,36.645,nan,nan,0
14,0.62800,1151.5,191.5,220.347,36.645,54.8046,28.1778,1
14,0.62800,1167.5,191.5,223.408,36.645,51.6993,43.6212,1
14,0.62800,815.5,207.5,156.051,39.706,61.9704,-30.1217,1
14,0.62800,831.5,207.5,159.113,39.706,63.7217,-23.2823,1
14,0.62800,847.5,207.5,162.174,39.706,67.1674,-23.0123,1
14,0.62800,863.5,207.5,165.236,39.706,63.8835,-21.2404,1
14,0.62800,879.5,207.5,168.298,39.706,61.9672,-21.6645,1
14,0.62800,895.5,207.5,171.360,39.706,nan,nan,0
14,0.62800,911.5,207.5,174.421,39.706,nan,nan,0
14,0.62800,927.5,207.5,177.483,39.706,59.1072,-18.5454,1
14,0.62800,943.5,207.5,180.545,39.706,55.0186,-11.8557,1
14,0.62800,959.5,207.5,183.606,39.706,76.4622,4.9612,1
14,0.62800,975.5,207.5,186.668,39.706,nan,nan,0
14,0.62800,991.5,207.5,189.730,39.706,nan,nan,0
14,0.62800,1007.5,207.5,192.791,39.706,nan,nan,0
14,0.62800,1023.5,207.5,195.853,39.706,nan,nan,0
14,0.62800,1039.5,207.5,198.915,39.706,nan,nan,0
14,0.62800,1055.5,207.5,201.977,39.706,nan,nan,0
14,0.62800,1071.5,207.5,205.038,39.706,84.9873,11.7065,1
14,0.62800,1087.5,207.5,208.100,39.706,nan,nan,0
14,0.62800,1103.5,207.5,211.162,39.706,nan,nan,0
14,0.62800,1119.5,207.5,214.223,39.706,69.6310,23.6295,1
14,0.62800,1135.5,207.5,217.285,39.706,58.0187,26.7118,1
14,0.62800,1151.5,207.5,220.347,39.706,59.1291,35.4053,1
14,0.62800,1167.5,207.5,223.408,39.706,56.2899,32.8226,1
14,0.62800,1183.5,207.5,226.470,39.706,47.8015,35.4052,1
14,0.62800,1199.5,207.5,229.532,39.706,49.0577,37.2629,1
14,0.62800,799.5,223.5,152.989,42.768,75.8488,-40.8283,1
14,0.62800,815.5,223.5,156.051,42.768,66.4325,-34.7998,1
14,0.62800,831.5,223.5,159.113,42.768,68.0862,-32.8574,1
14,0.62800,847.5,223.5,162.174,42.768,69.4179,-25.5819,1
14,0.62800,863.5,223.5,165.236,42.768,69.3167,-17.0206,1
14,0.62800,879.5,223.5,168.298,42.768,nan,nan,0
14,0.62800,895.5,223.5,171.360,42.768,69.0489,-29.7150,1
14,0.62800,911.5,223.5,174.421,42.768,nan,nan,0
14,0.62800,927.5,223.5,177.483,42.768,75.2780,-22.0138,1
14,0.62800,943.5,223.5,180.545,42.768,78.6393,-14.1080,1
14,0.62800,959.5,223.5,183.606,42.768,nan,nan,0
14,0.62800,975.5,223.5,186.668,42.768,nan,nan,0
14,0.62800,991.5,223.5,189.730,42.768,97.0217,2.8346,1
