frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
14,0.62800,1009.485,549.896,193.1712,105.2261,0,0
1,0.06611,1009.485,549.896,193.1712,105.2261,0,0
2,0.13221,1009.485,549.896,193.1712,105.2261,0,0
3,0.18179,1009.485,549.896,193.1712,105.2261,0,0
4,0.24790,1009.485,549.896,193.1712,105.2261,0,0
5,0.29748,1009.485,549.896,193.1712,105.2261,0,0
6,0.33053,1009.485,549.896,193.1712,105.2261,0,0
7,0.36358,1009.485,549.896,193.1712,105.2261,0,0
8,0.39663,1009.485,549.896,193.1712,105.2261,0,0
9,0.42969,1009.485,549.896,193.1712,105.2261,0,0
10,0.47927,1009.485,549.896,193.1712,105.2261,0,0
11,0.51232,1009.485,549.896,193.1712,105.2261,0,0
12,0.56190,1009.485,549.896,193.1712,105.2261,0,0
13,0.59495,1009.485,549.896,193.1712,105.2261,0,0
14,0.62800,1009.485,549.896,193.1712,105.2261,0,0
15,0.66106,1009.485,549.896,193.1712,105.2261,0,0
16,0.69411,1009.485,549.896,193.1712,105.2261,0,0
17,0.72716,1009.485,549.896,193.1712,105.2261,0,0
18,0.76022,1009.485,549.896,193.1712,105.2261,0,0
19,0.79327,1009.485,549.896,193.1712,105.2261,0,0
20,0.82632,1009.485,549.896,193.1712,105.2261,0,0
21,0.85937,1009.485,549.896,193.1712,105.2261,0,0
22,0.89243,1009.485,549.896,193.1712,105.2261,0,0
23,0.92548,1009.485,549.896,193.1712,105.2261,0,0
24,0.95853,1009.485,549.896,193.1712,105.2261,0,0
25,0.99159,1009.485,549.896,193.1712,105.2261,0,0
26,1.02464,1009.485,549.896,193.1712,105.2261,0,0
27,1.05769,1009.485,549.896,193.1712,105.2261,0,0
28,1.09075,1009.485,549.896,193.1712,105.2261,0,0
29,1.12380,1009.485,549.896,193.1712,105.2261,0,0
30,1.15685,1009.485,549.896,193.1712,105.2261,0,0
31,1.18990,1009.485,549.896,193.1712,105.2261,0,0
32,1.22296,1009.485,549.896,193.1712,105.2261,0,0
33,1.25601,1009.485,549.896,193.1712,105.2261,0,0
34,1.28906,1009.485,549.896,193.1712,105.2261,0,0
35,1.32212,1009.485,549.896,193.1712,105.2261,0,0
36,1.35517,1009.485,549.896,193.1712,105.2261,0,0
37,1.38822,1009.485,549.896,193.1712,105.2261,0,0
38,1.42127,1009.485,549.896,193.1712,105.2261,0,0
39,1.45433,1009.485,549.896,193.1712,105.2261,0,0
40,1.48738,1009.485,549.896,193.1712,105.2261,0,0
41,1.52043,1009.485,549.896,193.1712,105.2261,0,0
42,1.55349,1009.485,549.896,193.1712,105.2261,0,0
43,1.58654,1009.485,549.896,193.1712,105.2261,0,0
44,1.61959,1009.485,549.896,193.1712,105.2261,0,0
45,1.65264,1009.485,549.896,193.1712,105.2261,0,0
46,1.68570,1009.485,549.896,193.1712,105.2261,0,0
47,1.71875,1009.485,549.896,193.1712,105.2261,0,0
48,1.75180,1009.485,549.896,193.1712,105.2261,0,0
49,1.78486,1009.485,549.896,193.1712,105.2261,0,0
50,1.81791,1009.485,549.896,193.1712,105.2261,0,0
51,1.85096,1009.485,549.896,193.1712,105.2261,0,0
52,1.88401,1009.485,549.896,193.1712,105.2261,0,0
53,1.91707,1009.485,549.896,193.1712,105.2261,0,0
54,1.95012,1009.485,549.896,193.1712,105.2261,0,0
55,1.98317,1009.485,549.896,193.1712,105.2261,0,0
56,2.01623,1009.485,549.896,193.1712,105.2261,0,0
57,2.04928,1009.485,549.896,193.1712,105.2261,0,0
58,2.08233,1009.485,549.896,193.1712,105.2261,0,0
59,2.11538,1009.485,549.896,193.1712,105.2261,0,0
60,2.14844,1009.485,549.896,193.1712,105.2261,0,0
61,2.18149,1009.485,549.896,193.1712,105.2261,0,0
62,2.21454,1009.485,549.896,193.1712,105.2261,0,0
63,2.24760,1009.485,549.896,193.1712,105.2261,0,0
64,2.28065,1009.485,549.896,193.1712,105.2261,0,0
65,2.31370,1009.485,549.896,193.1712,105.2261,0,0
66,2.34675,1009.485,549.896,193.1712,105.2261,0,0
67,2.37981,1009.485,549.896,193.1712,105.2261,0,0
68,2.41286,1009.485,549.896,193.1712,105.2261,0,0
69,2.44591,1009.485,549.896,193.1712,105.2261,0,0
70,2.47897,1009.485,549.896,193.1712,105.2261,0,0
71,2.51202,1009.485,549.896,193.1712,105.2261,0,0
72,2.54507,1009.485,549.896,193.1712,105.2261,0,0
73,2.57812,1009.485,549.896,193.1712,105.2261,0,0
74,2.61118,1009.485,549.896,193.1712,105.2261,0,0
75,2.64423,1009.485,549.896,193.1712,105.2261,0,0
76,2.67728,1009.485,549.896,193.1712,105.2261,0,0
77,2.71034,1009.485,549.896,193.1712,105.2261,0,0
78,2.74339,1009.485,549.896,193.1712,105.2261,0,0
79,2.77644,1009.485,549.896,193.1712,105.2261,0,0
80,2.80949,1009.485,549.896,193.1712,105.2261,0,0
81,2.84255,1009.485,549.896,193.1712,105.2261,0,0
82,2.87560,1009.485,549.896,193.1712,105.2261,0,0
83,2.90865,1009.485,549.896,193.1712,105.2261,0,0
84,2.94171,1009.485,549.896,193.1712,105.2261,0,0
85,2.97476,1009.485,549.896,193.1712,105.2261,0,0
