frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03322,939.068,464.743,178.2542,88.2178,1,536
1,0.06645,940.434,465.202,178.5136,88.3048,1,524
2,0.08306,941.091,465.134,178.6383,88.2919,1,529
3,0.13290,942.573,465.740,178.9196,88.4069,1,536
4,0.19935,944.199,466.283,179.2282,88.5101,1,540
5,0.23257,944.645,466.784,179.3130,88.6051,1,515
6,0.26580,945.070,466.753,179.3935,88.5992,1,496
7,0.29902,945.228,467.194,179.4236,88.6830,1,539
8,0.33225,945.343,467.254,179.4454,88.6944,1,540
9,0.36547,945.455,467.276,179.4667,88.6984,1,508
10,0.39870,945.495,467.137,179.4743,88.6722,1,539
11,0.43192,945.364,466.789,179.4493,88.6061,1,524
12,0.46514,945.634,466.325,179.5007,88.5180,1,515
13,0.49837,945.508,465.613,179.4768,88.3828,1,527
14,0.53159,945.624,464.933,179.4988,88.2537,1,524
15,0.56482,945.768,463.881,179.5261,88.0541,1,505
16,0.59804,945.955,463.118,179.5615,87.9093,1,511
17,0.63127,946.213,461.964,179.6105,87.6901,1,526
18,0.66449,946.981,461.084,179.7564,87.5232,1,530
19,0.69772,947.380,459.760,179.8322,87.2718,1,518
20,0.73094,948.358,458.840,180.0177,87.0971,1,531
21,0.76417,949.490,457.666,180.2326,86.8744,1,539
22,0.79739,950.490,456.794,180.4225,86.7088,1,518
23,0.83061,951.953,456.034,180.7000,86.5645,1,531
24,0.86384,953.218,455.207,180.9403,86.4075,1,530
25,0.89706,954.540,454.601,181.1912,86.2926,1,526
26,0.93029,955.898,453.881,181.4489,86.1558,1,527
27,0.96351,957.283,453.432,181.7118,86.0707,1,536
28,0.99674,958.882,452.985,182.0154,85.9858,1,508
29,1.02996,960.543,452.732,182.3307,85.9378,1,508
30,1.06319,962.339,452.596,182.6717,85.9119,1,520
31,1.09641,964.166,452.541,183.0184,85.9015,1,540
32,1.12964,965.982,452.576,183.3631,85.9082,1,517
33,1.16286,967.733,452.840,183.6955,85.9583,1,524
34,1.19609,969.444,453.127,184.0202,86.0128,1,518
35,1.22931,971.246,453.779,184.3624,86.1365,1,495
36,1.26253,972.954,454.463,184.6865,86.2664,1,508
37,1.29576,974.669,455.335,185.0120,86.4319,1,508
38,1.32898,976.353,456.319,185.3317,86.6187,1,520
39,1.36221,978.089,457.235,185.6613,86.7925,1,500
40,1.39543,979.594,458.469,185.9470,87.0269,1,510
41,1.42866,981.294,459.558,186.2696,87.2334,1,533
42,1.46188,982.701,460.829,186.5367,87.4747,1,511
43,1.49511,984.164,462.212,186.8144,87.7372,1,516
44,1.52833,985.483,463.473,187.0648,87.9766,1,504
45,1.56156,986.837,464.855,187.3218,88.2390,1,503
46,1.59478,988.101,466.367,187.5618,88.5260,1,508
47,1.62801,989.361,467.944,187.8009,88.8254,1,516
48,1.66123,990.582,469.497,188.0327,89.1201,1,502
49,1.69445,991.787,471.522,188.2615,89.5046,1,508
50,1.72768,992.866,473.095,188.4662,89.8031,1,513
51,1.76090,993.749,475.128,188.6338,90.1889,1,496
52,1.79413,994.737,476.692,188.8213,90.4858,1,504
53,1.82735,995.518,478.661,188.9696,90.8596,1,496
54,1.86058,996.292,480.296,189.1165,91.1699,1,505
55,1.89380,997.049,482.116,189.2603,91.5154,1,512
56,1.92703,997.697,484.002,189.3833,91.8735,1,517
57,1.96025,998.153,485.605,189.4698,92.1777,1,497
58,1.99348,998.621,487.433,189.5586,92.5247,1,524
59,2.02670,999.033,489.095,189.6368,92.8401,1,505
60,2.05992,999.413,490.771,189.7089,93.1583,1,508
61,2.09315,999.697,492.526,189.7629,93.4914,1,512
62,2.12637,1000.193,494.108,189.8571,93.7918,1,523
63,2.15960,1000.196,495.786,189.8575,94.1103,1,511
64,2.19282,1000.555,497.506,189.9258,94.4369,1,500
65,2.22605,1000.362,498.823,189.8892,94.6868,1,532
66,2.25927,1000.586,500.634,189.9316,95.0305,1,512
67,2.29250,1000.370,502.002,189.8907,95.2903,1,504
68,2.32572,1000.337,503.540,189.8845,95.5822,1,513
69,2.35895,1000.103,504.970,189.8399,95.8535,1,496
70,2.39217,999.919,506.343,189.8050,96.1143,1,504
71,2.42540,999.384,507.386,189.7034,96.3123,1,504
72,2.45862,999.220,508.504,189.6724,96.5245,1,512
73,2.49184,998.640,509.384,189.5622,96.6916,1,515
74,2.52507,998.359,510.416,189.5090,96.8874,1,512
75,2.55829,997.852,511.029,189.4126,97.0037,1,496
76,2.59152,997.314,512.224,189.3106,97.2305,1,480
77,2.62474,996.884,512.546,189.2289,97.2918,1,496
78,2.65797,996.115,513.567,189.0830,97.4855,1,492
79,2.69119,995.664,514.151,188.9974,97.5963,1,508
80,2.72442,994.938,514.785,188.8595,97.7167,1,502
81,2.75764,994.182,515.466,188.7160,97.8460,1,520
82,2.79087,993.580,515.723,188.6018,97.8948,1,492
83,2.82409,992.904,515.983,188.4735,97.9440,1,488
84,2.85732,992.068,516.166,188.3148,97.9788,1,480
85,2.89054,991.595,516.163,188.2250,97.9782,1,500
86,2.92376,990.657,516.110,188.0469,97.9681,1,508
87,2.95699,990.027,516.030,187.9274,97.9530,1,488
88,2.99021,989.296,515.753,187.7885,97.9005,1,500
