frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03268,780.442,606.445,108.5118,84.3195,0,0
1,0.06536,780.442,606.445,108.5118,84.3195,0,0
2,0.09803,780.442,606.445,108.5118,84.3195,0,0
3,0.13071,780.442,606.445,108.5118,84.3195,0,0
4,0.17973,780.442,606.445,108.5118,84.3195,0,0
5,0.21241,780.442,606.445,108.5118,84.3195,0,0
6,0.26142,780.442,606.445,108.5118,84.3195,0,0
7,0.29410,780.442,606.445,108.5118,84.3195,0,0
8,0.32678,780.442,606.445,108.5118,84.3195,0,0
9,0.35946,780.442,606.445,108.5118,84.3195,0,0
10,0.39214,780.442,606.445,108.5118,84.3195,0,0
11,0.42482,780.442,606.445,108.5118,84.3195,0,0
12,0.45749,780.442,606.445,108.5118,84.3195,0,0
13,0.49017,780.442,606.445,108.5118,84.3195,0,0
14,0.52285,780.442,606.445,108.5118,84.3195,0,0
15,0.55553,780.442,606.445,108.5118,84.3195,0,0
16,0.58821,780.442,606.445,108.5118,84.3195,0,0
17,0.62088,780.442,606.445,108.5118,84.3195,0,0
18,0.65356,780.442,606.445,108.5118,84.3195,0,0
19,0.68624,780.442,606.445,108.5118,84.3195,0,0
20,0.71892,780.442,606.445,108.5118,84.3195,0,0
21,0.75160,780.442,606.445,108.5118,84.3195,0,0
22,0.78427,780.442,606.445,108.5118,84.3195,0,0
23,0.81695,780.442,606.445,108.5118,84.3195,0,0
24,0.84963,780.442,606.445,108.5118,84.3195,0,0
25,0.88231,780.442,606.445,108.5118,84.3195,0,0
26,0.91499,780.442,606.445,108.5118,84.3195,0,0
27,0.96400,780.442,606.445,108.5118,84.3195,0,0
28,0.99668,780.442,606.445,108.5118,84.3195,0,0
29,1.04570,780.442,606.445,108.5118,84.3195,0,0
30,1.07838,780.442,606.445,108.5118,84.3195,0,0
31,1.11105,780.442,606.445,108.5118,84.3195,0,0
32,1.14373,780.442,606.445,108.5118,84.3195,0,0
33,1.17641,780.442,606.445,108.5118,84.3195,0,0
34,1.20909,780.442,606.445,108.5118,84.3195,0,0
35,1.24177,780.442,606.445,108.5118,84.3195,0,0
36,1.27445,780.442,606.445,108.5118,84.3195,0,0
37,1.30712,780.442,606.445,108.5118,84.3195,0,0
38,1.33980,780.442,606.445,108.5118,84.3195,0,0
39,1.37248,780.442,606.445,108.5118,84.3195,0,0
40,1.40516,780.442,606.445,108.5118,84.3195,0,0
41,1.43784,780.442,606.445,108.5118,84.3195,0,0
42,1.47051,780.442,606.445,108.5118,84.3195,0,0
43,1.50319,780.442,606.445,108.5118,84.3195,0,0
44,1.53587,780.442,606.445,108.5118,84.3195,0,0
45,1.56855,780.442,606.445,108.5118,84.3195,0,0
46,1.60123,780.442,606.445,108.5118,84.3195,0,0
47,1.63390,780.442,606.445,108.5118,84.3195,0,0
48,1.66658,780.442,606.445,108.5118,84.3195,0,0
49,1.69926,780.442,606.445,108.5118,84.3195,0,0
50,1.73194,780.442,606.445,108.5118,84.3195,0,0
51,1.76462,780.442,606.445,108.5118,84.3195,0,0
52,1.79729,780.442,606.445,108.5118,84.3195,0,0
53,1.82997,780.442,606.445,108.5118,84.3195,0,0
54,1.86265,780.442,606.445,108.5118,84.3195,0,0
55,1.89533,780.442,606.445,108.5118,84.3195,0,0
56,1.92801,780.442,606.445,108.5118,84.3195,0,0
57,1.96069,780.442,606.445,108.5118,84.3195,0,0
58,1.99336,780.442,606.445,108.5118,84.3195,0,0
59,2.02604,780.442,606.445,108.5118,84.3195,0,0
60,2.05872,780.442,606.445,108.5118,84.3195,0,0
61,2.09140,780.442,606.445,108.5118,84.3195,0,0
62,2.12408,780.442,606.445,108.5118,84.3195,0,0
63,2.15675,780.442,606.445,108.5118,84.3195,0,0
64,2.18943,780.442,606.445,108.5118,84.3195,0,0
65,2.22211,780.442,606.445,108.5118,84.3195,0,0
66,2.25479,780.442,606.445,108.5118,84.3195,0,0
67,2.28747,780.442,606.445,108.5118,84.3195,0,0
68,2.32014,780.442,606.445,108.5118,84.3195,0,0
69,2.35282,780.442,606.445,108.5118,84.3195,0,0
70,2.38550,780.442,606.445,108.5118,84.3195,0,0
71,2.41818,780.442,606.445,108.5118,84.3195,0,0
72,2.45086,780.442,606.445,108.5118,84.3195,0,0
73,2.48353,780.442,606.445,108.5118,84.3195,0,0
74,2.51621,780.442,606.445,108.5118,84.3195,0,0
75,2.54889,780.442,606.445,108.5118,84.3195,0,0
76,2.59791,780.442,606.445,108.5118,84.3195,0,0
77,2.63059,780.442,606.445,108.5118,84.3195,0,0
78,2.67960,780.442,606.445,108.5118,84.3195,0,0
79,2.71228,780.442,606.445,108.5118,84.3195,0,0
80,2.74496,780.442,606.445,108.5118,84.3195,0,0
81,2.77764,780.442,606.445,108.5118,84.3195,0,0
82,2.81032,780.442,606.445,108.5118,84.3195,0,0
83,2.84299,780.442,606.445,108.5118,84.3195,0,0
84,2.87567,780.442,606.445,108.5118,84.3195,0,0
85,2.90835,780.442,606.445,108.5118,84.3195,0,0
86,2.94103,780.442,606.445,108.5118,84.3195,0,0
87,2.97371,780.442,606.445,108.5118,84.3195,0,0
88,3.00638,780.442,606.445,108.5118,84.3195,0,0
