frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03342,729.543,600.790,84.3826,69.4904,0,0
1,0.06684,729.543,600.790,84.3826,69.4904,0,0
2,0.10026,729.543,600.790,84.3826,69.4904,0,0
3,0.11697,729.543,600.790,84.3826,69.4904,0,0
4,0.16710,729.543,600.790,84.3826,69.4904,0,0
5,0.23394,729.543,600.790,84.3826,69.4904,0,0
6,0.26736,729.543,600.790,84.3826,69.4904,0,0
7,0.30078,729.543,600.790,84.3826,69.4904,0,0
8,0.33420,729.543,600.790,84.3826,69.4904,0,0
9,0.36762,729.543,600.790,84.3826,69.4904,0,0
10,0.40104,729.543,600.790,84.3826,69.4904,0,0
11,0.43446,729.543,600.790,84.3826,69.4904,0,0
12,0.46788,729.543,600.790,84.3826,69.4904,0,0
13,0.50130,729.543,600.790,84.3826,69.4904,0,0
14,0.53472,729.543,600.790,84.3826,69.4904,0,0
15,0.56814,729.543,600.790,84.3826,69.4904,0,0
16,0.60156,729.543,600.790,84.3826,69.4904,0,0
17,0.63498,729.543,600.790,84.3826,69.4904,0,0
18,0.66840,729.543,600.790,84.3826,69.4904,0,0
19,0.70182,729.543,600.790,84.3826,69.4904,0,0
20,0.73524,729.543,600.790,84.3826,69.4904,0,0
21,0.76866,729.543,600.790,84.3826,69.4904,0,0
22,0.80208,729.543,600.790,84.3826,69.4904,0,0
23,0.83550,729.543,600.790,84.3826,69.4904,0,0
24,0.86892,729.543,600.790,84.3826,69.4904,0,0
25,0.90234,729.543,600.790,84.3826,69.4904,0,0
26,0.93576,729.543,600.790,84.3826,69.4904,0,0
27,0.96918,729.543,600.790,84.3826,69.4904,0,0
28,1.00260,729.543,600.790,84.3826,69.4904,0,0
29,1.03602,729.543,600.790,84.3826,69.4904,0,0
30,1.06944,729.543,600.790,84.3826,69.4904,0,0
31,1.10286,729.543,600.790,84.3826,69.4904,0,0
32,1.13628,729.543,600.790,84.3826,69.4904,0,0
33,1.16970,729.543,600.790,84.3826,69.4904,0,0
34,1.20312,729.543,600.790,84.3826,69.4904,0,0
35,1.23654,729.543,600.790,84.3826,69.4904,0,0
36,1.26997,729.543,600.790,84.3826,69.4904,0,0
37,1.30339,729.543,600.790,84.3826,69.4904,0,0
38,1.33681,729.543,600.790,84.3826,69.4904,0,0
39,1.37023,729.543,600.790,84.3826,69.4904,0,0
40,1.40365,729.543,600.790,84.3826,69.4904,0,0
41,1.43707,729.543,600.790,84.3826,69.4904,0,0
42,1.47049,729.543,600.790,84.3826,69.4904,0,0
43,1.50391,729.543,600.790,84.3826,69.4904,0,0
44,1.53733,729.543,600.790,84.3826,69.4904,0,0
45,1.57075,729.543,600.790,84.3826,69.4904,0,0
46,1.60417,729.543,600.790,84.3826,69.4904,0,0
47,1.63759,729.543,600.790,84.3826,69.4904,0,0
48,1.67101,729.543,600.790,84.3826,69.4904,0,0
49,1.70443,729.543,600.790,84.3826,69.4904,0,0
50,1.73785,729.543,600.790,84.3826,69.4904,0,0
51,1.77127,729.543,600.790,84.3826,69.4904,0,0
52,1.80469,729.543,600.790,84.3826,69.4904,0,0
53,1.83811,729.543,600.790,84.3826,69.4904,0,0
54,1.87153,729.543,600.790,84.3826,69.4904,0,0
55,1.90495,729.543,600.790,84.3826,69.4904,0,0
56,1.93837,729.543,600.790,84.3826,69.4904,0,0
57,1.97179,729.543,600.790,84.3826,69.4904,0,0
58,2.00521,729.543,600.790,84.3826,69.4904,0,0
59,2.03863,729.543,600.790,84.3826,69.4904,0,0
60,2.07205,729.543,600.790,84.3826,69.4904,0,0
61,2.10547,729.543,600.790,84.3826,69.4904,0,0
62,2.13889,729.543,600.790,84.3826,69.4904,0,0
63,2.17231,729.543,600.790,84.3826,69.4904,0,0
64,2.20573,729.543,600.790,84.3826,69.4904,0,0
65,2.23915,729.543,600.790,84.3826,69.4904,0,0
66,2.27257,729.543,600.790,84.3826,69.4904,0,0
67,2.30599,729.543,600.790,84.3826,69.4904,0,0
68,2.33941,729.543,600.790,84.3826,69.4904,0,0
69,2.37283,729.543,600.790,84.3826,69.4904,0,0
70,2.40625,729.543,600.790,84.3826,69.4904,0,0
71,2.43967,729.543,600.790,84.3826,69.4904,0,0
72,2.47309,729.543,600.790,84.3826,69.4904,0,0
73,2.50651,729.543,600.790,84.3826,69.4904,0,0
74,2.53993,729.543,600.790,84.3826,69.4904,0,0
75,2.57335,729.543,600.790,84.3826,69.4904,0,0
76,2.60677,729.543,600.790,84.3826,69.4904,0,0
77,2.64019,729.543,600.790,84.3826,69.4904,0,0
78,2.67361,729.543,600.790,84.3826,69.4904,0,0
79,2.70703,729.543,600.790,84.3826,69.4904,0,0
80,2.74045,729.543,600.790,84.3826,69.4904,0,0
81,2.77387,729.543,600.790,84.3826,69.4904,0,0
82,2.80729,729.543,600.790,84.3826,69.4904,0,0
83,2.84071,729.543,600.790,84.3826,69.4904,0,0
84,2.87413,729.543,600.790,84.3826,69.4904,0,0
85,2.90755,729.543,600.790,84.3826,69.4904,0,0
86,2.94097,729.543,600.790,84.3826,69.4904,0,0
87,2.97439,729.543,600.790,84.3826,69.4904,0,0
