frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
14,0.56190,975.552,564.033,186.7949,107.9989,0,0
1,0.06611,975.552,564.033,186.7949,107.9989,0,0
2,0.11569,975.552,564.033,186.7949,107.9989,0,0
3,0.16526,975.552,564.033,186.7949,107.9989,0,0
4,0.21484,975.552,564.033,186.7949,107.9989,0,0
5,0.26442,975.552,564.033,186.7949,107.9989,0,0
6,0.29748,975.552,564.033,186.7949,107.9989,0,0
7,0.33053,975.552,564.033,186.7949,107.9989,0,0
8,0.36358,975.552,564.033,186.7949,107.9989,0,0
9,0.39663,975.552,564.033,186.7949,107.9989,0,0
10,0.42969,975.552,564.033,186.7949,107.9989,0,0
11,0.46274,975.552,564.033,186.7949,107.9989,0,0
12,0.49579,975.552,564.033,186.7949,107.9989,0,0
13,0.52885,975.552,564.033,186.7949,107.9989,0,0
14,0.56190,975.552,564.033,186.7949,107.9989,0,0
15,0.59495,975.552,564.033,186.7949,107.9989,0,0
16,0.62800,975.552,564.033,186.7949,107.9989,0,0
17,0.66106,975.552,564.033,186.7949,107.9989,0,0
18,0.69411,975.552,564.033,186.7949,107.9989,0,0
19,0.72716,975.552,564.033,186.7949,107.9989,0,0
20,0.76022,975.552,564.033,186.7949,107.9989,0,0
21,0.79327,975.552,564.033,186.7949,107.9989,0,0
22,0.82632,975.552,564.033,186.7949,107.9989,0,0
23,0.85937,975.552,564.033,186.7949,107.9989,0,0
24,0.89243,975.552,564.033,186.7949,107.9989,0,0
25,0.92548,975.552,564.033,186.7949,107.9989,0,0
26,0.95853,975.552,564.033,186.7949,107.9989,0,0
27,0.99159,975.552,564.033,186.7949,107.9989,0,0
28,1.02464,975.552,564.033,186.7949,107.9989,0,0
29,1.05769,975.552,564.033,186.7949,107.9989,0,0
30,1.09075,975.552,564.033,186.7949,107.9989,0,0
31,1.12380,975.552,564.033,186.7949,107.9989,0,0
32,1.15685,975.552,564.033,186.7949,107.9989,0,0
33,1.18990,975.552,564.033,186.7949,107.9989,0,0
34,1.22296,975.552,564.033,186.7949,107.9989,0,0
35,1.25601,975.552,564.033,186.7949,107.9989,0,0
36,1.28906,975.552,564.033,186.7949,107.9989,0,0
37,1.32212,975.552,564.033,186.7949,107.9989,0,0
38,1.35517,975.552,564.033,186.7949,107.9989,0,0
39,1.38822,975.552,564.033,186.7949,107.9989,0,0
40,1.42127,975.552,564.033,186.7949,107.9989,0,0
41,1.45433,975.552,564.033,186.7949,107.9989,0,0
42,1.48738,975.552,564.033,186.7949,107.9989,0,0
43,1.52043,975.552,564.033,186.7949,107.9989,0,0
44,1.55349,975.552,564.033,186.7949,107.9989,0,0
45,1.58654,975.552,564.033,186.7949,107.9989,0,0
46,1.61959,975.552,564.033,186.7949,107.9989,0,0
47,1.65264,975.552,564.033,186.7949,107.9989,0,0
48,1.68570,975.552,564.033,186.7949,107.9989,0,0
49,1.71875,975.552,564.033,186.7949,107.9989,0,0
50,1.75180,975.552,564.033,186.7949,107.9989,0,0
51,1.78486,975.552,564.033,186.7949,107.9989,0,0
52,1.81791,975.552,564.033,186.7949,107.9989,0,0
53,1.85096,975.552,564.033,186.7949,107.9989,0,0
54,1.88401,975.552,564.033,186.7949,107.9989,0,0
55,1.91707,975.552,564.033,186.7949,107.9989,0,0
56,1.95012,975.552,564.033,186.7949,107.9989,0,0
57,1.98317,975.552,564.033,186.7949,107.9989,0,0
58,2.01623,975.552,564.033,186.7949,107.9989,0,0
59,2.04928,975.552,564.033,186.7949,107.9989,0,0
60,2.08233,975.552,564.033,186.7949,107.9989,0,0
61,2.11538,975.552,564.033,186.7949,107.9989,0,0
62,2.14844,975.552,564.033,186.7949,107.9989,0,0
63,2.18149,975.552,564.033,186.7949,107.9989,0,0
64,2.21454,975.552,564.033,186.7949,107.9989,0,0
65,2.24760,975.552,564.033,186.7949,107.9989,0,0
66,2.28065,975.552,564.033,186.7949,107.9989,0,0
67,2.31370,975.552,564.033,186.7949,107.9989,0,0
68,2.34675,975.552,564.033,186.7949,107.9989,0,0
69,2.37981,975.552,564.033,186.7949,107.9989,0,0
70,2.41286,975.552,564.033,186.7949,107.9989,0,0
71,2.44591,975.552,564.033,186.7949,107.9989,0,0
72,2.47897,975.552,564.033,186.7949,107.9989,0,0
73,2.51202,975.552,564.033,186.7949,107.9989,0,0
74,2.54507,975.552,564.033,186.7949,107.9989,0,0
75,2.57812,975.552,564.033,186.7949,107.9989,0,0
76,2.61118,975.552,564.033,186.7949,107.9989,0,0
77,2.64423,975.552,564.033,186.7949,107.9989,0,0
78,2.67728,975.552,564.033,186.7949,107.9989,0,0
79,2.71034,975.552,564.033,186.7949,107.9989,0,0
80,2.74339,975.552,564.033,186.7949,107.9989,0,0
81,2.77644,975.552,564.033,186.7949,107.9989,0,0
82,2.82602,975.552,564.033,186.7949,107.9989,0,0
83,2.85907,975.552,564.033,186.7949,107.9989,0,0
84,2.90865,975.552,564.033,186.7949,107.9989,0,0
85,2.94171,975.552,564.033,186.7949,107.9989,0,0
86,2.97476,975.552,564.033,186.7949,107.9989,0,0
