Tiempo,VoltajeCH1,ResolucionVCH1
-4e-07,0.008,0.004
-3.8000000000000017e-07,0.004,0.004
-3.5999999999999994e-07,0.008,0.004
-3.4000000000000013e-07,0.008,0.004
-3.199999999999999e-07,0.004,0.004
-3.000000000000001e-07,0.008,0.004
-2.7999999999999986e-07,0.008,0.004
-2.6000000000000005e-07,0.012,0.004
-2.4000000000000024e-07,0.004,0.004
-2.2e-07,0.004,0.004
-2.000000000000002e-07,0.008,0.004
-1.7999999999999997e-07,0.004,0.004
-1.6000000000000016e-07,0.012,0.004
-1.3999999999999993e-07,0.004,0.004
-1.2000000000000012e-07,0.012,0.004
-9.999999999999989e-08,0.02,0.004
-8.000000000000008e-08,0.02,0.004
-5.999999999999985e-08,0.024,0.004
-4.000000000000004e-08,0.032,0.004
-2.0000000000000232e-08,0.052000000000000005,0.004
0.0,0.07200000000000001,0.004
1.999999999999981e-08,0.10400000000000001,0.004
4.000000000000004e-08,0.152,0.004
5.999999999999985e-08,0.2,0.004
8.000000000000008e-08,0.272,0.004
9.999999999999989e-08,0.34800000000000003,0.004
1.2000000000000012e-07,0.424,0.004
1.3999999999999993e-07,0.488,0.004
1.6000000000000016e-07,0.528,0.004
1.7999999999999997e-07,0.54,0.004
1.9999999999999978e-07,0.548,0.004
2.2e-07,0.516,0.004
2.399999999999998e-07,0.488,0.004
2.6000000000000005e-07,0.448,0.004
2.7999999999999986e-07,0.404,0.004
3.000000000000001e-07,0.372,0.004
3.199999999999999e-07,0.336,0.004
3.4000000000000013e-07,0.308,0.004
3.5999999999999994e-07,0.276,0.004
3.8000000000000017e-07,0.26,0.004
4e-07,0.23600000000000002,0.004
4.199999999999998e-07,0.22,0.004
4.4e-07,0.20400000000000001,0.004
4.5999999999999983e-07,0.196,0.004
4.800000000000001e-07,0.184,0.004
4.999999999999999e-07,0.176,0.004
5.200000000000001e-07,0.17200000000000001,0.004
5.399999999999999e-07,0.164,0.004
5.600000000000001e-07,0.156,0.004
5.8e-07,0.148,0.004
5.999999999999998e-07,0.152,0.004
6.2e-07,0.14400000000000002,0.004
6.399999999999998e-07,0.14,0.004
6.6e-07,0.136,0.004
6.799999999999998e-07,0.136,0.004
7.000000000000001e-07,0.132,0.004
7.199999999999999e-07,0.128,0.004
7.400000000000001e-07,0.128,0.004
7.599999999999999e-07,0.12,0.004
7.800000000000002e-07,0.124,0.004
8e-07,0.116,0.004
8.199999999999998e-07,0.116,0.004
8.4e-07,0.116,0.004
8.599999999999998e-07,0.112,0.004
8.8e-07,0.112,0.004
8.999999999999999e-07,0.112,0.004
9.200000000000001e-07,0.108,0.004
9.399999999999999e-07,0.108,0.004
9.600000000000001e-07,0.10400000000000001,0.004
9.8e-07,0.108,0.004
1.0000000000000002e-06,0.10400000000000001,0.004
1.02e-06,0.10400000000000001,0.004
1.0399999999999998e-06,0.10400000000000001,0.004
1.06e-06,0.1,0.004
1.0799999999999998e-06,0.10400000000000001,0.004
1.1e-06,0.096,0.004
1.1199999999999999e-06,0.1,0.004
1.14e-06,0.1,0.004
1.16e-06,0.096,0.004
1.1800000000000001e-06,0.1,0.004
1.2e-06,0.096,0.004
1.2199999999999998e-06,0.096,0.004
1.2400000000000004e-06,0.096,0.004
1.2600000000000002e-06,0.088,0.004
1.28e-06,0.088,0.004
1.2999999999999998e-06,0.092,0.004
1.3199999999999996e-06,0.092,0.004
1.3400000000000003e-06,0.092,0.004
1.3600000000000001e-06,0.088,0.004
1.38e-06,0.084,0.004
1.3999999999999997e-06,0.088,0.004
1.4200000000000004e-06,0.088,0.004
1.4400000000000002e-06,0.088,0.004
1.46e-06,0.084,0.004
1.4799999999999998e-06,0.084,0.004
1.4999999999999996e-06,0.08,0.004
1.5200000000000003e-06,0.084,0.004
1.54e-06,0.084,0.004
1.5599999999999999e-06,0.08,0.004
1.5799999999999997e-06,0.084,0.004
1.6000000000000004e-06,0.084,0.004
1.6200000000000002e-06,0.084,0.004
1.64e-06,0.084,0.004
1.6599999999999998e-06,0.084,0.004
1.6799999999999996e-06,0.088,0.004
1.7000000000000002e-06,0.088,0.004
1.72e-06,0.084,0.004
1.7399999999999999e-06,0.084,0.004
1.7599999999999997e-06,0.08,0.004
1.7800000000000003e-06,0.088,0.004
1.8000000000000001e-06,0.088,0.004
1.82e-06,0.088,0.004
1.8399999999999997e-06,0.084,0.004
1.8600000000000004e-06,0.088,0.004
1.8800000000000002e-06,0.088,0.004
1.9e-06,0.096,0.004
1.92e-06,0.096,0.004
1.9399999999999996e-06,0.1,0.004
1.9600000000000003e-06,0.108,0.004
1.98e-06,0.108,0.004
2e-06,0.112,0.004
2.0199999999999997e-06,0.116,0.004
2.0400000000000004e-06,0.12,0.004
2.06e-06,0.136,0.004
2.08e-06,0.14,0.004
2.1e-06,0.152,0.004
2.1199999999999996e-06,0.156,0.004
2.1400000000000003e-06,0.164,0.004
2.16e-06,0.184,0.004
2.18e-06,0.192,0.004
2.1999999999999997e-06,0.216,0.004
2.2200000000000003e-06,0.22,0.004
2.24e-06,0.244,0.004
2.26e-06,0.252,0.004
2.2799999999999998e-06,0.264,0.004
2.3000000000000004e-06,0.28800000000000003,0.004
2.3200000000000002e-06,0.28800000000000003,0.004
2.34e-06,0.304,0.004
2.36e-06,0.308,0.004
2.3799999999999997e-06,0.312,0.004
2.4000000000000003e-06,0.316,0.004
2.42e-06,0.32,0.004
2.44e-06,0.324,0.004
2.4599999999999997e-06,0.316,0.004
2.4800000000000004e-06,0.312,0.004
2.5e-06,0.308,0.004
2.52e-06,0.304,0.004
2.54e-06,0.296,0.004
2.5599999999999996e-06,0.28400000000000003,0.004
2.5800000000000003e-06,0.28400000000000003,0.004
2.6e-06,0.272,0.004
2.62e-06,0.272,0.004
2.6399999999999997e-06,0.26,0.004
2.6600000000000004e-06,0.252,0.004
2.68e-06,0.252,0.004
2.7e-06,0.23600000000000002,0.004
2.72e-06,0.24,0.004
2.7399999999999996e-06,0.228,0.004
2.7600000000000003e-06,0.224,0.004
2.78e-06,0.212,0.004
2.8e-06,0.20800000000000002,0.004
2.8199999999999997e-06,0.20400000000000001,0.004
2.8400000000000003e-06,0.20800000000000002,0.004
2.86e-06,0.2,0.004
2.88e-06,0.192,0.004
2.8999999999999998e-06,0.192,0.004
2.9200000000000004e-06,0.188,0.004
2.9400000000000002e-06,0.184,0.004
2.96e-06,0.184,0.004
2.98e-06,0.18,0.004
2.9999999999999997e-06,0.18,0.004
3.0200000000000003e-06,0.18,0.004
3.04e-06,0.176,0.004
3.06e-06,0.17200000000000001,0.004
3.0799999999999997e-06,0.168,0.004
3.1000000000000004e-06,0.17200000000000001,0.004
3.12e-06,0.168,0.004
3.14e-06,0.16,0.004
3.16e-06,0.164,0.004
3.1799999999999996e-06,0.156,0.004
3.2000000000000003e-06,0.156,0.004
3.22e-06,0.156,0.004
3.24e-06,0.156,0.004
3.2599999999999997e-06,0.152,0.004
3.2800000000000004e-06,0.16,0.004
3.3e-06,0.156,0.004
3.32e-06,0.152,0.004
3.3399999999999998e-06,0.148,0.004
3.3600000000000004e-06,0.14400000000000002,0.004
3.3800000000000002e-06,0.148,0.004
3.4e-06,0.148,0.004
3.42e-06,0.14400000000000002,0.004
3.4399999999999997e-06,0.14,0.004
3.4600000000000003e-06,0.14400000000000002,0.004
3.48e-06,0.14400000000000002,0.004
3.5e-06,0.14,0.004
3.5199999999999998e-06,0.14400000000000002,0.004
3.5400000000000004e-06,0.132,0.004
3.5600000000000002e-06,0.14,0.004
3.58e-06,0.14,0.004
3.6e-06,0.136,0.004
3.6199999999999996e-06,0.132,0.004
3.6400000000000003e-06,0.132,0.004
3.66e-06,0.14400000000000002,0.004
3.68e-06,0.136,0.004
3.6999999999999997e-06,0.136,0.004
3.7200000000000004e-06,0.136,0.004
3.74e-06,0.132,0.004
3.76e-06,0.136,0.004
3.78e-06,0.132,0.004
3.7999999999999996e-06,0.132,0.004
3.820000000000001e-06,0.132,0.004
3.8400000000000005e-06,0.128,0.004
3.86e-06,0.128,0.004
3.88e-06,0.132,0.004
3.9e-06,0.132,0.004
3.92e-06,0.132,0.004
3.9399999999999995e-06,0.132,0.004
3.959999999999999e-06,0.132,0.004
3.980000000000001e-06,0.128,0.004
4.000000000000001e-06,0.136,0.004
4.0200000000000005e-06,0.128,0.004
4.04e-06,0.14,0.004
4.06e-06,0.136,0.004
4.08e-06,0.132,0.004
4.1e-06,0.132,0.004
4.1199999999999995e-06,0.132,0.004
4.139999999999999e-06,0.128,0.004
4.160000000000001e-06,0.128,0.004
4.180000000000001e-06,0.136,0.004
4.2000000000000004e-06,0.136,0.004
4.22e-06,0.14,0.004
4.24e-06,0.14,0.004
4.26e-06,0.14,0.004
4.28e-06,0.136,0.004
4.2999999999999995e-06,0.14400000000000002,0.004
4.319999999999999e-06,0.14400000000000002,0.004
4.340000000000001e-06,0.148,0.004
4.360000000000001e-06,0.152,0.004
4.38e-06,0.148,0.004
4.4e-06,0.14400000000000002,0.004
4.42e-06,0.148,0.004
4.44e-06,0.156,0.004
4.46e-06,0.156,0.004
4.4799999999999995e-06,0.16,0.004
4.499999999999999e-06,0.16,0.004
4.520000000000001e-06,0.164,0.004
4.540000000000001e-06,0.164,0.004
4.56e-06,0.17200000000000001,0.004
4.58e-06,0.176,0.004
4.6e-06,0.18,0.004
4.62e-06,0.18,0.004
4.64e-06,0.18,0.004
4.6599999999999994e-06,0.188,0.004
4.679999999999999e-06,0.192,0.004
4.700000000000001e-06,0.2,0.004
4.7200000000000005e-06,0.2,0.004
4.74e-06,0.20800000000000002,0.004
4.76e-06,0.20800000000000002,0.004
4.78e-06,0.20800000000000002,0.004
4.8e-06,0.212,0.004
4.82e-06,0.224,0.004
4.839999999999999e-06,0.228,0.004
4.860000000000001e-06,0.228,0.004
4.880000000000001e-06,0.224,0.004
4.9000000000000005e-06,0.23600000000000002,0.004
4.92e-06,0.23600000000000002,0.004
4.94e-06,0.244,0.004
4.96e-06,0.244,0.004
4.98e-06,0.248,0.004
4.9999999999999996e-06,0.248,0.004
5.019999999999999e-06,0.256,0.004
5.039999999999999e-06,0.248,0.004
5.059999999999999e-06,0.256,0.004
5.0800000000000005e-06,0.256,0.004
5.1e-06,0.256,0.004
5.12e-06,0.248,0.004
5.14e-06,0.256,0.004
5.16e-06,0.256,0.004
5.1799999999999995e-06,0.256,0.004
5.199999999999999e-06,0.256,0.004
5.219999999999999e-06,0.248,0.004
5.239999999999999e-06,0.256,0.004
5.2600000000000005e-06,0.252,0.004
5.28e-06,0.248,0.004
5.3e-06,0.244,0.004
5.32e-06,0.248,0.004
5.34e-06,0.244,0.004
5.3599999999999995e-06,0.23600000000000002,0.004
5.379999999999999e-06,0.24,0.004
5.399999999999999e-06,0.23600000000000002,0.004
5.419999999999999e-06,0.228,0.004
5.4400000000000004e-06,0.23600000000000002,0.004
5.46e-06,0.232,0.004
5.48e-06,0.232,0.004
5.5e-06,0.224,0.004
5.52e-06,0.216,0.004
5.5399999999999995e-06,0.224,0.004
5.559999999999999e-06,0.22,0.004
5.579999999999999e-06,0.216,0.004
5.599999999999999e-06,0.22,0.004
5.62e-06,0.212,0.004
5.64e-06,0.212,0.004
5.66e-06,0.20800000000000002,0.004
5.68e-06,0.20400000000000001,0.004
5.7e-06,0.20400000000000001,0.004
5.7199999999999994e-06,0.2,0.004
5.739999999999999e-06,0.2,0.004
5.759999999999999e-06,0.2,0.004
5.779999999999999e-06,0.2,0.004
5.8e-06,0.2,0.004
5.82e-06,0.192,0.004
5.84e-06,0.196,0.004
5.86e-06,0.192,0.004
5.88e-06,0.188,0.004
5.899999999999999e-06,0.192,0.004
5.919999999999999e-06,0.188,0.004
5.939999999999999e-06,0.188,0.004
5.959999999999999e-06,0.188,0.004
5.98e-06,0.184,0.004
6e-06,0.184,0.004
6.02e-06,0.18,0.004
6.04e-06,0.184,0.004
6.06e-06,0.176,0.004
6.079999999999999e-06,0.176,0.004
6.099999999999999e-06,0.176,0.004
6.119999999999999e-06,0.176,0.004
6.1400000000000005e-06,0.176,0.004
6.16e-06,0.176,0.004
6.18e-06,0.17200000000000001,0.004
6.2e-06,0.17200000000000001,0.004
6.22e-06,0.168,0.004
6.2399999999999995e-06,0.168,0.004
6.259999999999999e-06,0.168,0.004
6.279999999999999e-06,0.17200000000000001,0.004
6.299999999999999e-06,0.168,0.004
6.3200000000000005e-06,0.168,0.004
6.34e-06,0.168,0.004
6.36e-06,0.164,0.004
6.38e-06,0.164,0.004
6.4e-06,0.16,0.004
6.4199999999999995e-06,0.168,0.004
6.439999999999999e-06,0.164,0.004
6.459999999999999e-06,0.164,0.004
6.479999999999999e-06,0.164,0.004
6.5000000000000004e-06,0.164,0.004
6.52e-06,0.16,0.004
6.54e-06,0.16,0.004
6.56e-06,0.16,0.004
6.58e-06,0.16,0.004
6.5999999999999995e-06,0.156,0.004
6.619999999999999e-06,0.156,0.004
6.639999999999999e-06,0.156,0.004
6.659999999999999e-06,0.152,0.004
6.68e-06,0.164,0.004
6.7e-06,0.152,0.004
6.72e-06,0.156,0.004
6.74e-06,0.148,0.004
6.76e-06,0.152,0.004
6.7799999999999995e-06,0.148,0.004
6.799999999999999e-06,0.156,0.004
6.819999999999999e-06,0.156,0.004
6.839999999999999e-06,0.148,0.004
6.86e-06,0.148,0.004
6.88e-06,0.152,0.004
6.9e-06,0.148,0.004
6.92e-06,0.152,0.004
6.94e-06,0.152,0.004
6.9599999999999994e-06,0.152,0.004
6.979999999999999e-06,0.152,0.004
6.999999999999999e-06,0.152,0.004
7.019999999999999e-06,0.148,0.004
7.04e-06,0.152,0.004
7.06e-06,0.152,0.004
7.08e-06,0.152,0.004
7.1e-06,0.148,0.004
7.12e-06,0.14400000000000002,0.004
7.139999999999999e-06,0.152,0.004
7.159999999999999e-06,0.148,0.004
7.179999999999999e-06,0.152,0.004
7.2000000000000005e-06,0.148,0.004
7.22e-06,0.148,0.004
7.24e-06,0.152,0.004
7.26e-06,0.152,0.004
7.28e-06,0.152,0.004
7.2999999999999996e-06,0.152,0.004
7.319999999999999e-06,0.148,0.004
7.339999999999999e-06,0.148,0.004
7.359999999999999e-06,0.152,0.004
7.3800000000000005e-06,0.152,0.004
7.4e-06,0.152,0.004
7.42e-06,0.152,0.004
7.44e-06,0.148,0.004
7.46e-06,0.156,0.004
7.4799999999999995e-06,0.156,0.004
7.499999999999999e-06,0.152,0.004
7.519999999999999e-06,0.156,0.004
7.539999999999999e-06,0.16,0.004
7.5600000000000005e-06,0.152,0.004
7.58e-06,0.16,0.004
7.6e-06,0.16,0.004
7.62e-06,0.16,0.004
7.64e-06,0.16,0.004
7.66e-06,0.164,0.004
7.68e-06,0.168,0.004
7.699999999999999e-06,0.16,0.004
7.719999999999999e-06,0.168,0.004
7.74e-06,0.168,0.004
7.76e-06,0.168,0.004
7.78e-06,0.168,0.004
7.8e-06,0.176,0.004
7.82e-06,0.176,0.004
7.84e-06,0.184,0.004
7.86e-06,0.188,0.004
7.879999999999999e-06,0.184,0.004
7.899999999999999e-06,0.188,0.004
7.92e-06,0.188,0.004
7.94e-06,0.192,0.004
7.96e-06,0.192,0.004
7.98e-06,0.192,0.004
8e-06,0.20400000000000001,0.004
8.02e-06,0.20400000000000001,0.004
8.04e-06,0.20800000000000002,0.004
8.059999999999999e-06,0.20800000000000002,0.004
8.079999999999999e-06,0.20400000000000001,0.004
8.1e-06,0.216,0.004
8.12e-06,0.216,0.004
8.14e-06,0.224,0.004
8.16e-06,0.224,0.004
8.18e-06,0.23600000000000002,0.004
8.2e-06,0.232,0.004
8.22e-06,0.23600000000000002,0.004
8.239999999999999e-06,0.248,0.004
8.26e-06,0.248,0.004
8.28e-06,0.256,0.004
8.3e-06,0.256,0.004
8.32e-06,0.26,0.004
8.34e-06,0.26,0.004
8.36e-06,0.26,0.004
8.38e-06,0.268,0.004
8.4e-06,0.272,0.004
8.419999999999999e-06,0.276,0.004
8.44e-06,0.276,0.004
8.46e-06,0.28,0.004
8.48e-06,0.276,0.004
8.5e-06,0.276,0.004
8.52e-06,0.28400000000000003,0.004
8.54e-06,0.28800000000000003,0.004
8.56e-06,0.292,0.004
8.58e-06,0.28400000000000003,0.004
8.599999999999999e-06,0.28800000000000003,0.004
8.62e-06,0.28400000000000003,0.004
8.64e-06,0.28400000000000003,0.004
8.66e-06,0.292,0.004
8.68e-06,0.28400000000000003,0.004
8.7e-06,0.292,0.004
8.72e-06,0.28400000000000003,0.004
8.74e-06,0.28,0.004
8.759999999999999e-06,0.28400000000000003,0.004
8.779999999999999e-06,0.28,0.004
8.8e-06,0.28800000000000003,0.004
8.82e-06,0.276,0.004
8.84e-06,0.272,0.004
8.86e-06,0.276,0.004
8.88e-06,0.28,0.004
8.9e-06,0.276,0.004
8.92e-06,0.268,0.004
8.939999999999999e-06,0.268,0.004
8.959999999999999e-06,0.264,0.004
8.98e-06,0.264,0.004
9e-06,0.264,0.004
9.02e-06,0.26,0.004
9.04e-06,0.268,0.004
9.06e-06,0.26,0.004
9.08e-06,0.256,0.004
9.1e-06,0.252,0.004
9.119999999999999e-06,0.256,0.004
9.139999999999999e-06,0.252,0.004
9.16e-06,0.252,0.004
9.18e-06,0.248,0.004
9.2e-06,0.248,0.004
9.22e-06,0.248,0.004
9.24e-06,0.244,0.004
9.26e-06,0.24,0.004
9.28e-06,0.244,0.004
9.299999999999999e-06,0.24,0.004
9.32e-06,0.24,0.004
9.34e-06,0.23600000000000002,0.004
9.36e-06,0.24,0.004
9.38e-06,0.232,0.004
9.4e-06,0.23600000000000002,0.004
9.42e-06,0.232,0.004
9.44e-06,0.232,0.004
9.46e-06,0.23600000000000002,0.004
9.479999999999999e-06,0.224,0.004
9.5e-06,0.228,0.004
9.52e-06,0.232,0.004
9.54e-06,0.224,0.004
9.56e-06,0.228,0.004
9.58e-06,0.22,0.004
9.6e-06,0.23600000000000002,0.004
9.62e-06,0.228,0.004
9.64e-06,0.228,0.004
9.659999999999999e-06,0.224,0.004
9.68e-06,0.224,0.004
9.7e-06,0.224,0.004
9.72e-06,0.22,0.004
9.74e-06,0.228,0.004
9.76e-06,0.22,0.004
9.78e-06,0.22,0.004
9.8e-06,0.22,0.004
9.82e-06,0.224,0.004
9.839999999999999e-06,0.228,0.004
9.86e-06,0.22,0.004
9.88e-06,0.224,0.004
9.9e-06,0.224,0.004
9.92e-06,0.224,0.004
9.94e-06,0.22,0.004
9.96e-06,0.22,0.004
9.98e-06,0.22,0.004
9.999999999999999e-06,0.224,0.004
1.0019999999999999e-05,0.224,0.004
1.004e-05,0.224,0.004
1.006e-05,0.22,0.004
1.008e-05,0.224,0.004
1.01e-05,0.22,0.004
1.012e-05,0.228,0.004
1.014e-05,0.22,0.004
1.016e-05,0.224,0.004
1.0179999999999999e-05,0.224,0.004
1.0199999999999999e-05,0.22,0.004
1.022e-05,0.224,0.004
1.024e-05,0.224,0.004
1.026e-05,0.224,0.004
1.028e-05,0.224,0.004
1.03e-05,0.224,0.004
1.032e-05,0.224,0.004
1.034e-05,0.224,0.004
1.0359999999999999e-05,0.224,0.004
1.038e-05,0.224,0.004
1.04e-05,0.232,0.004
1.042e-05,0.224,0.004
1.044e-05,0.228,0.004
1.046e-05,0.224,0.004
1.048e-05,0.224,0.004
1.05e-05,0.228,0.004
1.052e-05,0.224,0.004
1.0539999999999999e-05,0.228,0.004
1.056e-05,0.228,0.004
1.058e-05,0.228,0.004
1.06e-05,0.224,0.004
1.062e-05,0.224,0.004
1.064e-05,0.232,0.004
1.066e-05,0.228,0.004
1.068e-05,0.232,0.004
1.07e-05,0.224,0.004
1.0719999999999999e-05,0.224,0.004
1.074e-05,0.228,0.004
1.076e-05,0.228,0.004
1.078e-05,0.232,0.004
1.08e-05,0.224,0.004
1.082e-05,0.228,0.004
1.084e-05,0.228,0.004
1.086e-05,0.228,0.004
1.088e-05,0.228,0.004
1.0899999999999999e-05,0.228,0.004
1.092e-05,0.232,0.004
1.094e-05,0.228,0.004
1.096e-05,0.228,0.004
1.098e-05,0.228,0.004
1.1e-05,0.228,0.004
1.102e-05,0.232,0.004
1.104e-05,0.228,0.004
1.1059999999999999e-05,0.232,0.004
1.1079999999999999e-05,0.228,0.004
1.11e-05,0.224,0.004
1.112e-05,0.224,0.004
1.114e-05,0.228,0.004
1.116e-05,0.228,0.004
1.118e-05,0.224,0.004
1.12e-05,0.232,0.004
1.122e-05,0.228,0.004
1.1239999999999999e-05,0.224,0.004
1.126e-05,0.228,0.004
1.128e-05,0.224,0.004
1.13e-05,0.228,0.004
1.132e-05,0.228,0.004
1.134e-05,0.232,0.004
1.136e-05,0.228,0.004
1.138e-05,0.224,0.004
1.14e-05,0.224,0.004
1.1419999999999999e-05,0.228,0.004
1.144e-05,0.228,0.004
1.146e-05,0.224,0.004
1.148e-05,0.228,0.004
1.15e-05,0.228,0.004
1.152e-05,0.22,0.004
1.154e-05,0.228,0.004
1.156e-05,0.228,0.004
1.158e-05,0.232,0.004
1.1599999999999999e-05,0.228,0.004
1.162e-05,0.228,0.004
1.164e-05,0.224,0.004
1.166e-05,0.22,0.004
1.168e-05,0.228,0.004
1.17e-05,0.228,0.004
1.172e-05,0.224,0.004
1.174e-05,0.22,0.004
1.176e-05,0.224,0.004
1.1779999999999999e-05,0.224,0.004
1.18e-05,0.224,0.004
1.182e-05,0.224,0.004
1.184e-05,0.22,0.004
1.186e-05,0.228,0.004
1.188e-05,0.224,0.004
1.19e-05,0.224,0.004
1.192e-05,0.224,0.004
1.194e-05,0.22,0.004
1.1959999999999999e-05,0.22,0.004
1.198e-05,0.22,0.004
1.2e-05,0.22,0.004
1.202e-05,0.216,0.004
1.204e-05,0.216,0.004
1.206e-05,0.224,0.004
1.208e-05,0.22,0.004
1.21e-05,0.22,0.004
1.212e-05,0.224,0.004
1.2139999999999999e-05,0.22,0.004
1.216e-05,0.22,0.004
1.218e-05,0.224,0.004
1.22e-05,0.22,0.004
1.222e-05,0.22,0.004
1.224e-05,0.216,0.004
1.226e-05,0.224,0.004
1.228e-05,0.216,0.004
1.2299999999999999e-05,0.22,0.004
1.232e-05,0.20800000000000002,0.004
1.234e-05,0.216,0.004
1.236e-05,0.216,0.004
1.238e-05,0.22,0.004
1.24e-05,0.22,0.004
1.242e-05,0.216,0.004
1.244e-05,0.22,0.004
1.246e-05,0.22,0.004
1.2479999999999999e-05,0.224,0.004
1.25e-05,0.22,0.004
1.252e-05,0.212,0.004
1.254e-05,0.216,0.004
1.256e-05,0.216,0.004
1.258e-05,0.216,0.004
1.26e-05,0.212,0.004
1.262e-05,0.216,0.004
1.264e-05,0.216,0.004
1.2659999999999999e-05,0.216,0.004
1.2679999999999999e-05,0.212,0.004
1.2699999999999999e-05,0.20800000000000002,0.004
1.2719999999999998e-05,0.216,0.004
1.2739999999999998e-05,0.212,0.004
1.2760000000000001e-05,0.216,0.004
1.2780000000000001e-05,0.212,0.004
1.2800000000000001e-05,0.20800000000000002,0.004
1.2820000000000001e-05,0.20800000000000002,0.004
1.284e-05,0.212,0.004
1.286e-05,0.212,0.004
1.288e-05,0.20800000000000002,0.004
1.29e-05,0.216,0.004
1.292e-05,0.20800000000000002,0.004
1.294e-05,0.212,0.004
1.296e-05,0.20800000000000002,0.004
1.298e-05,0.212,0.004
1.3e-05,0.216,0.004
1.3019999999999999e-05,0.20800000000000002,0.004
1.3039999999999999e-05,0.20400000000000001,0.004
1.3059999999999999e-05,0.20800000000000002,0.004
1.3079999999999998e-05,0.20800000000000002,0.004
1.3099999999999998e-05,0.20800000000000002,0.004
1.3120000000000001e-05,0.212,0.004
1.3140000000000001e-05,0.212,0.004
1.3160000000000001e-05,0.20800000000000002,0.004
1.3180000000000001e-05,0.212,0.004
1.32e-05,0.212,0.004
1.322e-05,0.20400000000000001,0.004
1.324e-05,0.20800000000000002,0.004
