Tiempo,VoltajeCH1,ResolucionVCH1
1.3200000000000007e-07,0.41600000000000004,0.004
1.34e-07,0.40800000000000003,0.004
1.3600000000000005e-07,0.4,0.004
1.38e-07,0.392,0.004
1.4000000000000004e-07,0.384,0.004
1.4200000000000008e-07,0.372,0.004
1.4400000000000002e-07,0.368,0.004
1.4600000000000006e-07,0.36,0.004
1.48e-07,0.352,0.004
1.5000000000000005e-07,0.34400000000000003,0.004
1.5199999999999998e-07,0.336,0.004
1.5400000000000003e-07,0.328,0.004
1.5600000000000007e-07,0.32,0.004
1.58e-07,0.312,0.004
1.6000000000000006e-07,0.312,0.004
1.62e-07,0.304,0.004
1.6400000000000004e-07,0.292,0.004
1.6600000000000008e-07,0.292,0.004
1.6800000000000002e-07,0.28,0.004
1.7000000000000007e-07,0.276,0.004
1.72e-07,0.268,0.004
1.7400000000000005e-07,0.264,0.004
1.76e-07,0.252,0.004
1.7800000000000003e-07,0.252,0.004
1.8000000000000008e-07,0.248,0.004
1.8200000000000002e-07,0.248,0.004
1.8400000000000006e-07,0.24,0.004
1.86e-07,0.23600000000000002,0.004
1.8800000000000004e-07,0.228,0.004
1.9000000000000009e-07,0.224,0.004
1.9200000000000003e-07,0.216,0.004
1.9400000000000007e-07,0.22,0.004
1.96e-07,0.212,0.004
1.9800000000000005e-07,0.212,0.004
2e-07,0.20800000000000002,0.004
2.0200000000000004e-07,0.20400000000000001,0.004
2.0400000000000008e-07,0.2,0.004
2.0600000000000002e-07,0.196,0.004
2.0800000000000006e-07,0.188,0.004
2.1e-07,0.188,0.004
2.1200000000000005e-07,0.188,0.004
2.140000000000001e-07,0.184,0.004
2.1600000000000003e-07,0.18,0.004
2.1800000000000007e-07,0.18,0.004
2.2e-07,0.18,0.004
2.2200000000000006e-07,0.17200000000000001,0.004
2.24e-07,0.176,0.004
2.2600000000000004e-07,0.168,0.004
2.2800000000000008e-07,0.168,0.004
2.3000000000000002e-07,0.164,0.004
2.3200000000000007e-07,0.164,0.004
2.34e-07,0.16,0.004
2.3600000000000005e-07,0.156,0.004
2.38e-07,0.152,0.004
2.4000000000000003e-07,0.156,0.004
2.420000000000001e-07,0.148,0.004
2.44e-07,0.148,0.004
2.4600000000000006e-07,0.152,0.004
2.48e-07,0.14400000000000002,0.004
2.5000000000000004e-07,0.148,0.004
2.520000000000001e-07,0.14,0.004
2.54e-07,0.14400000000000002,0.004
2.5600000000000007e-07,0.132,0.004
2.58e-07,0.136,0.004
2.6000000000000005e-07,0.14,0.004
2.62e-07,0.136,0.004
2.6400000000000003e-07,0.14,0.004
2.660000000000001e-07,0.128,0.004
2.68e-07,0.132,0.004
2.7000000000000006e-07,0.136,0.004
2.72e-07,0.132,0.004
2.7400000000000004e-07,0.124,0.004
2.760000000000001e-07,0.124,0.004
2.7800000000000003e-07,0.124,0.004
2.8000000000000007e-07,0.124,0.004
2.82e-07,0.124,0.004
2.8400000000000005e-07,0.12,0.004
2.86e-07,0.12,0.004
2.8800000000000004e-07,0.12,0.004
2.900000000000001e-07,0.116,0.004
2.92e-07,0.124,0.004
2.9400000000000007e-07,0.12,0.004
2.96e-07,0.12,0.004
2.9800000000000005e-07,0.116,0.004
3.000000000000001e-07,0.116,0.004
3.0200000000000003e-07,0.112,0.004
3.040000000000001e-07,0.112,0.004
3.06e-07,0.112,0.004
3.0800000000000006e-07,0.108,0.004
3.1e-07,0.112,0.004
3.1200000000000004e-07,0.112,0.004
3.140000000000001e-07,0.112,0.004
3.16e-07,0.10400000000000001,0.004
3.1800000000000007e-07,0.108,0.004
3.2e-07,0.108,0.004
3.2200000000000005e-07,0.108,0.004
3.240000000000001e-07,0.10400000000000001,0.004
3.2600000000000003e-07,0.108,0.004
3.280000000000001e-07,0.108,0.004
3.3e-07,0.1,0.004
3.3200000000000006e-07,0.10400000000000001,0.004
3.34e-07,0.1,0.004
3.3600000000000004e-07,0.1,0.004
3.380000000000001e-07,0.096,0.004
3.4000000000000003e-07,0.1,0.004
3.4200000000000007e-07,0.1,0.004
3.44e-07,0.096,0.004
3.4600000000000005e-07,0.1,0.004
3.480000000000001e-07,0.096,0.004
3.5000000000000004e-07,0.1,0.004
3.520000000000001e-07,0.096,0.004
3.54e-07,0.088,0.004
3.5600000000000006e-07,0.096,0.004
3.58e-07,0.096,0.004
3.6000000000000005e-07,0.096,0.004
3.620000000000001e-07,0.10400000000000001,0.004
3.6400000000000003e-07,0.1,0.004
3.660000000000001e-07,0.092,0.004
3.68e-07,0.096,0.004
3.7000000000000006e-07,0.096,0.004
3.72e-07,0.092,0.004
3.7400000000000004e-07,0.088,0.004
3.760000000000001e-07,0.092,0.004
3.78e-07,0.092,0.004
3.8000000000000007e-07,0.092,0.004
3.82e-07,0.092,0.004
3.8400000000000005e-07,0.088,0.004
3.860000000000001e-07,0.088,0.004
3.8800000000000003e-07,0.088,0.004
3.900000000000001e-07,0.084,0.004
3.92e-07,0.092,0.004
3.9400000000000006e-07,0.084,0.004
3.96e-07,0.088,0.004
3.9800000000000004e-07,0.088,0.004
4.000000000000001e-07,0.088,0.004
4.02e-07,0.088,0.004
4.0400000000000007e-07,0.088,0.004
4.06e-07,0.084,0.004
4.0800000000000005e-07,0.084,0.004
4.100000000000001e-07,0.088,0.004
4.1200000000000004e-07,0.088,0.004
4.140000000000001e-07,0.084,0.004
4.16e-07,0.088,0.004
4.1800000000000006e-07,0.088,0.004
4.2e-07,0.084,0.004
4.2200000000000005e-07,0.084,0.004
4.240000000000001e-07,0.08,0.004
4.2600000000000003e-07,0.084,0.004
4.280000000000001e-07,0.08,0.004
4.3e-07,0.088,0.004
4.3200000000000006e-07,0.08,0.004
4.340000000000001e-07,0.08,0.004
4.3600000000000004e-07,0.08,0.004
4.380000000000001e-07,0.08,0.004
4.4e-07,0.076,0.004
4.4200000000000007e-07,0.08,0.004
4.44e-07,0.076,0.004
4.4600000000000005e-07,0.08,0.004
4.480000000000001e-07,0.076,0.004
4.5000000000000003e-07,0.08,0.004
4.520000000000001e-07,0.08,0.004
4.54e-07,0.07200000000000001,0.004
4.5600000000000006e-07,0.07200000000000001,0.004
4.580000000000001e-07,0.084,0.004
4.6000000000000004e-07,0.076,0.004
4.620000000000001e-07,0.08,0.004
4.64e-07,0.076,0.004
4.6600000000000007e-07,0.08,0.004
4.68e-07,0.076,0.004
4.7000000000000005e-07,0.076,0.004
4.720000000000001e-07,0.07200000000000001,0.004
4.7400000000000004e-07,0.08,0.004
4.760000000000001e-07,0.08,0.004
4.78e-07,0.076,0.004
4.800000000000001e-07,0.07200000000000001,0.004
4.82e-07,0.076,0.004
4.84e-07,0.076,0.004
4.860000000000001e-07,0.07200000000000001,0.004
4.88e-07,0.076,0.004
4.900000000000001e-07,0.07200000000000001,0.004
4.92e-07,0.07200000000000001,0.004
4.940000000000001e-07,0.076,0.004
4.960000000000001e-07,0.08,0.004
4.98e-07,0.07200000000000001,0.004
5.000000000000001e-07,0.07200000000000001,0.004
5.02e-07,0.076,0.004
5.040000000000001e-07,0.08,0.004
5.06e-07,0.068,0.004
5.08e-07,0.076,0.004
5.100000000000001e-07,0.076,0.004
5.12e-07,0.07200000000000001,0.004
5.140000000000001e-07,0.07200000000000001,0.004
5.16e-07,0.076,0.004
5.180000000000001e-07,0.07200000000000001,0.004
5.200000000000001e-07,0.07200000000000001,0.004
5.22e-07,0.068,0.004
5.240000000000001e-07,0.07200000000000001,0.004
5.26e-07,0.076,0.004
5.280000000000001e-07,0.076,0.004
5.3e-07,0.07200000000000001,0.004
5.32e-07,0.07200000000000001,0.004
5.340000000000001e-07,0.076,0.004
5.36e-07,0.068,0.004
5.38e-07,0.07200000000000001,0.004
5.400000000000001e-07,0.068,0.004
5.420000000000001e-07,0.068,0.004
5.44e-07,0.068,0.004
5.460000000000002e-07,0.07200000000000001,0.004
5.480000000000001e-07,0.068,0.004
5.5e-07,0.068,0.004
5.52e-07,0.064,0.004
5.540000000000001e-07,0.064,0.004
5.560000000000001e-07,0.064,0.004
5.58e-07,0.07200000000000001,0.004
5.600000000000001e-07,0.068,0.004
5.620000000000001e-07,0.068,0.004
5.64e-07,0.064,0.004
5.66e-07,0.068,0.004
5.680000000000001e-07,0.068,0.004
5.7e-07,0.064,0.004
5.72e-07,0.064,0.004
5.740000000000001e-07,0.068,0.004
5.760000000000001e-07,0.064,0.004
5.78e-07,0.064,0.004
5.800000000000002e-07,0.064,0.004
5.820000000000001e-07,0.068,0.004
5.84e-07,0.064,0.004
5.86e-07,0.068,0.004
5.880000000000001e-07,0.06,0.004
5.900000000000001e-07,0.064,0.004
5.92e-07,0.06,0.004
5.940000000000002e-07,0.06,0.004
5.960000000000001e-07,0.064,0.004
5.98e-07,0.06,0.004
6e-07,0.068,0.004
6.020000000000001e-07,0.068,0.004
6.040000000000001e-07,0.06,0.004
6.06e-07,0.06,0.004
6.080000000000002e-07,0.07200000000000001,0.004
6.100000000000001e-07,0.064,0.004
6.12e-07,0.064,0.004
6.14e-07,0.068,0.004
6.160000000000001e-07,0.068,0.004
6.180000000000001e-07,0.06,0.004
6.2e-07,0.064,0.004
6.220000000000001e-07,0.068,0.004
6.240000000000001e-07,0.064,0.004
6.26e-07,0.064,0.004
6.28e-07,0.064,0.004
6.300000000000001e-07,0.064,0.004
6.32e-07,0.064,0.004
6.34e-07,0.064,0.004
6.360000000000001e-07,0.06,0.004
6.380000000000001e-07,0.06,0.004
6.4e-07,0.06,0.004
6.420000000000002e-07,0.068,0.004
6.440000000000001e-07,0.056,0.004
6.46e-07,0.064,0.004
6.48e-07,0.064,0.004
6.500000000000001e-07,0.064,0.004
6.520000000000001e-07,0.056,0.004
6.54e-07,0.056,0.004
6.560000000000002e-07,0.068,0.004
6.580000000000001e-07,0.06,0.004
6.6e-07,0.064,0.004
6.62e-07,0.06,0.004
6.640000000000001e-07,0.06,0.004
6.660000000000001e-07,0.06,0.004
6.68e-07,0.06,0.004
6.700000000000001e-07,0.06,0.004
6.720000000000001e-07,0.06,0.004
6.74e-07,0.064,0.004
6.76e-07,0.06,0.004
6.780000000000001e-07,0.06,0.004
6.800000000000001e-07,0.056,0.004
6.82e-07,0.06,0.004
6.840000000000001e-07,0.06,0.004
6.860000000000001e-07,0.06,0.004
6.88e-07,0.06,0.004
6.900000000000002e-07,0.06,0.004
6.920000000000001e-07,0.064,0.004
6.94e-07,0.064,0.004
6.96e-07,0.06,0.004
6.980000000000001e-07,0.056,0.004
7.000000000000001e-07,0.064,0.004
7.02e-07,0.064,0.004
7.040000000000002e-07,0.056,0.004
7.060000000000001e-07,0.06,0.004
7.08e-07,0.06,0.004
7.1e-07,0.06,0.004
7.120000000000001e-07,0.056,0.004
7.140000000000001e-07,0.056,0.004
7.16e-07,0.064,0.004
7.180000000000002e-07,0.06,0.004
7.200000000000001e-07,0.056,0.004
7.22e-07,0.06,0.004
7.24e-07,0.064,0.004
7.260000000000001e-07,0.056,0.004
7.280000000000001e-07,0.06,0.004
7.3e-07,0.056,0.004
7.320000000000001e-07,0.06,0.004
7.340000000000001e-07,0.048,0.004
7.36e-07,0.056,0.004
7.38e-07,0.06,0.004
7.400000000000001e-07,0.056,0.004
7.420000000000001e-07,0.052000000000000005,0.004
7.44e-07,0.06,0.004
7.460000000000001e-07,0.06,0.004
7.480000000000001e-07,0.056,0.004
7.5e-07,0.056,0.004
7.520000000000002e-07,0.056,0.004
7.540000000000001e-07,0.052000000000000005,0.004
7.56e-07,0.06,0.004
7.58e-07,0.056,0.004
7.600000000000001e-07,0.056,0.004
7.620000000000001e-07,0.052000000000000005,0.004
7.64e-07,0.056,0.004
7.660000000000002e-07,0.056,0.004
7.680000000000001e-07,0.056,0.004
7.7e-07,0.052000000000000005,0.004
7.72e-07,0.06,0.004
7.740000000000001e-07,0.052000000000000005,0.004
7.760000000000001e-07,0.056,0.004
7.78e-07,0.056,0.004
7.800000000000002e-07,0.06,0.004
7.820000000000001e-07,0.056,0.004
7.84e-07,0.056,0.004
7.86e-07,0.056,0.004
7.880000000000001e-07,0.06,0.004
7.900000000000001e-07,0.052000000000000005,0.004
7.92e-07,0.052000000000000005,0.004
7.940000000000001e-07,0.056,0.004
7.960000000000001e-07,0.056,0.004
7.98e-07,0.056,0.004
8.000000000000002e-07,0.052000000000000005,0.004
8.020000000000001e-07,0.048,0.004
8.04e-07,0.052000000000000005,0.004
8.06e-07,0.056,0.004
8.080000000000001e-07,0.056,0.004
8.100000000000001e-07,0.056,0.004
8.12e-07,0.06,0.004
8.140000000000002e-07,0.06,0.004
8.160000000000001e-07,0.052000000000000005,0.004
8.18e-07,0.06,0.004
8.2e-07,0.056,0.004
8.220000000000001e-07,0.06,0.004
8.240000000000001e-07,0.052000000000000005,0.004
8.26e-07,0.056,0.004
8.280000000000002e-07,0.052000000000000005,0.004
8.300000000000001e-07,0.056,0.004
8.32e-07,0.056,0.004
8.34e-07,0.052000000000000005,0.004
8.360000000000001e-07,0.048,0.004
8.380000000000001e-07,0.056,0.004
8.4e-07,0.052000000000000005,0.004
8.420000000000002e-07,0.048,0.004
8.440000000000001e-07,0.052000000000000005,0.004
8.46e-07,0.052000000000000005,0.004
8.480000000000002e-07,0.056,0.004
8.500000000000001e-07,0.048,0.004
8.520000000000001e-07,0.044,0.004
8.54e-07,0.052000000000000005,0.004
8.560000000000001e-07,0.052000000000000005,0.004
8.580000000000001e-07,0.056,0.004
8.6e-07,0.048,0.004
8.620000000000002e-07,0.056,0.004
8.640000000000001e-07,0.056,0.004
8.66e-07,0.048,0.004
8.68e-07,0.044,0.004
8.700000000000001e-07,0.056,0.004
8.720000000000001e-07,0.056,0.004
8.74e-07,0.056,0.004
8.760000000000002e-07,0.052000000000000005,0.004
8.780000000000001e-07,0.052000000000000005,0.004
8.8e-07,0.052000000000000005,0.004
8.82e-07,0.048,0.004
8.840000000000001e-07,0.052000000000000005,0.004
8.860000000000001e-07,0.052000000000000005,0.004
8.88e-07,0.052000000000000005,0.004
8.900000000000002e-07,0.052000000000000005,0.004
8.920000000000001e-07,0.052000000000000005,0.004
8.94e-07,0.052000000000000005,0.004
8.96e-07,0.052000000000000005,0.004
8.980000000000001e-07,0.048,0.004
9.000000000000001e-07,0.052000000000000005,0.004
9.02e-07,0.044,0.004
9.040000000000002e-07,0.052000000000000005,0.004
9.060000000000001e-07,0.052000000000000005,0.004
9.08e-07,0.048,0.004
9.100000000000002e-07,0.048,0.004
9.120000000000001e-07,0.048,0.004
9.140000000000001e-07,0.052000000000000005,0.004
9.16e-07,0.052000000000000005,0.004
9.180000000000001e-07,0.048,0.004
9.200000000000001e-07,0.056,0.004
9.22e-07,0.052000000000000005,0.004
9.240000000000002e-07,0.052000000000000005,0.004
9.260000000000001e-07,0.048,0.004
9.28e-07,0.044,0.004
9.3e-07,0.052000000000000005,0.004
9.320000000000001e-07,0.044,0.004
9.340000000000001e-07,0.048,0.004
9.36e-07,0.052000000000000005,0.004
9.380000000000002e-07,0.048,0.004
9.400000000000001e-07,0.048,0.004
9.42e-07,0.048,0.004
9.44e-07,0.044,0.004
9.460000000000001e-07,0.052000000000000005,0.004
9.480000000000001e-07,0.044,0.004
9.5e-07,0.044,0.004
9.520000000000002e-07,0.044,0.004
9.54e-07,0.052000000000000005,0.004
9.56e-07,0.052000000000000005,0.004
9.580000000000002e-07,0.052000000000000005,0.004
9.600000000000001e-07,0.048,0.004
9.62e-07,0.052000000000000005,0.004
9.64e-07,0.048,0.004
9.660000000000002e-07,0.048,0.004
9.68e-07,0.048,0.004
9.7e-07,0.048,0.004
9.720000000000002e-07,0.048,0.004
9.740000000000001e-07,0.052000000000000005,0.004
9.76e-07,0.052000000000000005,0.004
9.78e-07,0.052000000000000005,0.004
9.800000000000001e-07,0.052000000000000005,0.004
9.82e-07,0.044,0.004
9.84e-07,0.048,0.004
9.860000000000002e-07,0.052000000000000005,0.004
9.880000000000001e-07,0.044,0.004
9.9e-07,0.048,0.004
9.92e-07,0.044,0.004
9.940000000000001e-07,0.048,0.004
9.96e-07,0.052000000000000005,0.004
9.98e-07,0.048,0.004
1.0000000000000002e-06,0.04,0.004
1.002e-06,0.044,0.004
1.004e-06,0.052000000000000005,0.004
1.006e-06,0.052000000000000005,0.004
1.0080000000000001e-06,0.044,0.004
1.01e-06,0.052000000000000005,0.004
1.012e-06,0.048,0.004
1.0140000000000002e-06,0.048,0.004
1.016e-06,0.052000000000000005,0.004
1.018e-06,0.044,0.004
1.0200000000000002e-06,0.048,0.004
1.0220000000000001e-06,0.044,0.004
1.024e-06,0.052000000000000005,0.004
1.026e-06,0.048,0.004
1.0280000000000002e-06,0.052000000000000005,0.004
1.03e-06,0.044,0.004
1.032e-06,0.044,0.004
1.0340000000000002e-06,0.044,0.004
1.0360000000000001e-06,0.048,0.004
1.038e-06,0.048,0.004
1.04e-06,0.048,0.004
1.0420000000000001e-06,0.048,0.004
1.044e-06,0.052000000000000005,0.004
1.046e-06,0.052000000000000005,0.004
1.0480000000000002e-06,0.04,0.004
1.0500000000000001e-06,0.044,0.004
1.052e-06,0.048,0.004
1.054e-06,0.044,0.004
1.0560000000000001e-06,0.044,0.004
1.058e-06,0.044,0.004
1.06e-06,0.044,0.004
1.0620000000000002e-06,0.044,0.004
1.064e-06,0.048,0.004
1.066e-06,0.048,0.004
1.0680000000000002e-06,0.044,0.004
1.0700000000000001e-06,0.052000000000000005,0.004
1.072e-06,0.044,0.004
1.074e-06,0.04,0.004
1.0760000000000002e-06,0.044,0.004
1.078e-06,0.044,0.004
1.08e-06,0.044,0.004
