Tiempo,VoltajeCH1,ResolucionVCH1
-3.16e-05,0.004,0.002
-3.150000000000001e-05,0.004,0.002
-3.1400000000000004e-05,0.008,0.002
-3.13e-05,0.006,0.002
-3.12e-05,0.004,0.002
-3.11e-05,0.004,0.002
-3.1e-05,0.006,0.002
-3.0900000000000006e-05,0.004,0.002
-3.08e-05,0.006,0.002
-3.07e-05,0.004,0.002
-3.06e-05,0.006,0.002
-3.0500000000000003e-05,0.002,0.002
-3.04e-05,0.002,0.002
-3.03e-05,0.004,0.002
-3.0200000000000002e-05,0.006,0.002
-3.0100000000000003e-05,0.002,0.002
-3e-05,0.004,0.002
-2.9900000000000002e-05,0.002,0.002
-2.9800000000000003e-05,0.006,0.002
-2.9700000000000004e-05,0.002,0.002
-2.96e-05,0.006,0.002
-2.9500000000000002e-05,0.002,0.002
-2.9400000000000003e-05,0.008,0.002
-2.93e-05,0.004,0.002
-2.92e-05,0.002,0.002
-2.9100000000000003e-05,0.004,0.002
-2.9000000000000004e-05,0.004,0.002
-2.89e-05,0.004,0.002
-2.8800000000000002e-05,0.002,0.002
-2.8700000000000003e-05,0.0,0.002
-2.86e-05,0.002,0.002
-2.85e-05,0.002,0.002
-2.8400000000000003e-05,0.002,0.002
-2.8300000000000003e-05,0.004,0.002
-2.82e-05,0.008,0.002
-2.8100000000000002e-05,0.004,0.002
-2.8000000000000003e-05,0.004,0.002
-2.79e-05,0.004,0.002
-2.78e-05,0.0,0.002
-2.7700000000000002e-05,0.004,0.002
-2.7600000000000003e-05,0.004,0.002
-2.75e-05,0.002,0.002
-2.7400000000000002e-05,0.002,0.002
-2.7300000000000003e-05,0.004,0.002
-2.7200000000000004e-05,0.004,0.002
-2.71e-05,0.004,0.002
-2.7000000000000002e-05,0.004,0.002
-2.6900000000000003e-05,0.004,0.002
-2.68e-05,0.0,0.002
-2.6700000000000002e-05,0.002,0.002
-2.6600000000000003e-05,0.006,0.002
-2.6500000000000004e-05,0.004,0.002
-2.64e-05,0.004,0.002
-2.6300000000000002e-05,0.006,0.002
-2.6200000000000003e-05,0.006,0.002
-2.61e-05,0.002,0.002
-2.6000000000000002e-05,0.002,0.002
-2.5900000000000003e-05,0.004,0.002
-2.5800000000000004e-05,0.004,0.002
-2.57e-05,0.006,0.002
-2.5600000000000002e-05,0.006,0.002
-2.5500000000000003e-05,0.006,0.002
-2.54e-05,0.004,0.002
-2.5300000000000002e-05,0.004,0.002
-2.5200000000000003e-05,0.006,0.002
-2.5100000000000004e-05,0.0,0.002
-2.5e-05,0.006,0.002
-2.4900000000000002e-05,0.006,0.002
-2.4800000000000003e-05,0.004,0.002
-2.47e-05,0.006,0.002
-2.46e-05,0.004,0.002
-2.4500000000000003e-05,0.004,0.002
-2.4400000000000004e-05,0.004,0.002
-2.43e-05,0.004,0.002
-2.4200000000000002e-05,0.004,0.002
-2.4100000000000003e-05,0.006,0.002
-2.4e-05,0.004,0.002
-2.39e-05,0.004,0.002
-2.3800000000000003e-05,0.002,0.002
-2.3700000000000003e-05,0.004,0.002
-2.36e-05,0.004,0.002
-2.3500000000000002e-05,0.004,0.002
-2.3400000000000003e-05,0.004,0.002
-2.3300000000000004e-05,0.006,0.002
-2.32e-05,0.006,0.002
-2.3100000000000002e-05,0.004,0.002
-2.3000000000000003e-05,0.004,0.002
-2.29e-05,0.004,0.002
-2.2800000000000002e-05,0.002,0.002
-2.2700000000000003e-05,0.002,0.002
-2.2600000000000004e-05,0.002,0.002
-2.25e-05,0.002,0.002
-2.2400000000000002e-05,0.006,0.002
-2.2300000000000003e-05,0.006,0.002
-2.22e-05,0.004,0.002
-2.2100000000000002e-05,0.006,0.002
-2.2000000000000003e-05,0.002,0.002
-2.1900000000000004e-05,0.0,0.002
-2.18e-05,0.002,0.002
-2.1700000000000002e-05,0.004,0.002
-2.1600000000000003e-05,0.006,0.002
-2.15e-05,0.01,0.002
-2.1400000000000002e-05,0.004,0.002
-2.1300000000000003e-05,0.006,0.002
-2.1200000000000004e-05,0.006,0.002
-2.11e-05,0.006,0.002
-2.1000000000000002e-05,0.004,0.002
-2.0900000000000003e-05,0.006,0.002
-2.0800000000000004e-05,0.006,0.002
-2.0700000000000002e-05,0.008,0.002
-2.0600000000000003e-05,0.004,0.002
-2.0500000000000004e-05,0.004,0.002
-2.04e-05,0.006,0.002
-2.0300000000000002e-05,0.006,0.002
-2.0200000000000003e-05,0.004,0.002
-2.0100000000000004e-05,0.006,0.002
-2e-05,0.006,0.002
-1.9900000000000003e-05,0.006,0.002
-1.9800000000000004e-05,0.002,0.002
-1.97e-05,0.006,0.002
-1.9600000000000002e-05,0.004,0.002
-1.9500000000000003e-05,0.006,0.002
-1.9400000000000004e-05,0.006,0.002
-1.93e-05,0.002,0.002
-1.9200000000000003e-05,0.002,0.002
-1.9100000000000003e-05,0.004,0.002
-1.9e-05,0.006,0.002
-1.8900000000000002e-05,0.004,0.002
-1.8800000000000003e-05,-0.002,0.002
-1.8700000000000004e-05,0.004,0.002
-1.86e-05,0.002,0.002
-1.8500000000000002e-05,0.004,0.002
-1.8400000000000003e-05,0.004,0.002
-1.83e-05,0.006,0.002
-1.8200000000000002e-05,0.004,0.002
-1.8100000000000003e-05,0.01,0.002
-1.8000000000000004e-05,0.002,0.002
-1.79e-05,0.0,0.002
-1.7800000000000002e-05,0.006,0.002
-1.7700000000000003e-05,0.004,0.002
-1.76e-05,0.004,0.002
-1.7500000000000002e-05,0.002,0.002
-1.7400000000000003e-05,0.008,0.002
-1.73e-05,0.004,0.002
-1.7200000000000005e-05,0.004,0.002
-1.7100000000000002e-05,0.002,0.002
-1.7e-05,0.004,0.002
-1.6900000000000004e-05,0.0,0.002
-1.6800000000000002e-05,0.006,0.002
-1.67e-05,0.006,0.002
-1.6600000000000004e-05,0.008,0.002
-1.65e-05,0.006,0.002
-1.6400000000000006e-05,0.008,0.002
-1.6300000000000003e-05,0.006,0.002
-1.62e-05,0.004,0.002
-1.6100000000000005e-05,0.002,0.002
-1.6000000000000003e-05,0.004,0.002
-1.59e-05,0.006,0.002
-1.5800000000000005e-05,0.006,0.002
-1.5700000000000002e-05,0.004,0.002
-1.56e-05,0.004,0.002
-1.5500000000000004e-05,0.006,0.002
-1.54e-05,0.004,0.002
-1.5300000000000006e-05,0.002,0.002
-1.5200000000000004e-05,0.0,0.002
-1.5100000000000001e-05,0.006,0.002
-1.5000000000000005e-05,0.006,0.002
-1.4900000000000003e-05,0.008,0.002
-1.48e-05,0.006,0.002
-1.4700000000000005e-05,0.006,0.002
-1.4600000000000003e-05,0.004,0.002
-1.45e-05,0.006,0.002
-1.4400000000000004e-05,0.006,0.002
-1.4300000000000002e-05,0.004,0.002
-1.42e-05,0.006,0.002
-1.4100000000000004e-05,0.004,0.002
-1.4000000000000001e-05,0.004,0.002
-1.3900000000000006e-05,0.002,0.002
-1.3800000000000003e-05,0.0,0.002
-1.3700000000000001e-05,0.002,0.002
-1.3600000000000005e-05,0.004,0.002
-1.3500000000000003e-05,0.004,0.002
-1.34e-05,0.006,0.002
-1.3300000000000005e-05,0.006,0.002
-1.3200000000000002e-05,0.002,0.002
-1.31e-05,0.004,0.002
-1.3000000000000004e-05,0.004,0.002
-1.2900000000000002e-05,0.004,0.002
-1.28e-05,0.006,0.002
-1.2700000000000004e-05,0.004,0.002
-1.2600000000000001e-05,0.006,0.002
-1.2500000000000006e-05,0.006,0.002
-1.2400000000000003e-05,0.004,0.002
-1.23e-05,0.006,0.002
-1.2200000000000005e-05,0.006,0.002
-1.2100000000000003e-05,0.006,0.002
-1.2e-05,0.002,0.002
-1.1900000000000005e-05,0.002,0.002
-1.1800000000000002e-05,0.002,0.002
-1.17e-05,0.006,0.002
-1.1600000000000004e-05,0.008,0.002
-1.1500000000000002e-05,0.004,0.002
-1.1400000000000006e-05,0.006,0.002
-1.1300000000000004e-05,0.006,0.002
-1.1200000000000001e-05,0.004,0.002
-1.1100000000000006e-05,0.004,0.002
-1.1000000000000003e-05,0.008,0.002
-1.09e-05,0.004,0.002
-1.0800000000000005e-05,0.008,0.002
-1.0700000000000003e-05,0.006,0.002
-1.06e-05,0.002,0.002
-1.0500000000000005e-05,0.006,0.002
-1.0400000000000002e-05,0.006,0.002
-1.03e-05,0.002,0.002
-1.0200000000000004e-05,0.006,0.002
-1.0100000000000002e-05,0.006,0.002
-1.0000000000000006e-05,0.006,0.002
-9.900000000000003e-06,0.006,0.002
-9.800000000000001e-06,0.004,0.002
-9.700000000000005e-06,0.006,0.002
-9.600000000000003e-06,0.006,0.002
-9.5e-06,0.004,0.002
-9.400000000000005e-06,0.004,0.002
-9.300000000000002e-06,0.002,0.002
-9.2e-06,0.004,0.002
-9.100000000000004e-06,0.006,0.002
-9.000000000000002e-06,0.006,0.002
-8.900000000000006e-06,0.004,0.002
-8.800000000000004e-06,0.006,0.002
-8.700000000000001e-06,0.002,0.002
-8.600000000000006e-06,0.002,0.002
-8.500000000000003e-06,0.004,0.002
-8.400000000000001e-06,0.008,0.002
-8.300000000000005e-06,0.002,0.002
-8.200000000000003e-06,0.008,0.002
-8.1e-06,0.004,0.002
-8.000000000000005e-06,0.004,0.002
-7.900000000000002e-06,0.006,0.002
-7.8e-06,0.004,0.002
-7.700000000000004e-06,0.004,0.002
-7.600000000000002e-06,0.002,0.002
-7.500000000000006e-06,0.004,0.002
-7.400000000000004e-06,0.004,0.002
-7.300000000000001e-06,0.004,0.002
-7.200000000000006e-06,0.002,0.002
-7.100000000000003e-06,0.004,0.002
-7.000000000000001e-06,0.004,0.002
-6.900000000000005e-06,0.004,0.002
-6.800000000000003e-06,0.006,0.002
-6.7e-06,0.006,0.002
-6.6000000000000046e-06,0.002,0.002
-6.500000000000002e-06,0.008,0.002
-6.4000000000000065e-06,0.006,0.002
-6.300000000000004e-06,0.002,0.002
-6.200000000000002e-06,0.002,0.002
-6.100000000000006e-06,0.004,0.002
-6.0000000000000035e-06,0.004,0.002
-5.900000000000001e-06,0.006,0.002
-5.8000000000000055e-06,0.006,0.002
-5.700000000000003e-06,0.004,0.002
-5.600000000000001e-06,0.004,0.002
-5.500000000000005e-06,0.002,0.002
-5.4000000000000025e-06,0.004,0.002
-5.3e-06,0.002,0.002
-5.200000000000004e-06,0.004,0.002
-5.100000000000002e-06,0.004,0.002
-5.000000000000006e-06,0.006,0.002
-4.900000000000004e-06,0.006,0.002
-4.8000000000000015e-06,0.006,0.002
-4.700000000000006e-06,0.002,0.002
-4.600000000000003e-06,0.004,0.002
-4.500000000000001e-06,0.004,0.002
-4.400000000000005e-06,0.004,0.002
-4.300000000000003e-06,0.006,0.002
-4.2000000000000004e-06,0.004,0.002
-4.100000000000005e-06,0.004,0.002
-4.000000000000002e-06,0.002,0.002
-3.9e-06,0.002,0.002
-3.8000000000000043e-06,0.0,0.002
-3.700000000000002e-06,0.002,0.002
-3.600000000000006e-06,0.004,0.002
-3.5000000000000038e-06,0.004,0.002
-3.4000000000000013e-06,0.006,0.002
-3.3000000000000057e-06,0.004,0.002
-3.2000000000000032e-06,0.004,0.002
-3.100000000000001e-06,0.002,0.002
-3.000000000000005e-06,0.004,0.002
-2.9000000000000027e-06,0.006,0.002
-2.8000000000000003e-06,0.004,0.002
-2.7000000000000046e-06,0.002,0.002
-2.600000000000002e-06,0.006,0.002
-2.5000000000000066e-06,0.004,0.002
-2.400000000000004e-06,0.006,0.002
-2.3000000000000017e-06,0.004,0.002
-2.200000000000006e-06,0.004,0.002
-2.1000000000000036e-06,0.0,0.002
-2.000000000000001e-06,0.0,0.002
-1.9000000000000055e-06,0.002,0.002
-1.800000000000003e-06,0.004,0.002
-1.7000000000000007e-06,0.008,0.002
-1.600000000000005e-06,0.006,0.002
-1.5000000000000026e-06,0.004,0.002
-1.4000000000000001e-06,0.004,0.002
-1.3000000000000045e-06,0.006,0.002
-1.200000000000002e-06,0.006,0.002
-1.1000000000000064e-06,0.006,0.002
-1.000000000000004e-06,0.004,0.002
-9.000000000000015e-07,0.006,0.002
-8.000000000000059e-07,0.004,0.002
-7.000000000000035e-07,0.002,0.002
-6.00000000000001e-07,0.006,0.002
-5.000000000000054e-07,0.004,0.002
-4.0000000000000295e-07,0.004,0.002
-3.000000000000005e-07,0.008,0.002
