Tiempo,VoltajeCH1,ResolucionVCH1
-1.3199999999999996e-07,0.044,0.004
-1.2799999999999988e-07,0.048,0.004
-1.239999999999999e-07,0.048,0.004
-1.199999999999999e-07,0.052000000000000005,0.004
-1.1599999999999993e-07,0.056,0.004
-1.1199999999999994e-07,0.052000000000000005,0.004
-1.0799999999999996e-07,0.064,0.004
-1.0399999999999987e-07,0.064,0.004
-9.999999999999989e-08,0.07200000000000001,0.004
-9.599999999999991e-08,0.07200000000000001,0.004
-9.199999999999992e-08,0.088,0.004
-8.799999999999994e-08,0.08,0.004
-8.399999999999996e-08,0.096,0.004
-7.999999999999987e-08,0.1,0.004
-7.599999999999989e-08,0.10400000000000001,0.004
-7.19999999999999e-08,0.10400000000000001,0.004
-6.799999999999992e-08,0.128,0.004
-6.399999999999994e-08,0.136,0.004
-5.999999999999995e-08,0.14,0.004
-5.5999999999999866e-08,0.152,0.004
-5.199999999999988e-08,0.164,0.004
-4.79999999999999e-08,0.16,0.004
-4.399999999999992e-08,0.184,0.004
-3.9999999999999935e-08,0.2,0.004
-3.599999999999995e-08,0.2,0.004
-3.199999999999986e-08,0.216,0.004
-2.799999999999988e-08,0.248,0.004
-2.3999999999999897e-08,0.24,0.004
-1.9999999999999914e-08,0.248,0.004
-1.599999999999993e-08,0.28800000000000003,0.004
-1.1999999999999949e-08,0.28400000000000003,0.004
-7.99999999999986e-09,0.292,0.004
-3.999999999999877e-09,0.332,0.004
1.0587911840678754e-22,0.332,0.004
4.000000000000089e-09,0.332,0.004
8.000000000000072e-09,0.372,0.004
1.2000000000000055e-08,0.388,0.004
1.6000000000000143e-08,0.368,0.004
2.0000000000000126e-08,0.40800000000000003,0.004
2.400000000000011e-08,0.428,0.004
2.8000000000000092e-08,0.40800000000000003,0.004
3.2000000000000075e-08,0.44,0.004
3.600000000000006e-08,0.47600000000000003,0.004
4.0000000000000146e-08,0.448,0.004
4.400000000000013e-08,0.456,0.004
4.800000000000011e-08,0.5,0.004
5.2000000000000095e-08,0.47600000000000003,0.004
5.600000000000008e-08,0.48,0.004
6.000000000000006e-08,0.516,0.004
6.400000000000015e-08,0.5,0.004
6.800000000000013e-08,0.492,0.004
7.200000000000012e-08,0.536,0.004
7.60000000000001e-08,0.52,0.004
8.000000000000008e-08,0.496,0.004
8.400000000000006e-08,0.528,0.004
8.800000000000015e-08,0.528,0.004
9.200000000000014e-08,0.496,0.004
9.600000000000012e-08,0.52,0.004
1.000000000000001e-07,0.528,0.004
1.0400000000000008e-07,0.496,0.004
1.0800000000000007e-07,0.504,0.004
1.1200000000000005e-07,0.52,0.004
1.1600000000000014e-07,0.484,0.004
1.2000000000000012e-07,0.488,0.004
1.240000000000001e-07,0.508,0.004
1.280000000000001e-07,0.48,0.004
1.3200000000000007e-07,0.468,0.004
1.3600000000000005e-07,0.484,0.004
1.4000000000000014e-07,0.464,0.004
1.4400000000000012e-07,0.448,0.004
1.480000000000001e-07,0.46,0.004
1.520000000000001e-07,0.448,0.004
1.5600000000000007e-07,0.428,0.004
1.6000000000000006e-07,0.44,0.004
1.6400000000000015e-07,0.424,0.004
1.6800000000000013e-07,0.404,0.004
1.720000000000001e-07,0.40800000000000003,0.004
1.760000000000001e-07,0.40800000000000003,0.004
1.8000000000000008e-07,0.38,0.004
1.8400000000000006e-07,0.384,0.004
1.8800000000000015e-07,0.384,0.004
1.9200000000000013e-07,0.368,0.004
1.9600000000000011e-07,0.36,0.004
2.000000000000001e-07,0.364,0.004
2.0400000000000008e-07,0.34800000000000003,0.004
2.0800000000000006e-07,0.34,0.004
2.1200000000000015e-07,0.34400000000000003,0.004
2.1600000000000013e-07,0.332,0.004
2.2000000000000012e-07,0.316,0.004
2.240000000000001e-07,0.324,0.004
2.2800000000000008e-07,0.312,0.004
2.3200000000000007e-07,0.3,0.004
2.3600000000000015e-07,0.304,0.004
2.4000000000000014e-07,0.296,0.004
2.440000000000001e-07,0.28400000000000003,0.004
2.480000000000001e-07,0.28800000000000003,0.004
2.520000000000001e-07,0.28400000000000003,0.004
2.5600000000000007e-07,0.268,0.004
2.6000000000000016e-07,0.268,0.004
2.6400000000000014e-07,0.268,0.004
2.680000000000001e-07,0.26,0.004
2.720000000000001e-07,0.256,0.004
2.760000000000001e-07,0.26,0.004
2.800000000000002e-07,0.248,0.004
2.8400000000000005e-07,0.24,0.004
2.8800000000000014e-07,0.24,0.004
2.92e-07,0.232,0.004
2.960000000000001e-07,0.228,0.004
3.000000000000002e-07,0.228,0.004
3.040000000000001e-07,0.224,0.004
3.0800000000000016e-07,0.22,0.004
3.1200000000000004e-07,0.22,0.004
3.1600000000000013e-07,0.22,0.004
3.200000000000002e-07,0.212,0.004
3.240000000000001e-07,0.212,0.004
3.280000000000002e-07,0.20400000000000001,0.004
3.3200000000000006e-07,0.20400000000000001,0.004
3.3600000000000015e-07,0.2,0.004
3.4000000000000003e-07,0.2,0.004
3.440000000000001e-07,0.196,0.004
3.480000000000002e-07,0.192,0.004
3.520000000000001e-07,0.196,0.004
3.5600000000000017e-07,0.192,0.004
3.6000000000000005e-07,0.188,0.004
3.6400000000000014e-07,0.184,0.004
3.68e-07,0.188,0.004
3.720000000000001e-07,0.18,0.004
3.760000000000002e-07,0.18,0.004
3.8000000000000007e-07,0.184,0.004
3.8400000000000016e-07,0.176,0.004
3.8800000000000003e-07,0.18,0.004
3.920000000000001e-07,0.176,0.004
3.960000000000002e-07,0.17200000000000001,0.004
4.000000000000001e-07,0.17200000000000001,0.004
4.040000000000002e-07,0.17200000000000001,0.004
4.0800000000000005e-07,0.17200000000000001,0.004
4.1200000000000014e-07,0.168,0.004
4.16e-07,0.164,0.004
4.200000000000001e-07,0.164,0.004
4.240000000000002e-07,0.16,0.004
4.280000000000001e-07,0.164,0.004
4.3200000000000016e-07,0.16,0.004
4.3600000000000004e-07,0.16,0.004
4.4000000000000013e-07,0.156,0.004
4.440000000000002e-07,0.152,0.004
4.480000000000001e-07,0.152,0.004
4.520000000000002e-07,0.152,0.004
4.5600000000000006e-07,0.148,0.004
4.6000000000000015e-07,0.152,0.004
4.64e-07,0.152,0.004
4.680000000000001e-07,0.148,0.004
4.720000000000002e-07,0.152,0.004
4.760000000000001e-07,0.14400000000000002,0.004
4.800000000000002e-07,0.148,0.004
4.84e-07,0.148,0.004
4.880000000000001e-07,0.14400000000000002,0.004
4.920000000000002e-07,0.14,0.004
4.960000000000001e-07,0.148,0.004
5.000000000000002e-07,0.14400000000000002,0.004
5.040000000000001e-07,0.14400000000000002,0.004
5.080000000000002e-07,0.136,0.004
5.12e-07,0.14,0.004
5.160000000000001e-07,0.14,0.004
5.200000000000002e-07,0.14,0.004
5.240000000000001e-07,0.136,0.004
5.280000000000002e-07,0.14,0.004
5.32e-07,0.14,0.004
5.360000000000001e-07,0.14,0.004
5.400000000000002e-07,0.132,0.004
5.440000000000001e-07,0.14,0.004
5.480000000000002e-07,0.136,0.004
5.520000000000001e-07,0.136,0.004
5.560000000000002e-07,0.128,0.004
5.6e-07,0.132,0.004
5.640000000000001e-07,0.132,0.004
5.680000000000002e-07,0.128,0.004
5.720000000000001e-07,0.136,0.004
5.760000000000002e-07,0.132,0.004
5.800000000000001e-07,0.128,0.004
5.840000000000001e-07,0.132,0.004
5.880000000000002e-07,0.124,0.004
5.920000000000001e-07,0.128,0.004
5.960000000000002e-07,0.128,0.004
6.000000000000001e-07,0.128,0.004
6.040000000000002e-07,0.128,0.004
6.08e-07,0.124,0.004
6.120000000000001e-07,0.124,0.004
6.160000000000002e-07,0.124,0.004
6.200000000000001e-07,0.124,0.004
6.240000000000002e-07,0.116,0.004
6.280000000000001e-07,0.12,0.004
6.320000000000002e-07,0.124,0.004
6.36e-07,0.124,0.004
6.400000000000001e-07,0.12,0.004
6.440000000000002e-07,0.12,0.004
6.480000000000001e-07,0.12,0.004
6.520000000000002e-07,0.12,0.004
6.56e-07,0.12,0.004
6.600000000000001e-07,0.12,0.004
6.640000000000002e-07,0.12,0.004
6.680000000000001e-07,0.116,0.004
6.720000000000002e-07,0.12,0.004
6.760000000000001e-07,0.12,0.004
6.800000000000002e-07,0.12,0.004
6.84e-07,0.12,0.004
6.880000000000001e-07,0.12,0.004
6.920000000000002e-07,0.112,0.004
6.960000000000001e-07,0.116,0.004
7.000000000000002e-07,0.116,0.004
7.040000000000001e-07,0.112,0.004
7.080000000000001e-07,0.112,0.004
7.120000000000002e-07,0.112,0.004
7.160000000000001e-07,0.112,0.004
7.200000000000002e-07,0.108,0.004
7.240000000000001e-07,0.116,0.004
7.280000000000002e-07,0.112,0.004
7.32e-07,0.112,0.004
7.360000000000001e-07,0.112,0.004
7.400000000000002e-07,0.108,0.004
7.440000000000001e-07,0.112,0.004
7.480000000000002e-07,0.112,0.004
7.520000000000001e-07,0.112,0.004
7.560000000000002e-07,0.112,0.004
7.600000000000002e-07,0.10400000000000001,0.004
7.640000000000001e-07,0.112,0.004
7.680000000000002e-07,0.108,0.004
7.720000000000001e-07,0.108,0.004
7.760000000000002e-07,0.112,0.004
7.8e-07,0.108,0.004
7.840000000000001e-07,0.108,0.004
7.880000000000002e-07,0.108,0.004
7.920000000000001e-07,0.108,0.004
7.960000000000002e-07,0.112,0.004
8.000000000000001e-07,0.108,0.004
8.040000000000002e-07,0.10400000000000001,0.004
8.080000000000002e-07,0.108,0.004
8.120000000000001e-07,0.096,0.004
8.160000000000002e-07,0.10400000000000001,0.004
8.200000000000001e-07,0.10400000000000001,0.004
8.240000000000002e-07,0.10400000000000001,0.004
8.280000000000001e-07,0.108,0.004
8.320000000000001e-07,0.10400000000000001,0.004
8.360000000000002e-07,0.10400000000000001,0.004
8.400000000000001e-07,0.10400000000000001,0.004
8.440000000000002e-07,0.108,0.004
8.480000000000001e-07,0.10400000000000001,0.004
8.520000000000002e-07,0.1,0.004
8.560000000000003e-07,0.10400000000000001,0.004
8.600000000000001e-07,0.108,0.004
8.640000000000002e-07,0.1,0.004
8.680000000000001e-07,0.10400000000000001,0.004
8.720000000000002e-07,0.1,0.004
8.760000000000001e-07,0.1,0.004
8.800000000000002e-07,0.1,0.004
8.840000000000002e-07,0.1,0.004
8.880000000000001e-07,0.096,0.004
8.920000000000002e-07,0.1,0.004
8.960000000000001e-07,0.1,0.004
9.000000000000002e-07,0.1,0.004
9.04e-07,0.1,0.004
9.080000000000001e-07,0.1,0.004
9.120000000000002e-07,0.1,0.004
9.160000000000001e-07,0.1,0.004
9.200000000000002e-07,0.096,0.004
9.240000000000001e-07,0.1,0.004
9.280000000000002e-07,0.096,0.004
9.320000000000002e-07,0.1,0.004
9.360000000000001e-07,0.096,0.004
9.400000000000002e-07,0.1,0.004
9.440000000000001e-07,0.096,0.004
9.480000000000002e-07,0.096,0.004
9.520000000000001e-07,0.096,0.004
9.560000000000002e-07,0.10400000000000001,0.004
9.600000000000001e-07,0.1,0.004
9.64e-07,0.096,0.004
9.680000000000003e-07,0.096,0.004
9.720000000000002e-07,0.096,0.004
9.76e-07,0.1,0.004
9.800000000000004e-07,0.1,0.004
9.840000000000002e-07,0.096,0.004
9.880000000000001e-07,0.096,0.004
9.92e-07,0.096,0.004
9.960000000000003e-07,0.096,0.004
1.0000000000000002e-06,0.096,0.004
1.004e-06,0.088,0.004
1.0080000000000003e-06,0.092,0.004
1.0120000000000002e-06,0.092,0.004
1.016e-06,0.092,0.004
1.02e-06,0.092,0.004
1.0240000000000003e-06,0.092,0.004
1.0280000000000002e-06,0.092,0.004
1.032e-06,0.092,0.004
1.0360000000000003e-06,0.092,0.004
1.0400000000000002e-06,0.088,0.004
1.044e-06,0.092,0.004
1.048e-06,0.096,0.004
1.0520000000000003e-06,0.092,0.004
1.0560000000000001e-06,0.088,0.004
1.06e-06,0.096,0.004
1.0640000000000003e-06,0.092,0.004
1.0680000000000002e-06,0.092,0.004
1.072e-06,0.092,0.004
1.0760000000000004e-06,0.092,0.004
1.0800000000000002e-06,0.096,0.004
1.0840000000000001e-06,0.088,0.004
1.088e-06,0.092,0.004
1.0920000000000003e-06,0.092,0.004
1.0960000000000002e-06,0.092,0.004
1.1e-06,0.084,0.004
1.1040000000000004e-06,0.092,0.004
1.1080000000000002e-06,0.092,0.004
1.1120000000000001e-06,0.088,0.004
1.116e-06,0.084,0.004
1.1200000000000003e-06,0.092,0.004
1.1240000000000002e-06,0.092,0.004
1.128e-06,0.088,0.004
1.1320000000000003e-06,0.092,0.004
1.1360000000000002e-06,0.084,0.004
1.14e-06,0.092,0.004
1.144e-06,0.092,0.004
1.1480000000000003e-06,0.088,0.004
1.1520000000000002e-06,0.088,0.004
1.156e-06,0.088,0.004
1.1600000000000003e-06,0.088,0.004
1.1640000000000002e-06,0.092,0.004
1.168e-06,0.088,0.004
1.172e-06,0.096,0.004
1.1760000000000003e-06,0.088,0.004
1.1800000000000001e-06,0.088,0.004
1.184e-06,0.096,0.004
1.1880000000000003e-06,0.092,0.004
1.1920000000000002e-06,0.088,0.004
1.196e-06,0.092,0.004
1.2000000000000004e-06,0.092,0.004
1.2040000000000002e-06,0.092,0.004
1.2080000000000001e-06,0.084,0.004
1.212e-06,0.084,0.004
1.2160000000000003e-06,0.08,0.004
1.2200000000000002e-06,0.092,0.004
1.224e-06,0.092,0.004
1.2280000000000004e-06,0.088,0.004
1.2320000000000002e-06,0.084,0.004
1.2360000000000001e-06,0.088,0.004
1.2400000000000004e-06,0.088,0.004
1.2440000000000003e-06,0.088,0.004
1.2480000000000002e-06,0.084,0.004
1.2520000000000005e-06,0.092,0.004
1.2560000000000003e-06,0.084,0.004
1.2600000000000002e-06,0.084,0.004
1.264e-06,0.084,0.004
1.2680000000000004e-06,0.08,0.004
1.2720000000000003e-06,0.088,0.004
1.2760000000000001e-06,0.084,0.004
1.2800000000000005e-06,0.084,0.004
1.2840000000000003e-06,0.084,0.004
1.2880000000000002e-06,0.088,0.004
1.292e-06,0.088,0.004
1.2960000000000004e-06,0.092,0.004
1.3000000000000003e-06,0.084,0.004
1.3040000000000001e-06,0.088,0.004
1.3080000000000004e-06,0.08,0.004
1.3120000000000003e-06,0.088,0.004
1.3160000000000002e-06,0.084,0.004
1.3200000000000005e-06,0.088,0.004
1.3240000000000004e-06,0.084,0.004
1.3280000000000002e-06,0.084,0.004
1.3320000000000001e-06,0.08,0.004
1.3360000000000004e-06,0.088,0.004
1.3400000000000003e-06,0.084,0.004
1.3440000000000002e-06,0.084,0.004
1.3480000000000005e-06,0.08,0.004
1.3520000000000004e-06,0.088,0.004
1.3560000000000002e-06,0.084,0.004
1.3600000000000001e-06,0.088,0.004
1.3640000000000004e-06,0.084,0.004
1.3680000000000003e-06,0.084,0.004
1.3720000000000002e-06,0.084,0.004
1.3760000000000005e-06,0.084,0.004
1.3800000000000003e-06,0.084,0.004
1.3840000000000002e-06,0.084,0.004
1.388e-06,0.08,0.004
1.3920000000000004e-06,0.084,0.004
1.3960000000000003e-06,0.08,0.004
1.4000000000000001e-06,0.08,0.004
1.4040000000000004e-06,0.084,0.004
1.4080000000000003e-06,0.084,0.004
1.4120000000000002e-06,0.08,0.004
1.416e-06,0.08,0.004
1.4200000000000004e-06,0.084,0.004
1.4240000000000003e-06,0.084,0.004
1.4280000000000001e-06,0.084,0.004
1.4320000000000004e-06,0.076,0.004
1.4360000000000003e-06,0.08,0.004
1.4400000000000002e-06,0.084,0.004
1.4440000000000005e-06,0.088,0.004
1.4480000000000004e-06,0.08,0.004
1.4520000000000002e-06,0.084,0.004
1.4560000000000001e-06,0.084,0.004
1.4600000000000004e-06,0.084,0.004
1.4640000000000003e-06,0.084,0.004
1.4680000000000002e-06,0.084,0.004
1.4720000000000005e-06,0.084,0.004
1.4760000000000004e-06,0.084,0.004
1.4800000000000002e-06,0.084,0.004
1.4840000000000001e-06,0.084,0.004
1.4880000000000004e-06,0.08,0.004
1.4920000000000003e-06,0.08,0.004
1.4960000000000002e-06,0.076,0.004
1.5000000000000005e-06,0.08,0.004
1.5040000000000003e-06,0.084,0.004
1.5080000000000002e-06,0.08,0.004
1.512e-06,0.076,0.004
1.5160000000000004e-06,0.084,0.004
1.5200000000000003e-06,0.084,0.004
1.5240000000000001e-06,0.08,0.004
1.5280000000000004e-06,0.088,0.004
1.5320000000000003e-06,0.08,0.004
1.5360000000000002e-06,0.08,0.004
1.5400000000000005e-06,0.084,0.004
1.5440000000000004e-06,0.08,0.004
1.5480000000000003e-06,0.08,0.004
1.5520000000000001e-06,0.076,0.004
1.5560000000000004e-06,0.08,0.004
1.5600000000000003e-06,0.084,0.004
1.5640000000000002e-06,0.08,0.004
1.5680000000000005e-06,0.088,0.004
1.5720000000000004e-06,0.084,0.004
1.5760000000000002e-06,0.084,0.004
1.5800000000000001e-06,0.084,0.004
1.5840000000000004e-06,0.084,0.004
1.5880000000000003e-06,0.084,0.004
1.5920000000000002e-06,0.08,0.004
1.5960000000000005e-06,0.084,0.004
1.6000000000000004e-06,0.084,0.004
1.6040000000000002e-06,0.084,0.004
1.608e-06,0.084,0.004
1.6120000000000004e-06,0.076,0.004
1.6160000000000003e-06,0.084,0.004
1.6200000000000002e-06,0.084,0.004
1.6240000000000005e-06,0.088,0.004
1.6280000000000003e-06,0.076,0.004
1.6320000000000002e-06,0.084,0.004
1.636e-06,0.084,0.004
1.6400000000000004e-06,0.076,0.004
1.6440000000000003e-06,0.08,0.004
1.6480000000000001e-06,0.08,0.004
1.6520000000000004e-06,0.084,0.004
1.6560000000000003e-06,0.084,0.004
1.6600000000000002e-06,0.088,0.004
1.6640000000000005e-06,0.08,0.004
1.6680000000000004e-06,0.084,0.004
1.6720000000000003e-06,0.084,0.004
1.6760000000000001e-06,0.084,0.004
1.6800000000000004e-06,0.08,0.004
1.6840000000000003e-06,0.092,0.004
1.6880000000000002e-06,0.084,0.004
1.6920000000000005e-06,0.088,0.004
1.6960000000000004e-06,0.084,0.004
1.7000000000000002e-06,0.084,0.004
1.7040000000000001e-06,0.084,0.004
1.7080000000000004e-06,0.084,0.004
1.7120000000000003e-06,0.08,0.004
1.7160000000000002e-06,0.092,0.004
1.7200000000000005e-06,0.088,0.004
1.7240000000000003e-06,0.088,0.004
1.7280000000000002e-06,0.084,0.004
1.732e-06,0.092,0.004
1.7360000000000004e-06,0.092,0.004
1.7400000000000003e-06,0.088,0.004
1.7440000000000002e-06,0.088,0.004
1.7480000000000005e-06,0.092,0.004
1.7520000000000003e-06,0.092,0.004
1.7560000000000002e-06,0.092,0.004
1.7600000000000005e-06,0.092,0.004
1.7640000000000004e-06,0.092,0.004
1.7680000000000003e-06,0.092,0.004
1.7720000000000001e-06,0.092,0.004
1.7760000000000004e-06,0.092,0.004
1.7800000000000003e-06,0.092,0.004
1.7840000000000002e-06,0.092,0.004
1.7880000000000005e-06,0.092,0.004
1.7920000000000004e-06,0.092,0.004
1.7960000000000003e-06,0.096,0.004
1.8000000000000001e-06,0.092,0.004
1.8040000000000004e-06,0.092,0.004
1.8080000000000003e-06,0.096,0.004
1.8120000000000002e-06,0.096,0.004
1.8160000000000005e-06,0.1,0.004
1.8200000000000004e-06,0.096,0.004
1.8240000000000002e-06,0.1,0.004
1.8280000000000001e-06,0.096,0.004
1.8320000000000004e-06,0.1,0.004
1.8360000000000003e-06,0.1,0.004
1.8400000000000002e-06,0.10400000000000001,0.004
1.8440000000000005e-06,0.1,0.004
1.8480000000000003e-06,0.10400000000000001,0.004
1.8520000000000002e-06,0.108,0.004
1.8560000000000005e-06,0.108,0.004
1.8600000000000004e-06,0.108,0.004
1.8640000000000003e-06,0.108,0.004
1.8680000000000002e-06,0.108,0.004
1.8720000000000005e-06,0.108,0.004
1.8760000000000003e-06,0.112,0.004
1.8800000000000002e-06,0.112,0.004
1.8840000000000005e-06,0.116,0.004
1.8880000000000004e-06,0.112,0.004
1.8920000000000003e-06,0.112,0.004
1.8960000000000001e-06,0.116,0.004
1.9000000000000004e-06,0.116,0.004
1.9040000000000003e-06,0.12,0.004
1.908e-06,0.116,0.004
1.9120000000000005e-06,0.128,0.004
1.9160000000000004e-06,0.124,0.004
1.9200000000000003e-06,0.124,0.004
1.924e-06,0.128,0.004
1.9280000000000004e-06,0.124,0.004
1.9320000000000003e-06,0.124,0.004
1.936e-06,0.136,0.004
1.9400000000000005e-06,0.136,0.004
1.9440000000000004e-06,0.132,0.004
1.9480000000000002e-06,0.136,0.004
1.952e-06,0.14400000000000002,0.004
1.9560000000000004e-06,0.14,0.004
1.9600000000000003e-06,0.14,0.004
1.964e-06,0.152,0.004
1.9680000000000005e-06,0.148,0.004
1.9720000000000003e-06,0.152,0.004
1.9760000000000002e-06,0.156,0.004
1.9800000000000005e-06,0.156,0.004
1.9840000000000004e-06,0.156,0.004
1.9880000000000003e-06,0.16,0.004
1.992e-06,0.156,0.004
1.9960000000000005e-06,0.16,0.004
2.0000000000000003e-06,0.16,0.004
2.004e-06,0.168,0.004
2.0080000000000005e-06,0.16,0.004
2.0120000000000004e-06,0.18,0.004
2.0160000000000003e-06,0.18,0.004
2.02e-06,0.176,0.004
2.0240000000000004e-06,0.18,0.004
2.0280000000000003e-06,0.188,0.004
2.032e-06,0.184,0.004
2.0360000000000005e-06,0.188,0.004
2.0400000000000004e-06,0.192,0.004
2.0440000000000003e-06,0.192,0.004
2.048e-06,0.2,0.004
2.0520000000000004e-06,0.20400000000000001,0.004
2.0560000000000003e-06,0.20800000000000002,0.004
2.06e-06,0.20400000000000001,0.004
2.0640000000000005e-06,0.216,0.004
2.0680000000000004e-06,0.216,0.004
2.0720000000000002e-06,0.216,0.004
2.0760000000000005e-06,0.224,0.004
2.0800000000000004e-06,0.224,0.004
2.0840000000000003e-06,0.224,0.004
2.088e-06,0.232,0.004
2.0920000000000005e-06,0.23600000000000002,0.004
2.0960000000000003e-06,0.232,0.004
2.1000000000000002e-06,0.244,0.004
2.1040000000000005e-06,0.248,0.004
2.1080000000000004e-06,0.244,0.004
2.1120000000000003e-06,0.252,0.004
2.116e-06,0.252,0.004
2.1200000000000005e-06,0.256,0.004
2.1240000000000003e-06,0.26,0.004
2.128e-06,0.268,0.004
2.1320000000000005e-06,0.26,0.004
2.1360000000000004e-06,0.268,0.004
2.1400000000000003e-06,0.276,0.004
2.144e-06,0.276,0.004
2.1480000000000004e-06,0.272,0.004
2.1520000000000003e-06,0.28400000000000003,0.004
2.156e-06,0.28400000000000003,0.004
