frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03342,927.5,111.5,177.589,21.349,nan,nan,0
0,0.03342,943.5,111.5,180.652,21.349,17.5397,-1.2327,1
0,0.03342,959.5,111.5,183.716,21.349,17.9836,-1.2938,1
0,0.03342,975.5,111.5,186.779,21.349,nan,nan,0
0,0.03342,991.5,111.5,189.843,21.349,nan,nan,0
0,0.03342,1007.5,111.5,192.906,21.349,nan,nan,0
0,0.03342,1023.5,111.5,195.970,21.349,27.9206,0.7561,1
0,0.03342,1039.5,111.5,199.033,21.349,21.6441,2.1119,1
0,0.03342,1055.5,111.5,202.097,21.349,20.2538,1.9875,1
0,0.03342,1071.5,111.5,205.160,21.349,19.8524,1.3546,1
0,0.03342,863.5,127.5,165.334,24.412,14.9746,0.9424,1
0,0.03342,879.5,127.5,168.398,24.412,15.7871,0.3000,1
0,0.03342,895.5,127.5,171.462,24.412,15.3592,-1.9059,1
0,0.03342,911.5,127.5,174.525,24.412,15.1120,-1.1706,1
0,0.03342,927.5,127.5,177.589,24.412,nan,nan,0
0,0.03342,943.5,127.5,180.652,24.412,nan,nan,0
0,0.03342,959.5,127.5,183.716,24.412,nan,nan,0
0,0.03342,975.5,127.5,186.779,24.412,nan,nan,0
0,0.03342,991.5,127.5,189.843,24.412,nan,nan,0
0,0.03342,1007.5,127.5,192.906,24.412,nan,nan,0
0,0.03342,1023.5,127.5,195.970,24.412,nan,nan,0
0,0.03342,1039.5,127.5,199.033,24.412,26.5969,0.9411,1
0,0.03342,1055.5,127.5,202.097,24.412,21.0658,1.5316,1
0,0.03342,1071.5,127.5,205.160,24.412,22.9296,1.1907,1
0,0.03342,1087.5,127.5,208.224,24.412,22.1765,1.7129,1
0,0.03342,1103.5,127.5,211.287,24.412,19.6654,1.7221,1
0,0.03342,1119.5,127.5,214.351,24.412,18.7136,1.2893,1
0,0.03342,1135.5,127.5,217.414,24.412,18.4799,2.7742,1
0,0.03342,815.5,143.5,156.144,27.476,20.4184,-5.8415,1
0,0.03342,831.5,143.5,159.207,27.476,nan,nan,0
0,0.03342,847.5,143.5,162.271,27.476,16.1568,-3.8765,1
0,0.03342,863.5,143.5,165.334,27.476,16.6859,-2.6568,1
0,0.03342,879.5,143.5,168.398,27.476,16.9596,-2.8433,1
0,0.03342,895.5,143.5,171.462,27.476,15.9682,-2.5948,1
0,0.03342,911.5,143.5,174.525,27.476,16.8116,-2.2511,1
0,0.03342,927.5,143.5,177.589,27.476,16.5485,-3.1690,1
0,0.03342,943.5,143.5,180.652,27.476,16.7624,-4.2641,1
0,0.03342,959.5,143.5,183.716,27.476,18.8219,-4.9167,1
0,0.03342,975.5,143.5,186.779,27.476,20.0214,-5.8425,1
0,0.03342,991.5,143.5,189.843,27.476,20.1033,-6.6215,1
0,0.03342,1007.5,143.5,192.906,27.476,20.9616,-2.9185,1
0,0.03342,1023.5,143.5,195.970,27.476,nan,nan,0
0,0.03342,1039.5,143.5,199.033,27.476,nan,nan,0
0,0.03342,1055.5,143.5,202.097,27.476,20.9249,1.6138,1
0,0.03342,1071.5,143.5,205.160,27.476,nan,nan,0
0,0.03342,1087.5,143.5,208.224,27.476,21.2463,1.2563,1
0,0.03342,1103.5,143.5,211.287,27.476,nan,nan,0
0,0.03342,1119.5,143.5,214.351,27.476,19.5368,1.4060,1
0,0.03342,1135.5,143.5,217.414,27.476,19.0432,3.0416,1
0,0.03342,1151.5,143.5,220.478,27.476,18.5118,5.0290,1
0,0.03342,1167.5,143.5,223.541,27.476,22.0726,13.5734,1
0,0.03342,1183.5,143.5,226.605,27.476,20.4610,12.7534,1
0,0.03342,783.5,159.5,150.017,30.539,nan,nan,0
0,0.03342,799.5,159.5,153.080,30.539,21.2737,-7.2190,1
0,0.03342,815.5,159.5,156.144,30.539,19.2181,-6.2808,1
0,0.03342,831.5,159.5,159.207,30.539,18.0834,-6.8555,1
0,0.03342,847.5,159.5,162.271,30.539,17.5670,-5.5159,1
0,0.03342,863.5,159.5,165.334,30.539,nan,nan,0
0,0.03342,879.5,159.5,168.398,30.539,nan,nan,0
0,0.03342,895.5,159.5,171.462,30.539,nan,nan,0
0,0.03342,911.5,159.5,174.525,30.539,17.5340,-3.4594,1
0,0.03342,927.5,159.5,177.589,30.539,17.4356,-4.6858,1
0,0.03342,943.5,159.5,180.652,30.539,18.1303,-4.9297,1
0,0.03342,959.5,159.5,183.716,30.539,19.1177,-5.0713,1
0,0.03342,975.5,159.5,186.779,30.539,nan,nan,0
0,0.03342,991.5,159.5,189.843,30.539,21.6569,-4.5599,1
0,0.03342,1007.5,159.5,192.906,30.539,20.3339,-6.8051,1
0,0.03342,1023.5,159.5,195.970,30.539,20.4686,-2.1833,1
0,0.03342,1039.5,159.5,199.033,30.539,nan,nan,0
0,0.03342,1055.5,159.5,202.097,30.539,21.2884,-0.1149,1
0,0.03342,1071.5,159.5,205.160,30.539,nan,nan,0
0,0.03342,1087.5,159.5,208.224,30.539,21.4249,0.5081,1
0,0.03342,1103.5,159.5,211.287,30.539,20.3008,3.2329,1
0,0.03342,1119.5,159.5,214.351,30.539,22.0522,1.8474,1
0,0.03342,1135.5,159.5,217.414,30.539,21.0217,4.6665,1
0,0.03342,1151.5,159.5,220.478,30.539,19.4641,4.9387,1
0,0.03342,1167.5,159.5,223.541,30.539,23.7003,13.3002,1
0,0.03342,1183.5,159.5,226.605,30.539,20.7464,10.1698,1
0,0.03342,1199.5,159.5,229.668,30.539,17.7264,9.5658,1
0,0.03342,1215.5,159.5,232.732,30.539,nan,nan,0
0,0.03342,767.5,175.5,146.953,33.603,nan,nan,0
0,0.03342,783.5,175.5,150.017,33.603,nan,nan,0
0,0.03342,799.5,175.5,153.080,33.603,18.1871,-10.0701,1
0,0.03342,815.5,175.5,156.144,33.603,19.2493,-7.9348,1
0,0.03342,831.5,175.5,159.207,33.603,19.1615,-6.7266,1
0,0.03342,847.5,175.5,162.271,33.603,19.1264,-6.1499,1
0,0.03342,863.5,175.5,165.334,33.603,15.2216,-4.2350,1
0,0.03342,879.5,175.5,168.398,33.603,18.7548,-2.1653,1
0,0.03342,895.5,175.5,171.462,33.603,18.3150,-3.1996,1
0,0.03342,911.5,175.5,174.525,33.603,18.9500,-3.7925,1
