frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03342,1015.280,574.004,194.3959,109.9046,1,268
1,0.06684,1013.528,574.050,194.0603,109.9134,1,278
2,0.08355,1012.860,574.421,193.9325,109.9845,1,278
3,0.13368,1010.735,574.534,193.5257,110.0062,1,279
4,0.20052,1008.607,574.251,193.1181,109.9519,1,272
5,0.26736,1006.674,572.885,192.7480,109.6905,1,284
6,0.30078,1006.355,571.839,192.6869,109.4902,1,264
7,0.33420,1005.280,571.266,192.4812,109.3804,1,284
8,0.36762,1004.472,570.314,192.3265,109.1982,1,288
9,0.40104,1004.074,570.231,192.2503,109.1822,1,268
10,0.43446,1002.784,569.282,192.0033,109.0006,1,286
11,0.46788,1002.431,569.624,191.9357,109.0659,1,260
12,0.50130,1000.992,568.912,191.6602,108.9297,1,264
13,0.53472,1000.637,568.784,191.5922,108.9052,1,271
14,0.56814,999.538,568.311,191.3818,108.8146,1,275
15,0.60156,999.743,567.416,191.4211,108.6432,1,248
16,0.63498,999.193,566.635,191.3157,108.4936,1,260
17,0.66840,999.693,565.455,191.4115,108.2677,1,285
18,0.70182,999.494,564.783,191.3733,108.1391,1,292
19,0.73524,999.828,563.380,191.4372,107.8704,1,264
20,0.76866,1000.106,562.589,191.4906,107.7190,1,260
21,0.80208,1000.361,561.228,191.5394,107.4584,1,283
22,0.83550,1000.249,560.155,191.5178,107.2530,1,283
23,0.86892,1000.023,558.948,191.4745,107.0220,1,245
24,0.90234,999.853,557.737,191.4420,106.7900,1,286
25,0.93576,999.362,557.079,191.3481,106.6640,1,282
26,0.96918,999.309,555.993,191.3379,106.4561,1,266
27,1.00260,998.971,555.922,191.2731,106.4425,1,292
28,1.03602,998.931,555.448,191.2655,106.3517,1,262
29,1.06944,998.873,555.163,191.2543,106.2971,1,268
30,1.10286,998.974,555.264,191.2738,106.3164,1,312
31,1.13628,999.483,555.127,191.3713,106.2903,1,264
32,1.16970,999.677,555.414,191.4083,106.3452,1,306
33,1.20312,1000.770,555.595,191.6177,106.3799,1,288
34,1.23654,1001.800,555.830,191.8148,106.4249,1,328
35,1.26997,1003.201,556.142,192.0831,106.4847,1,312
36,1.30339,1004.488,556.428,192.3294,106.5394,1,292
37,1.33681,1005.729,556.488,192.5671,106.5509,1,317
38,1.37023,1006.607,557.027,192.7353,106.6540,1,304
39,1.40365,1007.308,556.899,192.8695,106.6296,1,289
40,1.43707,1007.681,557.725,192.9409,106.7878,1,307
41,1.47049,1007.690,557.756,192.9426,106.7936,1,280
42,1.50391,1007.316,557.979,192.8709,106.8364,1,300
43,1.53733,1007.008,558.033,192.8120,106.8467,1,300
44,1.57075,1005.977,557.814,192.6147,106.8048,1,295
45,1.60417,1005.140,558.215,192.4543,106.8815,1,284
46,1.63759,1004.181,558.278,192.2708,106.8936,1,303
47,1.67101,1003.222,558.692,192.0872,106.9729,1,304
48,1.70443,1002.676,558.956,191.9826,107.0234,1,313
49,1.73785,1002.751,558.697,191.9969,106.9739,1,308
50,1.77127,1002.260,558.294,191.9028,106.8967,1,307
51,1.80469,1002.190,557.644,191.8895,106.7723,1,307
52,1.83811,1001.718,556.124,191.7991,106.4811,1,312
53,1.87153,1001.206,555.010,191.7010,106.2678,1,309
54,1.90495,1000.072,553.367,191.4840,105.9532,1,295
55,1.93837,999.717,551.733,191.4160,105.6404,1,304
56,1.97179,998.574,550.469,191.1972,105.3984,1,308
57,2.00521,997.280,549.260,190.9494,105.1669,1,276
58,2.03863,996.063,548.268,190.7164,104.9769,1,308
59,2.07205,994.532,547.488,190.4233,104.8277,1,316
60,2.10547,992.564,547.751,190.0464,104.8780,1,289
61,2.13889,991.448,546.541,189.8328,104.6463,1,276
62,2.17231,990.424,546.779,189.6366,104.6919,1,304
63,2.20573,989.330,545.482,189.4272,104.4435,1,273
64,2.23915,988.431,544.606,189.2550,104.2759,1,288
65,2.27257,988.275,543.923,189.2252,104.1450,1,312
66,2.30599,987.433,543.366,189.0639,104.0384,1,328
67,2.33941,987.624,542.977,189.1006,103.9638,1,304
68,2.37283,988.924,543.016,189.3494,103.9713,1,288
69,2.40625,989.308,543.291,189.4230,104.0240,1,320
70,2.43967,991.433,543.632,189.8299,104.0894,1,297
71,2.47309,993.111,544.479,190.1511,104.2515,1,318
72,2.50651,994.564,545.382,190.4294,104.4244,1,336
73,2.53993,995.996,546.208,190.7036,104.5825,1,314
74,2.57335,997.177,546.734,190.9296,104.6834,1,284
75,2.60677,997.459,547.927,190.9836,104.9118,1,298
76,2.64019,998.209,547.880,191.1272,104.9027,1,304
77,2.67361,998.832,548.238,191.2465,104.9712,1,324
78,2.70703,999.822,548.660,191.4361,105.0520,1,316
79,2.74045,1000.671,548.327,191.5986,104.9883,1,298
80,2.77387,1001.618,548.340,191.7801,104.9908,1,308
81,2.80729,1002.349,548.312,191.9200,104.9855,1,329
82,2.84071,1002.445,548.523,191.9384,105.0259,1,320
83,2.87413,1002.497,547.853,191.9482,104.8976,1,296
84,2.90755,1002.812,548.045,192.0086,104.9343,1,288
85,2.94097,1002.585,547.305,191.9651,104.7927,1,308
86,2.97439,1003.117,546.538,192.0669,104.6457,1,292
