frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.04688,746.507,364.713,218.5112,106.7557,0,0
1,0.09375,746.507,364.713,218.5112,106.7557,0,0
2,0.12500,746.507,364.713,218.5112,106.7557,0,0
3,0.15625,746.507,364.713,218.5112,106.7557,0,0
4,0.18750,746.507,364.713,218.5112,106.7557,0,0
5,0.21875,746.507,364.713,218.5112,106.7557,0,0
6,0.25000,746.507,364.713,218.5112,106.7557,0,0
7,0.28125,746.507,364.713,218.5112,106.7557,0,0
8,0.31250,746.507,364.713,218.5112,106.7557,0,0
9,0.34375,746.507,364.713,218.5112,106.7557,0,0
10,0.37500,746.507,364.713,218.5112,106.7557,0,0
11,0.40625,746.507,364.713,218.5112,106.7557,0,0
12,0.43750,746.507,364.713,218.5112,106.7557,0,0
13,0.46875,746.507,364.713,218.5112,106.7557,0,0
14,0.50000,746.507,364.713,218.5112,106.7557,0,0
15,0.53125,746.507,364.713,218.5112,106.7557,0,0
16,0.56250,746.507,364.713,218.5112,106.7557,0,0
17,0.59375,746.507,364.713,218.5112,106.7557,0,0
18,0.62500,746.507,364.713,218.5112,106.7557,0,0
19,0.65625,746.507,364.713,218.5112,106.7557,0,0
20,0.68750,746.507,364.713,218.5112,106.7557,0,0
21,0.71875,746.507,364.713,218.5112,106.7557,0,0
22,0.75000,746.507,364.713,218.5112,106.7557,0,0
23,0.79688,746.507,364.713,218.5112,106.7557,0,0
24,0.82812,746.507,364.713,218.5112,106.7557,0,0
25,0.87500,746.507,364.713,218.5112,106.7557,0,0
26,0.90625,746.507,364.713,218.5112,106.7557,0,0
27,0.93750,746.507,364.713,218.5112,106.7557,0,0
28,0.96875,746.507,364.713,218.5112,106.7557,0,0
29,1.00000,746.507,364.713,218.5112,106.7557,0,0
30,1.03125,746.507,364.713,218.5112,106.7557,0,0
31,1.06250,746.507,364.713,218.5112,106.7557,0,0
32,1.09375,746.507,364.713,218.5112,106.7557,0,0
33,1.12500,746.507,364.713,218.5112,106.7557,0,0
34,1.15625,746.507,364.713,218.5112,106.7557,0,0
35,1.20312,746.507,364.713,218.5112,106.7557,0,0
36,1.23438,746.507,364.713,218.5112,106.7557,0,0
37,1.28125,746.507,364.713,218.5112,106.7557,0,0
38,1.31250,746.507,364.713,218.5112,106.7557,0,0
39,1.34375,746.507,364.713,218.5112,106.7557,0,0
40,1.37500,746.507,364.713,218.5112,106.7557,0,0
41,1.40625,746.507,364.713,218.5112,106.7557,0,0
42,1.43750,746.507,364.713,218.5112,106.7557,0,0
43,1.46875,746.507,364.713,218.5112,106.7557,0,0
44,1.50000,746.507,364.713,218.5112,106.7557,0,0
45,1.53125,746.507,364.713,218.5112,106.7557,0,0
46,1.56250,746.507,364.713,218.5112,106.7557,0,0
47,1.60938,746.507,364.713,218.5112,106.7557,0,0
48,1.64062,746.507,364.713,218.5112,106.7557,0,0
49,1.68750,746.507,364.713,218.5112,106.7557,0,0
50,1.71875,746.507,364.713,218.5112,106.7557,0,0
51,1.75000,746.507,364.713,218.5112,106.7557,0,0
52,1.78125,746.507,364.713,218.5112,106.7557,0,0
53,1.81250,746.507,364.713,218.5112,106.7557,0,0
54,1.84375,746.507,364.713,218.5112,106.7557,0,0
55,1.87500,746.507,364.713,218.5112,106.7557,0,0
56,1.90625,746.507,364.713,218.5112,106.7557,0,0
57,1.93750,746.507,364.713,218.5112,106.7557,0,0
