frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.04688,687.5,95.5,201.239,27.954,19.9191,-5.8812,1
0,0.04688,703.5,95.5,205.923,27.954,23.3621,-6.0998,1
0,0.04688,719.5,95.5,210.606,27.954,23.5560,-5.2482,1
0,0.04688,735.5,95.5,215.289,27.954,23.1674,-3.9444,1
0,0.04688,751.5,95.5,219.973,27.954,23.5455,-2.7181,1
0,0.04688,767.5,95.5,224.656,27.954,24.1331,-2.0213,1
0,0.04688,783.5,95.5,229.340,27.954,26.8263,1.4465,1
0,0.04688,799.5,95.5,234.023,27.954,24.6623,3.6041,1
0,0.04688,639.5,111.5,187.189,32.637,nan,nan,0
0,0.04688,655.5,111.5,191.873,32.637,21.4100,-6.0050,1
0,0.04688,671.5,111.5,196.556,32.637,22.6962,-6.1796,1
0,0.04688,687.5,111.5,201.239,32.637,22.6791,-7.7658,1
0,0.04688,703.5,111.5,205.923,32.637,25.9001,-8.8102,1
0,0.04688,719.5,111.5,210.606,32.637,24.8922,-7.1542,1
0,0.04688,735.5,111.5,215.289,32.637,25.7308,-5.3147,1
0,0.04688,751.5,111.5,219.973,32.637,25.8620,-4.0316,1
0,0.04688,767.5,111.5,224.656,32.637,25.7841,-3.2906,1
0,0.04688,783.5,111.5,229.340,32.637,27.4449,1.3749,1
0,0.04688,799.5,111.5,234.023,32.637,26.9598,5.4368,1
0,0.04688,815.5,111.5,238.706,32.637,27.6724,8.7275,1
0,0.04688,831.5,111.5,243.390,32.637,25.0731,10.6160,1
0,0.04688,847.5,111.5,248.073,32.637,19.6574,8.8101,1
0,0.04688,607.5,127.5,177.822,37.321,nan,nan,0
0,0.04688,623.5,127.5,182.506,37.321,22.0150,-5.9485,1
0,0.04688,639.5,127.5,187.189,37.321,24.9472,-6.0197,1
0,0.04688,655.5,127.5,191.873,37.321,25.8740,-6.8499,1
0,0.04688,671.5,127.5,196.556,37.321,26.3339,-8.4007,1
0,0.04688,687.5,127.5,201.239,37.321,26.2444,-8.1518,1
0,0.04688,703.5,127.5,205.923,37.321,27.0647,-7.9626,1
0,0.04688,719.5,127.5,210.606,37.321,27.4149,-6.5324,1
0,0.04688,735.5,127.5,215.289,37.321,27.8858,-5.1623,1
0,0.04688,751.5,127.5,219.973,37.321,27.8488,-3.3244,1
0,0.04688,767.5,127.5,224.656,37.321,27.4299,-3.6183,1
0,0.04688,783.5,127.5,229.340,37.321,26.5800,0.2223,1
0,0.04688,799.5,127.5,234.023,37.321,27.2460,4.8916,1
0,0.04688,815.5,127.5,238.706,37.321,26.3754,7.5119,1
0,0.04688,831.5,127.5,243.390,37.321,28.2611,11.2569,1
0,0.04688,847.5,127.5,248.073,37.321,24.1120,13.8027,1
0,0.04688,863.5,127.5,252.757,37.321,22.2034,14.2542,1
