frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03085,805.891,538.586,100.6765,67.2832,0,0
1,0.06170,805.891,538.586,100.6765,67.2832,0,0
2,0.09255,805.891,538.586,100.6765,67.2832,0,0
3,0.12341,805.891,538.586,100.6765,67.2832,0,0
4,0.15426,805.891,538.586,100.6765,67.2832,0,0
5,0.18511,805.891,538.586,100.6765,67.2832,0,0
6,0.21596,805.891,538.586,100.6765,67.2832,0,0
7,0.24681,805.891,538.586,100.6765,67.2832,0,0
8,0.29309,805.891,538.586,100.6765,67.2832,0,0
9,0.32394,805.891,538.586,100.6765,67.2832,0,0
10,0.37022,805.891,538.586,100.6765,67.2832,0,0
11,0.40107,805.891,538.586,100.6765,67.2832,0,0
12,0.43192,805.891,538.586,100.6765,67.2832,0,0
13,0.46277,805.891,538.586,100.6765,67.2832,0,0
14,0.49362,805.891,538.586,100.6765,67.2832,0,0
15,0.52447,805.891,538.586,100.6765,67.2832,0,0
16,0.55533,805.891,538.586,100.6765,67.2832,0,0
17,0.58618,805.891,538.586,100.6765,67.2832,0,0
18,0.61703,805.891,538.586,100.6765,67.2832,0,0
19,0.64788,805.891,538.586,100.6765,67.2832,0,0
20,0.69416,805.891,538.586,100.6765,67.2832,0,0
21,0.72501,805.891,538.586,100.6765,67.2832,0,0
22,0.77129,805.891,538.586,100.6765,67.2832,0,0
23,0.80214,805.891,538.586,100.6765,67.2832,0,0
24,0.83299,805.891,538.586,100.6765,67.2832,0,0
25,0.86384,805.891,538.586,100.6765,67.2832,0,0
26,0.89469,805.891,538.586,100.6765,67.2832,0,0
27,0.92554,805.891,538.586,100.6765,67.2832,0,0
28,0.95639,805.891,538.586,100.6765,67.2832,0,0
29,0.98725,805.891,538.586,100.6765,67.2832,0,0
30,1.01810,805.891,538.586,100.6765,67.2832,0,0
31,1.04895,805.891,538.586,100.6765,67.2832,0,0
32,1.09522,805.891,538.586,100.6765,67.2832,0,0
33,1.12608,805.891,538.586,100.6765,67.2832,0,0
34,1.17235,805.891,538.586,100.6765,67.2832,0,0
35,1.20320,805.891,538.586,100.6765,67.2832,0,0
36,1.23406,805.891,538.586,100.6765,67.2832,0,0
37,1.26491,805.891,538.586,100.6765,67.2832,0,0
38,1.29576,805.891,538.586,100.6765,67.2832,0,0
39,1.32661,805.891,538.586,100.6765,67.2832,0,0
40,1.35746,805.891,538.586,100.6765,67.2832,0,0
41,1.38831,805.891,538.586,100.6765,67.2832,0,0
42,1.41916,805.891,538.586,100.6765,67.2832,0,0
43,1.45002,805.891,538.586,100.6765,67.2832,0,0
44,1.49629,805.891,538.586,100.6765,67.2832,0,0
45,1.52714,805.891,538.586,100.6765,67.2832,0,0
46,1.57342,805.891,538.586,100.6765,67.2832,0,0
47,1.60427,805.891,538.586,100.6765,67.2832,0,0
48,1.63512,805.891,538.586,100.6765,67.2832,0,0
49,1.66598,805.891,538.586,100.6765,67.2832,0,0
50,1.69683,805.891,538.586,100.6765,67.2832,0,0
51,1.72768,805.891,538.586,100.6765,67.2832,0,0
52,1.75853,805.891,538.586,100.6765,67.2832,0,0
53,1.78938,805.891,538.586,100.6765,67.2832,0,0
54,1.82023,805.891,538.586,100.6765,67.2832,0,0
55,1.85108,805.891,538.586,100.6765,67.2832,0,0
56,1.89736,805.891,538.586,100.6765,67.2832,0,0
57,1.92821,805.891,538.586,100.6765,67.2832,0,0
58,1.97449,805.891,538.586,100.6765,67.2832,0,0
59,2.00534,805.891,538.586,100.6765,67.2832,0,0
60,2.03619,805.891,538.586,100.6765,67.2832,0,0
61,2.06704,805.891,538.586,100.6765,67.2832,0,0
62,2.09790,805.891,538.586,100.6765,67.2832,0,0
63,2.12875,805.891,538.586,100.6765,67.2832,0,0
64,2.15960,805.891,538.586,100.6765,67.2832,0,0
65,2.19045,805.891,538.586,100.6765,67.2832,0,0
66,2.22130,805.891,538.586,100.6765,67.2832,0,0
67,2.25215,805.891,538.586,100.6765,67.2832,0,0
68,2.29843,805.891,538.586,100.6765,67.2832,0,0
69,2.32928,805.891,538.586,100.6765,67.2832,0,0
70,2.37556,805.891,538.586,100.6765,67.2832,0,0
71,2.40641,805.891,538.586,100.6765,67.2832,0,0
72,2.43726,805.891,538.586,100.6765,67.2832,0,0
73,2.46811,805.891,538.586,100.6765,67.2832,0,0
74,2.49896,805.891,538.586,100.6765,67.2832,0,0
75,2.52982,805.891,538.586,100.6765,67.2832,0,0
76,2.56067,805.891,538.586,100.6765,67.2832,0,0
77,2.59152,805.891,538.586,100.6765,67.2832,0,0
78,2.62237,805.891,538.586,100.6765,67.2832,0,0
79,2.65322,805.891,538.586,100.6765,67.2832,0,0
80,2.69950,805.891,538.586,100.6765,67.2832,0,0
81,2.73035,805.891,538.586,100.6765,67.2832,0,0
82,2.77663,805.891,538.586,100.6765,67.2832,0,0
83,2.80748,805.891,538.586,100.6765,67.2832,0,0
84,2.83833,805.891,538.586,100.6765,67.2832,0,0
85,2.86918,805.891,538.586,100.6765,67.2832,0,0
86,2.90003,805.891,538.586,100.6765,67.2832,0,0
87,2.93088,805.891,538.586,100.6765,67.2832,0,0
88,2.96174,805.891,538.586,100.6765,67.2832,0,0
89,2.99259,805.891,538.586,100.6765,67.2832,0,0
