frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03342,968.932,544.989,183.9230,103.4500,1,495
1,0.06684,968.904,544.698,183.9178,103.3949,1,490
2,0.08355,968.879,544.830,183.9131,103.4198,1,512
3,0.13368,968.880,544.624,183.9131,103.3808,1,518
4,0.20052,969.136,544.504,183.9617,103.3580,1,507
5,0.26736,969.240,544.504,183.9815,103.3579,1,508
6,0.33420,969.093,544.579,183.9537,103.3722,1,500
7,0.36762,968.787,544.752,183.8956,103.4051,1,491
8,0.38433,968.818,544.594,183.9014,103.3751,1,500
9,0.43446,968.222,544.501,183.7883,103.3574,1,495
10,0.50130,967.813,544.069,183.7106,103.2753,1,517
11,0.53472,967.676,543.957,183.6847,103.2542,1,492
12,0.56814,968.073,543.529,183.7599,103.1730,1,501
13,0.60156,968.084,543.554,183.7621,103.1776,1,512
14,0.63498,968.861,543.428,183.9096,103.1537,1,507
15,0.66840,969.197,543.544,183.9733,103.1758,1,523
16,0.70182,969.722,543.610,184.0730,103.1883,1,488
17,0.73524,970.163,543.873,184.1568,103.2382,1,505
18,0.76866,970.267,544.012,184.1765,103.2645,1,522
19,0.80208,970.395,544.265,184.2008,103.3125,1,503
20,0.83550,970.204,544.438,184.1645,103.3455,1,518
21,0.86892,970.223,544.592,184.1681,103.3747,1,504
22,0.90234,969.697,544.487,184.0683,103.3547,1,519
23,0.93576,969.619,544.425,184.0536,103.3429,1,500
24,0.96918,969.440,544.230,184.0196,103.3060,1,515
25,1.00260,969.439,544.058,184.0193,103.2733,1,522
26,1.03602,969.802,543.709,184.0882,103.2071,1,528
27,1.06944,970.258,543.612,184.1748,103.1886,1,515
28,1.10286,970.768,543.292,184.2716,103.1279,1,548
29,1.13628,971.529,543.242,184.4161,103.1184,1,513
30,1.16970,972.146,543.070,184.5332,103.0857,1,513
31,1.20312,972.941,543.245,184.6841,103.1190,1,519
32,1.23654,973.576,543.053,184.8046,103.0826,1,523
33,1.26997,974.129,543.374,184.9096,103.1435,1,524
34,1.30339,974.549,543.437,184.9894,103.1554,1,510
35,1.33681,974.880,543.625,185.0522,103.1912,1,489
36,1.37023,974.904,543.930,185.0567,103.2490,1,505
37,1.40365,974.909,543.895,185.0576,103.2424,1,504
38,1.43707,974.834,544.025,185.0435,103.2671,1,515
39,1.47049,974.587,543.782,184.9964,103.2208,1,496
40,1.50391,974.475,543.691,184.9753,103.2036,1,505
41,1.53733,974.359,543.352,184.9532,103.1394,1,496
42,1.57075,974.453,543.028,184.9711,103.0779,1,514
43,1.60417,974.338,542.597,184.9492,102.9960,1,493
44,1.63759,974.723,541.995,185.0224,102.8817,1,513
45,1.67101,975.135,541.523,185.1005,102.7922,1,516
46,1.70443,975.474,540.988,185.1649,102.6905,1,491
47,1.73785,976.340,540.742,185.3293,102.6438,1,485
48,1.77127,976.533,540.579,185.3660,102.6130,1,501
49,1.80469,977.178,540.559,185.4883,102.6091,1,496
50,1.83811,977.221,540.582,185.4965,102.6135,1,502
51,1.87153,977.227,540.799,185.4976,102.6546,1,472
52,1.90495,977.245,540.677,185.5011,102.6315,1,492
53,1.93837,976.745,540.918,185.4061,102.6773,1,488
54,1.97179,976.513,540.743,185.3620,102.6440,1,462
55,2.00521,976.027,540.490,185.2699,102.5960,1,487
56,2.03863,975.737,540.105,185.2148,102.5229,1,489
57,2.07205,975.534,539.507,185.1762,102.4094,1,520
58,2.10547,975.487,538.697,185.1673,102.2557,1,491
59,2.13889,975.770,538.069,185.2210,102.1365,1,483
60,2.17231,975.837,537.119,185.2338,101.9562,1,476
61,2.20573,976.443,536.302,185.3489,101.8010,1,481
62,2.23915,976.922,535.714,185.4398,101.6895,1,508
63,2.27257,977.481,535.060,185.5458,101.5653,1,490
64,2.30599,978.382,534.774,185.7168,101.5111,1,498
65,2.33941,978.734,534.907,185.7837,101.5363,1,513
66,2.37283,979.482,535.029,185.9257,101.5594,1,488
67,2.40625,979.595,535.602,185.9471,101.6682,1,463
68,2.43967,979.517,536.275,185.9324,101.7959,1,494
69,2.47309,979.294,536.742,185.8901,101.8847,1,504
70,2.50651,978.498,537.375,185.7390,102.0048,1,516
71,2.53993,977.927,537.632,185.6305,102.0535,1,495
72,2.57335,976.626,537.491,185.3836,102.0268,1,504
73,2.60677,975.842,537.273,185.2347,101.9854,1,464
74,2.64019,974.539,536.486,184.9873,101.8359,1,471
75,2.67361,973.851,535.484,184.8568,101.6458,1,479
76,2.70703,973.209,534.316,184.7349,101.4242,1,497
77,2.74045,972.954,532.895,184.6865,101.1544,1,485
78,2.77387,973.083,531.375,184.7110,100.8659,1,478
79,2.80729,973.569,530.054,184.8033,100.6151,1,514
80,2.84071,974.438,529.110,184.9682,100.4360,1,520
81,2.87413,975.590,528.576,185.1869,100.3344,1,488
82,2.90755,976.684,528.532,185.3946,100.3262,1,496
83,2.94097,977.925,529.047,185.6302,100.4239,1,478
84,2.97439,978.868,529.937,185.8091,100.5928,1,498
