frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03322,1009.425,561.248,191.6094,106.5363,1,264
1,0.06645,1007.868,562.380,191.3140,106.7512,1,296
2,0.08306,1007.241,563.309,191.1949,106.9276,1,296
3,0.14951,1004.221,564.203,190.6216,107.0972,1,264
4,0.23257,1000.001,565.065,189.8206,107.2609,1,332
5,0.26580,998.819,565.518,189.5962,107.3469,1,320
6,0.29902,996.357,566.415,189.1289,107.5171,1,296
7,0.33225,994.991,565.312,188.8695,107.3078,1,311
8,0.36547,993.737,565.453,188.6315,107.3346,1,328
9,0.39870,992.350,563.716,188.3683,107.0047,1,324
10,0.43192,992.361,562.475,188.3703,106.7692,1,324
11,0.46514,992.172,561.714,188.3345,106.6248,1,342
12,0.49837,992.510,560.575,188.3986,106.4086,1,336
13,0.53159,993.056,560.519,188.5024,106.3980,1,309
14,0.56482,993.718,559.539,188.6279,106.2119,1,276
15,0.59804,994.429,559.887,188.7630,106.2780,1,302
16,0.63127,994.410,559.140,188.7593,106.1361,1,312
17,0.66449,994.696,559.768,188.8135,106.2554,1,312
18,0.69772,993.567,559.744,188.5993,106.2508,1,296
19,0.73094,993.338,559.667,188.5558,106.2361,1,273
20,0.76417,992.520,559.630,188.4006,106.2292,1,324
21,0.79739,992.369,559.081,188.3719,106.1250,1,320
22,0.83061,991.819,559.421,188.2675,106.1896,1,296
23,0.86384,991.705,559.560,188.2459,106.2160,1,292
24,0.89706,991.399,560.968,188.1878,106.4833,1,316
25,0.93029,991.562,561.211,188.2188,106.5294,1,311
26,0.96351,990.995,562.254,188.1111,106.7273,1,336
27,0.99674,990.717,561.829,188.0583,106.6466,1,320
28,1.02996,989.821,562.085,187.8883,106.6953,1,340
29,1.06319,988.627,561.929,187.6617,106.6657,1,344
30,1.09641,987.829,562.414,187.5101,106.7576,1,310
31,1.12964,986.363,562.556,187.2318,106.7846,1,290
32,1.16286,986.387,562.962,187.2365,106.8617,1,328
33,1.19609,985.090,563.524,186.9902,106.9684,1,328
34,1.22931,985.498,563.414,187.0676,106.9476,1,332
35,1.26253,984.536,564.149,186.8851,107.0870,1,312
36,1.29576,984.421,563.669,186.8633,106.9959,1,316
37,1.32898,983.704,564.077,186.7271,107.0734,1,356
38,1.36221,982.864,563.300,186.5676,106.9259,1,366
39,1.39543,982.469,563.613,186.4926,106.9853,1,364
40,1.42866,980.827,563.155,186.1809,106.8984,1,336
41,1.46188,980.646,562.789,186.1466,106.8288,1,350
42,1.49511,979.621,563.036,185.9520,106.8757,1,343
43,1.52833,979.579,561.565,185.9441,106.5966,1,304
44,1.56156,979.710,561.710,185.9689,106.6240,1,288
45,1.59478,979.438,560.431,185.9173,106.3812,1,366
46,1.62801,979.083,560.300,185.8498,106.3563,1,356
47,1.66123,978.279,559.583,185.6973,106.2203,1,312
48,1.69445,977.988,559.344,185.6422,106.1750,1,291
49,1.72768,977.016,558.571,185.4577,106.0281,1,318
50,1.76090,977.489,558.190,185.5473,105.9558,1,344
51,1.79413,977.178,557.792,185.4884,105.8802,1,360
52,1.82735,977.358,556.831,185.5224,105.6978,1,322
53,1.86058,978.101,556.882,185.6636,105.7076,1,313
54,1.89380,977.268,555.975,185.5054,105.5354,1,372
55,1.92703,977.617,555.402,185.5718,105.4266,1,354
56,1.96025,976.994,555.113,185.4534,105.3719,1,324
57,1.99348,976.264,554.034,185.3148,105.1670,1,328
58,2.02670,976.459,553.757,185.3518,105.1144,1,368
59,2.05992,975.176,553.469,185.1083,105.0598,1,375
60,2.09315,975.342,552.689,185.1398,104.9116,1,332
61,2.12637,974.771,552.556,185.0314,104.8865,1,348
62,2.15960,974.119,552.187,184.9076,104.8164,1,381
63,2.19282,973.518,552.059,184.7936,104.7920,1,376
64,2.22605,972.307,552.209,184.5637,104.8206,1,332
65,2.25927,971.293,551.472,184.3713,104.6806,1,336
66,2.29250,970.960,550.921,184.3079,104.5760,1,381
67,2.32572,970.199,549.935,184.1636,104.3889,1,388
68,2.35895,970.024,548.725,184.1304,104.1592,1,351
69,2.39217,970.145,548.072,184.1533,104.0353,1,351
70,2.42540,969.611,547.073,184.0519,103.8457,1,384
71,2.45862,969.989,545.922,184.1238,103.6272,1,368
72,2.49184,969.784,545.849,184.0847,103.6133,1,352
73,2.52507,968.938,545.169,183.9241,103.4842,1,344
74,2.55829,968.696,545.429,183.8783,103.5336,1,352
75,2.59152,967.536,545.221,183.6581,103.4941,1,349
76,2.62474,967.285,544.987,183.6105,103.4497,1,332
77,2.65797,966.673,544.288,183.4943,103.3169,1,360
78,2.69119,966.537,543.641,183.4685,103.1942,1,364
79,2.72442,966.470,542.858,183.4557,103.0455,1,371
80,2.75764,966.044,543.046,183.3748,103.0812,1,372
81,2.79087,965.766,542.957,183.3220,103.0643,1,370
82,2.82409,965.302,542.935,183.2340,103.0602,1,361
83,2.85732,964.942,543.144,183.1656,103.0999,1,356
84,2.89054,964.415,542.400,183.0657,102.9586,1,368
85,2.92376,964.516,542.261,183.0849,102.9322,1,385
86,2.95699,964.366,541.950,183.0563,102.8732,1,392
87,2.99021,964.567,541.249,183.0945,102.7401,1,361
