frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03322,805.785,539.646,99.4233,66.5852,1,144
1,0.06645,806.342,538.332,99.4920,66.4232,1,152
2,0.08306,808.354,537.487,99.7404,66.3189,1,96
3,0.13290,810.277,536.098,99.9776,66.1475,1,124
4,0.19935,811.979,535.504,100.1876,66.0742,1,79
5,0.23257,814.788,535.920,100.5343,66.1255,1,106
6,0.26580,814.294,537.922,100.4732,66.3726,1,94
7,0.29902,816.620,535.993,100.7603,66.1345,1,125
8,0.33225,817.109,540.547,100.8205,66.6964,1,135
9,0.36547,815.590,538.482,100.6332,66.4417,1,125
10,0.39870,817.288,540.047,100.8427,66.6347,1,129
11,0.43192,816.388,539.792,100.7317,66.6033,1,112
12,0.46514,816.218,539.079,100.7106,66.5153,1,88
13,0.49837,817.098,538.690,100.8193,66.4673,1,99
14,0.53159,816.501,539.861,100.7456,66.6118,1,96
15,0.56482,815.405,538.228,100.6104,66.4103,1,83
16,0.59804,816.302,538.286,100.7210,66.4175,1,151
17,0.63127,812.245,534.920,100.2204,66.0022,1,150
18,0.66449,810.054,535.528,99.9502,66.0771,1,120
19,0.69772,810.054,535.528,99.9502,66.0771,0,98
20,0.73094,808.795,533.498,99.7947,65.8267,1,27
21,0.76417,808.795,533.498,99.7947,65.8267,0,0
22,0.79739,813.033,528.496,100.3176,65.2096,1,148
23,0.83061,810.242,526.751,99.9733,64.9943,1,128
24,0.86384,813.109,522.117,100.3271,64.4224,1,98
25,0.89706,814.838,522.359,100.5403,64.4523,1,124
26,0.93029,814.089,520.428,100.4480,64.2140,1,124
27,0.96351,818.851,521.689,101.0356,64.3697,1,113
28,0.99674,818.349,523.081,100.9736,64.5414,1,36
29,1.02996,819.009,521.189,101.0550,64.3080,1,48
30,1.06319,620.487,380.245,76.5601,46.9173,1,72
31,1.09641,620.487,380.245,76.5601,46.9173,0,64
32,1.12964,618.282,378.398,76.2879,46.6893,1,35
33,1.16286,618.282,378.398,76.2879,46.6893,0,0
34,1.19609,818.754,520.485,101.0235,64.2211,1,93
35,1.22931,818.291,519.685,100.9664,64.1223,1,40
36,1.26253,816.996,518.269,100.8067,63.9476,1,158
37,1.29576,819.889,517.809,101.1637,63.8909,1,138
38,1.32898,815.512,518.393,100.6235,63.9629,1,107
39,1.36221,817.982,517.416,100.9283,63.8424,1,158
40,1.39543,817.782,519.911,100.9037,64.1503,1,85
41,1.42866,816.534,515.308,100.7496,63.5822,1,95
42,1.46188,819.124,517.179,101.0692,63.8131,1,162
43,1.49511,816.505,513.897,100.7461,63.4082,1,156
44,1.52833,820.952,515.461,101.2948,63.6011,1,141
45,1.56156,816.456,515.579,100.7400,63.6157,1,125
46,1.59478,821.788,517.144,101.3979,63.8089,1,135
47,1.62801,817.731,519.695,100.8973,64.1236,1,103
48,1.66123,821.646,520.475,101.3804,64.2199,1,193
49,1.69445,822.764,524.736,101.5183,64.7455,1,184
50,1.72768,823.186,525.166,101.5705,64.7986,1,188
51,1.76090,825.102,528.215,101.8068,65.1749,1,167
52,1.79413,823.883,527.927,101.6564,65.1393,1,171
53,1.82735,827.294,529.234,102.0773,65.3006,1,170
54,1.86058,827.475,530.443,102.0996,65.4497,1,117
55,1.89380,829.878,533.607,102.3961,65.8401,1,120
56,1.92703,829.941,537.056,102.4039,66.2658,1,156
57,1.96025,827.601,540.981,102.1152,66.7500,1,30
58,1.99348,825.705,544.320,101.8812,67.1620,1,104
59,2.02670,825.905,544.363,101.9059,67.1673,1,80
60,2.05992,823.239,547.897,101.5770,67.6034,1,145
61,2.09315,824.823,546.051,101.7724,67.3756,1,70
62,2.12637,822.396,549.121,101.4729,67.7544,1,102
63,2.15960,824.335,548.271,101.7122,67.6495,1,132
64,2.19282,822.087,550.688,101.4348,67.9478,1,137
65,2.22605,825.189,548.337,101.8175,67.6577,1,128
66,2.25927,823.563,551.166,101.6170,68.0067,1,175
67,2.29250,823.325,546.801,101.5875,67.4681,1,159
68,2.32572,822.987,549.028,101.5458,67.7429,1,106
69,2.35895,819.036,547.115,101.0584,67.5069,1,151
70,2.39217,818.906,548.180,101.0424,67.6382,1,106
71,2.42540,815.919,548.263,100.6737,67.6485,1,140
72,2.45862,818.308,548.572,100.9686,67.6866,1,151
73,2.49184,817.256,547.843,100.8388,67.5967,1,146
74,2.52507,820.859,547.232,101.2833,67.5213,1,142
75,2.55829,819.009,545.850,101.0550,67.3508,1,103
76,2.59152,821.105,544.026,101.3137,67.1257,1,132
77,2.62474,818.982,542.185,101.0517,66.8985,1,135
78,2.65797,819.083,539.156,101.0642,66.5248,1,183
79,2.69119,819.579,538.306,101.1253,66.4200,1,167
80,2.72442,818.599,536.942,101.0045,66.2516,1,150
81,2.75764,822.622,538.208,101.5009,66.4078,1,180
82,2.79087,823.017,538.924,101.5495,66.4962,1,121
83,2.82409,825.830,540.451,101.8966,66.6846,1,107
84,2.85732,825.920,541.466,101.9077,66.8098,1,109
85,2.89054,825.877,541.852,101.9024,66.8575,1,147
86,2.92376,825.054,542.004,101.8009,66.8762,1,80
87,2.95699,822.778,542.341,101.5201,66.9177,1,87
88,2.99021,822.128,543.917,101.4399,67.1123,1,145
