frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03322,820.403,538.082,101.2271,66.3923,1,498
1,0.06645,817.600,539.806,100.8811,66.6050,1,484
2,0.08306,816.543,540.472,100.7508,66.6872,1,504
3,0.13290,815.399,535.857,100.6096,66.1177,1,473
4,0.19935,817.919,530.125,100.9205,65.4105,1,488
5,0.26580,822.382,531.522,101.4712,65.5829,1,506
6,0.29902,823.444,534.189,101.6023,65.9120,1,487
7,0.33225,822.679,536.878,101.5079,66.2438,1,464
8,0.36547,821.260,539.229,101.3328,66.5338,1,464
9,0.39870,819.073,538.512,101.0629,66.4454,1,445
10,0.43192,819.085,536.834,101.0644,66.2383,1,448
11,0.46514,818.374,535.424,100.9767,66.0644,1,460
12,0.49837,817.948,533.034,100.9241,65.7694,1,489
13,0.53159,819.113,532.852,101.0678,65.7470,1,482
14,0.56482,817.913,532.599,100.9198,65.7157,1,456
15,0.59804,817.521,531.912,100.8714,65.6310,1,464
16,0.63127,817.563,531.326,100.8766,65.5587,1,457
17,0.66449,816.656,531.892,100.7647,65.6285,1,468
18,0.69772,816.986,530.692,100.8054,65.4804,1,468
19,0.73094,817.917,531.647,100.9203,65.5983,1,475
20,0.76417,817.777,532.518,100.9030,65.7058,1,465
21,0.79739,816.896,532.228,100.7943,65.6700,1,481
22,0.83061,816.672,532.502,100.7667,65.7038,1,471
23,0.86384,815.311,532.618,100.5988,65.7182,1,456
24,0.89706,815.455,531.576,100.6165,65.5895,1,458
25,0.93029,816.316,531.817,100.7227,65.6192,1,462
26,0.96351,817.638,532.614,100.8858,65.7177,1,453
27,0.99674,817.969,534.169,100.9267,65.9095,1,500
28,1.02996,817.966,535.142,100.9263,66.0295,1,459
29,1.06319,817.491,536.584,100.8677,66.2075,1,464
30,1.09641,815.596,536.712,100.6339,66.2233,1,464
31,1.12964,813.502,535.723,100.3755,66.1013,1,513
32,1.16286,812.052,533.914,100.1966,65.8780,1,512
33,1.19609,809.421,533.507,99.8720,65.8278,1,500
34,1.22931,805.852,529.602,99.4316,65.3460,1,516
35,1.26253,806.964,528.213,99.5688,65.1746,1,518
36,1.29576,804.854,527.897,99.3085,65.1356,1,490
37,1.32898,805.926,527.986,99.4407,65.1466,1,494
38,1.36221,805.003,529.969,99.3269,65.3913,1,458
39,1.39543,805.619,530.560,99.4029,65.4642,1,504
40,1.42866,803.444,533.067,99.1345,65.7735,1,500
41,1.46188,802.536,528.406,99.0225,65.1984,1,492
42,1.49511,804.579,528.909,99.2745,65.2605,1,516
43,1.52833,802.091,525.336,98.9675,64.8196,1,501
44,1.56156,805.458,522.945,99.3830,64.5246,1,506
45,1.59478,804.634,523.923,99.2813,64.6452,1,524
46,1.62801,806.704,521.674,99.5367,64.3678,1,500
47,1.66123,808.206,523.842,99.7221,64.6352,1,535
48,1.69445,808.552,522.056,99.7648,64.4149,1,492
49,1.72768,810.744,521.247,100.0353,64.3150,1,482
50,1.76090,811.558,522.043,100.1356,64.4133,1,508
51,1.79413,810.992,522.931,100.0658,64.5229,1,504
52,1.82735,811.653,525.178,100.1474,64.8001,1,476
53,1.86058,810.084,530.439,99.9538,65.4492,1,466
54,1.89380,806.144,531.377,99.4677,65.5650,1,484
55,1.92703,804.645,532.646,99.2827,65.7215,1,499
56,1.96025,801.019,530.452,98.8352,65.4509,1,490
57,1.99348,803.155,528.202,99.0989,65.1733,1,486
58,2.02670,802.539,527.144,99.0229,65.0427,1,495
59,2.05992,806.785,525.857,99.5467,64.8839,1,500
60,2.09315,808.107,530.081,99.7099,65.4050,1,521
61,2.12637,807.349,531.456,99.6163,65.5747,1,504
62,2.15960,807.261,533.530,99.6055,65.8306,1,497
63,2.19282,805.296,533.951,99.3630,65.8826,1,479
64,2.22605,804.388,532.268,99.2510,65.6749,1,487
65,2.25927,805.064,530.278,99.3344,65.4294,1,472
66,2.29250,807.333,529.354,99.6144,65.3154,1,484
67,2.32572,809.168,528.417,99.8408,65.1997,1,472
68,2.35895,812.358,527.351,100.2344,65.0683,1,496
69,2.39217,816.155,527.316,100.7028,65.0639,1,484
70,2.42540,817.405,529.041,100.8571,65.2767,1,476
71,2.45862,817.034,530.043,100.8113,65.4004,1,496
72,2.49184,814.202,531.598,100.4619,65.5923,1,579
73,2.52507,810.397,530.633,99.9925,65.4732,1,517
74,2.55829,808.112,528.456,99.7104,65.2045,1,516
75,2.59152,807.949,525.059,99.6904,64.7854,1,514
76,2.62474,811.299,522.742,100.1038,64.4996,1,504
77,2.65797,814.575,522.551,100.5080,64.4760,1,488
78,2.69119,819.504,522.260,101.1162,64.4401,1,468
79,2.72442,822.950,525.176,101.5413,64.7999,1,484
80,2.75764,823.868,528.276,101.6546,65.1823,1,486
81,2.79087,823.503,529.824,101.6095,65.3734,1,463
82,2.82409,821.704,532.287,101.3876,65.6773,1,466
83,2.85732,820.051,530.609,101.1836,65.4702,1,465
84,2.89054,820.172,528.693,101.1985,65.2338,1,540
85,2.92376,820.710,525.518,101.2649,64.8421,1,503
86,2.95699,821.992,523.890,101.4231,64.6412,1,495
87,2.99021,823.670,523.254,101.6301,64.5627,1,490
