frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03342,771.959,612.100,105.8990,83.9692,0,0
1,0.06684,771.959,612.100,105.8990,83.9692,0,0
2,0.10026,771.959,612.100,105.8990,83.9692,0,0
3,0.13368,771.959,612.100,105.8990,83.9692,0,0
4,0.16710,771.959,612.100,105.8990,83.9692,0,0
5,0.20052,771.959,612.100,105.8990,83.9692,0,0
6,0.23394,771.959,612.100,105.8990,83.9692,0,0
7,0.26736,771.959,612.100,105.8990,83.9692,0,0
8,0.30078,771.959,612.100,105.8990,83.9692,0,0
9,0.33420,771.959,612.100,105.8990,83.9692,0,0
10,0.36762,771.959,612.100,105.8990,83.9692,0,0
11,0.40104,771.959,612.100,105.8990,83.9692,0,0
12,0.43446,771.959,612.100,105.8990,83.9692,0,0
13,0.46788,771.959,612.100,105.8990,83.9692,0,0
14,0.50130,771.959,612.100,105.8990,83.9692,0,0
15,0.53472,771.959,612.100,105.8990,83.9692,0,0
16,0.56814,771.959,612.100,105.8990,83.9692,0,0
17,0.60156,771.959,612.100,105.8990,83.9692,0,0
18,0.63498,771.959,612.100,105.8990,83.9692,0,0
19,0.66840,771.959,612.100,105.8990,83.9692,0,0
20,0.70182,771.959,612.100,105.8990,83.9692,0,0
21,0.73524,771.959,612.100,105.8990,83.9692,0,0
22,0.76866,771.959,612.100,105.8990,83.9692,0,0
23,0.80208,771.959,612.100,105.8990,83.9692,0,0
24,0.83550,771.959,612.100,105.8990,83.9692,0,0
25,0.86892,771.959,612.100,105.8990,83.9692,0,0
26,0.90234,771.959,612.100,105.8990,83.9692,0,0
27,0.93576,771.959,612.100,105.8990,83.9692,0,0
28,0.96918,771.959,612.100,105.8990,83.9692,0,0
29,1.00260,771.959,612.100,105.8990,83.9692,0,0
30,1.03602,771.959,612.100,105.8990,83.9692,0,0
31,1.06944,771.959,612.100,105.8990,83.9692,0,0
32,1.10286,771.959,612.100,105.8990,83.9692,0,0
33,1.13628,771.959,612.100,105.8990,83.9692,0,0
34,1.16970,771.959,612.100,105.8990,83.9692,0,0
35,1.20312,771.959,612.100,105.8990,83.9692,0,0
36,1.23654,771.959,612.100,105.8990,83.9692,0,0
37,1.26997,771.959,612.100,105.8990,83.9692,0,0
38,1.30339,771.959,612.100,105.8990,83.9692,0,0
39,1.33681,771.959,612.100,105.8990,83.9692,0,0
40,1.37023,771.959,612.100,105.8990,83.9692,0,0
41,1.40365,771.959,612.100,105.8990,83.9692,0,0
42,1.43707,771.959,612.100,105.8990,83.9692,0,0
43,1.47049,771.959,612.100,105.8990,83.9692,0,0
44,1.50391,771.959,612.100,105.8990,83.9692,0,0
45,1.53733,771.959,612.100,105.8990,83.9692,0,0
46,1.57075,771.959,612.100,105.8990,83.9692,0,0
47,1.60417,771.959,612.100,105.8990,83.9692,0,0
48,1.63759,771.959,612.100,105.8990,83.9692,0,0
49,1.67101,771.959,612.100,105.8990,83.9692,0,0
50,1.70443,771.959,612.100,105.8990,83.9692,0,0
51,1.73785,771.959,612.100,105.8990,83.9692,0,0
52,1.77127,771.959,612.100,105.8990,83.9692,0,0
53,1.80469,771.959,612.100,105.8990,83.9692,0,0
54,1.83811,771.959,612.100,105.8990,83.9692,0,0
55,1.87153,771.959,612.100,105.8990,83.9692,0,0
56,1.90495,771.959,612.100,105.8990,83.9692,0,0
57,1.93837,771.959,612.100,105.8990,83.9692,0,0
58,1.97179,771.959,612.100,105.8990,83.9692,0,0
59,2.00521,771.959,612.100,105.8990,83.9692,0,0
60,2.03863,771.959,612.100,105.8990,83.9692,0,0
61,2.07205,771.959,612.100,105.8990,83.9692,0,0
62,2.10547,771.959,612.100,105.8990,83.9692,0,0
63,2.13889,771.959,612.100,105.8990,83.9692,0,0
64,2.17231,771.959,612.100,105.8990,83.9692,0,0
65,2.20573,771.959,612.100,105.8990,83.9692,0,0
66,2.23915,771.959,612.100,105.8990,83.9692,0,0
67,2.27257,771.959,612.100,105.8990,83.9692,0,0
68,2.30599,771.959,612.100,105.8990,83.9692,0,0
69,2.33941,771.959,612.100,105.8990,83.9692,0,0
70,2.37283,771.959,612.100,105.8990,83.9692,0,0
71,2.40625,771.959,612.100,105.8990,83.9692,0,0
72,2.43967,771.959,612.100,105.8990,83.9692,0,0
73,2.47309,771.959,612.100,105.8990,83.9692,0,0
74,2.50651,771.959,612.100,105.8990,83.9692,0,0
75,2.53993,771.959,612.100,105.8990,83.9692,0,0
76,2.57335,771.959,612.100,105.8990,83.9692,0,0
77,2.60677,771.959,612.100,105.8990,83.9692,0,0
78,2.64019,771.959,612.100,105.8990,83.9692,0,0
79,2.67361,771.959,612.100,105.8990,83.9692,0,0
80,2.70703,771.959,612.100,105.8990,83.9692,0,0
81,2.74045,771.959,612.100,105.8990,83.9692,0,0
82,2.77387,771.959,612.100,105.8990,83.9692,0,0
83,2.80729,771.959,612.100,105.8990,83.9692,0,0
84,2.84071,771.959,612.100,105.8990,83.9692,0,0
85,2.87413,771.959,612.100,105.8990,83.9692,0,0
86,2.90755,771.959,612.100,105.8990,83.9692,0,0
87,2.94097,771.959,612.100,105.8990,83.9692,0,0
88,2.97439,771.959,612.100,105.8990,83.9692,0,0
