frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03340,771.959,612.100,105.8990,83.9692,0,0
1,0.06679,771.959,612.100,105.8990,83.9692,0,0
2,0.10019,771.959,612.100,105.8990,83.9692,0,0
3,0.13359,771.959,612.100,105.8990,83.9692,0,0
4,0.16698,771.959,612.100,105.8990,83.9692,0,0
5,0.20038,771.959,612.100,105.8990,83.9692,0,0
6,0.23377,771.959,612.100,105.8990,83.9692,0,0
7,0.26717,771.959,612.100,105.8990,83.9692,0,0
8,0.30057,771.959,612.100,105.8990,83.9692,0,0
9,0.33396,771.959,612.100,105.8990,83.9692,0,0
10,0.36736,771.959,612.100,105.8990,83.9692,0,0
11,0.40076,771.959,612.100,105.8990,83.9692,0,0
12,0.43415,771.959,612.100,105.8990,83.9692,0,0
13,0.46755,771.959,612.100,105.8990,83.9692,0,0
14,0.50094,771.959,612.100,105.8990,83.9692,0,0
15,0.53434,771.959,612.100,105.8990,83.9692,0,0
16,0.56774,771.959,612.100,105.8990,83.9692,0,0
17,0.60113,771.959,612.100,105.8990,83.9692,0,0
18,0.63453,771.959,612.100,105.8990,83.9692,0,0
19,0.66793,771.959,612.100,105.8990,83.9692,0,0
20,0.70132,771.959,612.100,105.8990,83.9692,0,0
21,0.73472,771.959,612.100,105.8990,83.9692,0,0
22,0.76811,771.959,612.100,105.8990,83.9692,0,0
23,0.80151,771.959,612.100,105.8990,83.9692,0,0
24,0.83491,771.959,612.100,105.8990,83.9692,0,0
25,0.86830,771.959,612.100,105.8990,83.9692,0,0
26,0.90170,771.959,612.100,105.8990,83.9692,0,0
27,0.93510,771.959,612.100,105.8990,83.9692,0,0
28,0.96849,771.959,612.100,105.8990,83.9692,0,0
29,1.00189,771.959,612.100,105.8990,83.9692,0,0
30,1.03528,771.959,612.100,105.8990,83.9692,0,0
31,1.06868,771.959,612.100,105.8990,83.9692,0,0
32,1.10208,771.959,612.100,105.8990,83.9692,0,0
33,1.13547,771.959,612.100,105.8990,83.9692,0,0
34,1.16887,771.959,612.100,105.8990,83.9692,0,0
35,1.20227,771.959,612.100,105.8990,83.9692,0,0
36,1.23566,771.959,612.100,105.8990,83.9692,0,0
37,1.26906,771.959,612.100,105.8990,83.9692,0,0
38,1.30246,771.959,612.100,105.8990,83.9692,0,0
39,1.33585,771.959,612.100,105.8990,83.9692,0,0
40,1.36925,771.959,612.100,105.8990,83.9692,0,0
41,1.40264,771.959,612.100,105.8990,83.9692,0,0
42,1.43604,771.959,612.100,105.8990,83.9692,0,0
43,1.46944,771.959,612.100,105.8990,83.9692,0,0
44,1.50283,771.959,612.100,105.8990,83.9692,0,0
45,1.53623,771.959,612.100,105.8990,83.9692,0,0
46,1.56963,771.959,612.100,105.8990,83.9692,0,0
47,1.60302,771.959,612.100,105.8990,83.9692,0,0
48,1.63642,771.959,612.100,105.8990,83.9692,0,0
49,1.66981,771.959,612.100,105.8990,83.9692,0,0
50,1.70321,771.959,612.100,105.8990,83.9692,0,0
51,1.73661,771.959,612.100,105.8990,83.9692,0,0
52,1.77000,771.959,612.100,105.8990,83.9692,0,0
53,1.80340,771.959,612.100,105.8990,83.9692,0,0
54,1.83680,771.959,612.100,105.8990,83.9692,0,0
55,1.87019,771.959,612.100,105.8990,83.9692,0,0
56,1.90359,771.959,612.100,105.8990,83.9692,0,0
57,1.93698,771.959,612.100,105.8990,83.9692,0,0
58,1.97038,771.959,612.100,105.8990,83.9692,0,0
59,2.00378,771.959,612.100,105.8990,83.9692,0,0
60,2.03717,771.959,612.100,105.8990,83.9692,0,0
61,2.07057,771.959,612.100,105.8990,83.9692,0,0
62,2.10397,771.959,612.100,105.8990,83.9692,0,0
63,2.13736,771.959,612.100,105.8990,83.9692,0,0
64,2.17076,771.959,612.100,105.8990,83.9692,0,0
65,2.20415,771.959,612.100,105.8990,83.9692,0,0
66,2.23755,771.959,612.100,105.8990,83.9692,0,0
67,2.27095,771.959,612.100,105.8990,83.9692,0,0
68,2.30434,771.959,612.100,105.8990,83.9692,0,0
69,2.33774,771.959,612.100,105.8990,83.9692,0,0
70,2.37114,771.959,612.100,105.8990,83.9692,0,0
71,2.40453,771.959,612.100,105.8990,83.9692,0,0
72,2.43793,771.959,612.100,105.8990,83.9692,0,0
73,2.47133,771.959,612.100,105.8990,83.9692,0,0
74,2.50472,771.959,612.100,105.8990,83.9692,0,0
75,2.53812,771.959,612.100,105.8990,83.9692,0,0
76,2.57151,771.959,612.100,105.8990,83.9692,0,0
77,2.60491,771.959,612.100,105.8990,83.9692,0,0
78,2.63831,771.959,612.100,105.8990,83.9692,0,0
79,2.67170,771.959,612.100,105.8990,83.9692,0,0
80,2.70510,771.959,612.100,105.8990,83.9692,0,0
81,2.73850,771.959,612.100,105.8990,83.9692,0,0
82,2.77189,771.959,612.100,105.8990,83.9692,0,0
83,2.80529,771.959,612.100,105.8990,83.9692,0,0
84,2.83868,771.959,612.100,105.8990,83.9692,0,0
85,2.87208,771.959,612.100,105.8990,83.9692,0,0
86,2.90548,771.959,612.100,105.8990,83.9692,0,0
87,2.93887,771.959,612.100,105.8990,83.9692,0,0
88,2.97227,771.959,612.100,105.8990,83.9692,0,0
89,3.00567,771.959,612.100,105.8990,83.9692,0,0
