frame,t_s,t_b_s,a_p1_ok,a_p1_x_px,a_p1_y_px,a_p1_x_mm,a_p1_y_mm,a_p1_area,a_p2_ok,a_p2_x_px,a_p2_y_px,a_p2_x_mm,a_p2_y_mm,a_p2_area,b_p1_ok,b_p1_h_px,b_p1_z_px,b_p1_h_mm,b_p1_z_mm,b_p1_area,b_p2_ok,b_p2_h_px,b_p2_z_px,b_p2_h_mm,b_p2_z_mm,b_p2_area
918,15.931763,15.931763,1,610.351624,227.987061,65.831932,24.590462,86,1,852.396240,518.448792,91.938622,55.919384,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
921,15.965088,15.965088,1,628.451172,215.502411,67.784134,23.243879,89,1,852.695923,521.327942,91.970947,56.229927,37,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
924,15.998413,15.998413,1,648.470032,203.056290,69.943344,21.901453,80,1,851.128906,523.682861,91.801933,56.483917,29,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
927,16.031860,16.031860,1,668.873291,193.130264,72.144020,20.830841,81,1,847.580750,521.139404,91.419228,56.209587,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
929,16.065186,16.065186,1,691.167908,183.487167,74.548698,19.790747,85,1,846.026672,521.505188,91.251610,56.249043,48,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
933,16.098511,16.098511,1,713.115540,176.895950,76.915947,19.079824,90,1,849.142761,523.067871,91.587708,56.417587,22,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
935,16.131836,16.131836,1,736.249573,171.505814,79.411156,18.498449,83,1,849.727722,521.609985,91.650803,56.260345,36,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
938,16.165161,16.165161,1,758.146301,166.524414,81.772919,17.961161,87,1,848.895081,520.023438,91.560989,56.089218,49,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
942,16.198486,16.198486,1,782.152710,163.851837,84.362228,17.672899,95,1,847.145203,520.568787,91.372253,56.148045,15,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
945,16.231812,16.231812,1,806.087524,162.263687,86.943810,17.501602,90,1,844.734863,521.679626,91.112282,56.267853,32,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
947,16.265137,16.265137,1,831.150818,163.411667,89.647118,17.625423,87,1,840.136414,521.533264,90.616295,56.252068,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
951,16.298462,16.298462,1,854.486023,165.855255,92.164024,17.888987,97,1,837.717896,522.994507,90.355431,56.409676,37,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
953,16.331909,16.331909,1,879.615723,170.005737,94.874496,18.336653,93,1,836.384766,524.381226,90.211639,56.559246,28,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
957,16.365234,16.365234,1,903.204651,175.557327,97.418770,18.935442,92,1,833.952454,527.103943,89.949295,56.852917,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
959,16.398560,16.398560,1,925.896729,182.628983,99.866318,19.698183,83,1,838.658447,528.629333,90.456879,57.017445,37,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
962,16.431885,16.431885,1,949.150879,191.615646,102.374489,20.667477,83,1,838.094482,529.464661,90.396049,57.107536,32,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
966,16.465210,16.465210,1,970.455444,201.740326,104.672379,21.759514,86,1,837.384155,530.055237,90.319435,57.171242,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
969,16.498535,16.498535,1,993.210938,213.310455,107.126762,23.007458,83,1,839.896484,531.278198,90.590416,57.303146,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
971,16.531860,16.531860,1,1014.071167,226.927643,109.376732,24.476194,81,1,836.606018,530.571167,90.235512,57.226887,27,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
975,16.565186,16.565186,1,1034.211670,242.436478,111.549057,26.148960,92,1,833.740540,529.495605,89.926445,57.110882,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
978,16.598511,16.598511,1,1052.196655,258.182037,113.488907,27.847263,85,1,830.978149,529.629578,89.628487,57.125324,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
980,16.631958,16.631958,1,1069.658569,276.305176,115.372330,29.802006,94,1,828.801025,530.535156,89.393669,57.223003,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
984,16.665283,16.665283,1,1085.122192,294.704193,117.040222,31.786507,87,1,828.167297,530.932617,89.325317,57.265877,41,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
986,16.698608,16.698608,1,1099.409790,314.838898,118.581268,33.958218,86,1,825.076660,528.894409,88.991966,57.046032,51,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
989,16.731934,16.731934,1,1112.730957,335.730591,120.018074,36.211575,90,1,824.251953,528.388306,88.903008,56.991444,56,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
993,16.765259,16.765259,1,1124.088623,356.896637,121.243103,38.494526,82,1,821.867615,527.611389,88.645836,56.907650,54,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
995,16.798584,16.798584,1,1133.550781,380.831970,122.263680,41.076164,79,1,820.805786,525.893555,88.531311,56.722363,64,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
998,16.831909,16.831909,1,1140.851196,405.357117,123.051094,43.721424,86,1,820.280823,524.055786,88.474693,56.524143,49,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1002,16.865234,16.865234,1,1146.013062,429.225708,123.607849,46.295868,80,1,819.520447,520.832092,88.392670,56.176441,63,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1004,16.898560,16.898560,1,1149.462769,453.876587,123.979935,48.954685,85,1,815.112549,521.490173,87.917244,56.247417,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1008,16.931885,16.931885,1,1150.352905,478.180939,124.075943,51.576130,83,1,817.177856,519.396179,88.140007,56.021564,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1010,16.965332,16.965332,1,1149.942627,504.999420,124.031685,54.468746,82,1,819.097290,519.531616,88.347031,56.036171,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1013,16.998657,16.998657,1,1146.519653,530.426147,123.662498,57.211243,73,1,816.254639,519.305542,88.040428,56.011791,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1016,17.031982,17.031982,1,1140.942871,557.097839,123.060989,60.088028,78,1,815.809692,520.165283,87.992439,56.104519,55,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1020,17.065308,17.065308,1,1131.739380,582.479431,122.068298,62.825661,67,1,812.920593,520.834229,87.680824,56.176666,52,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1022,17.098633,17.098633,1,1121.982056,606.944397,121.015884,65.464432,74,1,811.232666,518.591919,87.498764,55.934814,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1025,17.131958,17.131958,1,1109.744507,631.700439,119.695961,68.134590,74,1,810.849976,517.384338,87.457489,55.804573,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1029,17.165283,17.165283,1,1095.618652,656.791992,118.172363,70.840942,81,1,812.720886,513.032104,87.659279,55.335144,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1031,17.198608,17.198608,1,1080.193115,680.687927,116.508568,73.418335,92,1,813.041321,510.749573,87.693848,55.088951,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1034,17.231934,17.231934,1,1060.622681,703.648499,114.397728,75.894836,97,1,815.625549,511.928406,87.972580,55.216099,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1038,17.265381,17.265381,1,1040.526733,724.770020,112.230202,78.172981,103,1,818.161316,511.392120,88.246078,55.158253,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1041,17.298706,17.298706,1,1018.518372,743.644653,109.856392,80.208786,101,1,818.616333,511.451691,88.295158,55.164680,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1044,17.332031,17.332031,1,993.940613,761.568542,107.205460,82.142044,104,1,819.663940,510.205566,88.408150,55.030273,56,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1047,17.365356,17.365356,1,968.764709,775.915039,104.490021,83.689438,95,1,821.374634,512.984253,88.592667,55.329979,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1049,17.398682,17.398682,1,942.410950,788.147034,101.647530,85.008774,103,1,826.223816,513.124329,89.115700,55.345089,49,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1052,17.432007,17.432007,1,913.500366,798.249146,98.529259,86.098373,98,1,827.784058,511.103180,89.283981,55.127090,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1055,17.465332,17.465332,1,887.220459,805.464294,95.694733,86.876595,101,1,828.781921,510.430847,89.391609,55.054573,56,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1058,17.498657,17.498657,1,858.877869,809.062012,92.637726,87.264633,103,1,829.651428,509.418976,89.485390,54.945435,59,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1062,17.531982,17.531982,1,829.615173,810.551453,89.481483,87.425293,107,1,830.732849,507.142944,89.602036,54.699944,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1064,17.565430,17.565430,1,799.783936,808.384155,86.263916,87.191528,101,1,833.349426,503.115997,89.884254,54.265598,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1067,17.598755,17.598755,1,771.731323,803.539490,83.238190,86.668983,103,1,838.105408,499.680115,90.397232,53.895008,39,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1071,17.632080,17.632080,1,743.653809,794.711060,80.209770,85.716759,99,1,840.854980,500.792603,90.693794,54.015003,43,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1073,17.665405,17.665405,1,717.418579,782.685669,77.380066,84.419716,107,1,840.094299,503.725555,90.611755,54.331345,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1076,17.698730,17.698730,1,691.563293,768.893250,74.591339,82.932076,111,1,838.252991,504.560547,90.413147,54.421406,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1080,18.872437,18.872437,1,664.737732,751.163818,71.697960,81.019798,105,1,836.643188,501.796173,90.239517,54.123245,41,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1082,18.905762,18.905762,1,640.343445,732.460510,69.066818,79.002480,110,1,840.156555,496.818939,90.618469,53.586407,60,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1085,18.939087,18.939087,1,617.350891,710.080933,66.586868,76.588631,111,1,839.514465,500.711395,90.549217,54.006241,49,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1089,18.972412,18.972412,1,596.504395,686.224548,64.338379,74.015511,108,1,839.161743,506.517609,90.511169,54.632496,28,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1092,19.005737,19.005737,1,576.821655,658.922913,62.215424,71.070786,103,1,834.362610,504.835266,89.993538,54.451038,35,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1094,19.039062,19.039062,1,560.283020,632.044678,60.431580,68.171722,104,1,831.592529,499.140442,89.694763,53.836800,47,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1098,19.072388,19.072388,1,545.281006,602.586060,58.813477,64.994347,103,1,837.601807,499.233093,90.342918,53.846794,38,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1100,19.105713,19.105713,1,533.011902,571.473572,57.490139,61.638580,99,1,835.590332,505.522552,90.125961,54.525169,38,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1103,19.139038,19.139038,1,524.832520,540.024170,56.607922,58.246479,112,1,833.238831,504.242523,89.872322,54.387104,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1105,19.172485,19.172485,1,521.091553,507.629669,56.204430,54.752438,94,1,834.828308,501.362854,90.043762,54.076508,20,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1109,19.205811,19.205811,1,521.361572,473.369781,56.233547,51.057205,96,1,834.009583,501.786987,89.955460,54.122253,52,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1112,19.239136,19.239136,1,525.569641,442.128662,56.687428,47.687569,98,1,831.226013,502.141174,89.655228,54.160458,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1117,19.272461,19.272461,1,534.077759,410.619751,57.605106,44.289047,91,1,827.549866,499.494141,89.258720,53.874950,51,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1119,19.305786,19.305786,1,545.623047,379.564301,58.850372,40.939434,91,1,831.535339,495.550629,89.688591,53.449608,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1121,19.339111,19.339111,1,560.294067,350.307007,60.432770,37.783772,88,1,831.458496,498.856384,89.680298,53.806160,47,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1124,19.372437,19.372437,1,578.870239,321.827942,62.436375,34.712048,91,1,834.631531,504.707825,90.022537,54.437294,38,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1128,19.405762,19.405762,1,599.194275,296.357971,64.628510,31.964880,93,1,828.880920,505.884186,89.402283,54.564175,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1130,19.439087,19.439087,1,622.726257,272.582367,67.166649,29.400467,92,1,827.093628,507.566772,89.209511,54.745655,54,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1132,19.472412,19.472412,1,649.615967,251.007065,70.066948,27.073378,95,1,827.672485,508.288818,89.271942,54.823536,41,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1136,19.505859,19.505859,1,678.316772,232.768158,73.162582,25.106146,85,1,826.847412,509.114075,89.182953,54.912548,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1140,19.539185,19.539185,1,707.380798,217.615311,76.297401,23.471775,86,1,825.457336,509.140808,89.033020,54.915432,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1142,19.572510,19.572510,1,739.376282,206.110001,79.748405,22.230824,91,1,826.499084,511.441071,89.145378,55.163536,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1145,19.605835,19.605835,1,771.056885,198.615707,83.165443,21.422495,95,1,828.127991,509.435822,89.321075,54.947250,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1149,19.639160,19.639160,1,801.874756,194.054886,86.489426,20.930571,102,1,827.393555,509.870026,89.241859,54.994083,64,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1151,19.672485,19.672485,1,833.145569,193.022079,89.862267,20.819172,101,1,825.958374,510.699097,89.087059,55.083508,60,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1154,19.705811,19.705811,1,863.878906,195.172455,93.177132,21.051109,94,1,824.211731,510.360352,88.898666,55.046970,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1158,19.739136,19.739136,1,894.525208,200.260300,96.482613,21.599880,87,1,823.448364,508.127380,88.816330,54.806122,65,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1160,19.772461,19.772461,1,925.537964,209.828598,99.827621,22.631908,79,1,825.342712,508.248230,89.020660,54.819157,42,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1163,19.805908,19.805908,1,954.523560,222.659485,102.953979,24.015835,76,1,826.160278,509.902008,89.108841,54.997532,40,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1167,19.839233,19.839233,1,981.196960,236.881180,105.830948,25.549772,83,1,825.468689,507.417023,89.034248,54.729504,60,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1169,19.872559,19.872559,1,1006.109314,252.609558,108.517967,27.246220,88,1,823.206909,507.077606,88.790291,54.692898,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1173,19.905884,19.905884,1,1029.673706,271.552582,111.059593,29.289396,89,1,822.732910,504.871399,88.739174,54.454933,65,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1175,19.939209,19.939209,1,1051.325073,291.878326,113.394890,31.481710,92,1,820.878662,505.072296,88.539169,54.476604,55,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1178,19.972534,19.972534,1,1070.164185,314.746429,115.426865,33.948242,98,1,823.968445,502.747711,88.872429,54.225880,59,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1181,20.005859,20.005859,1,1087.170288,339.115112,117.261131,36.576626,102,1,825.327209,502.660706,89.018990,54.216492,54,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1184,20.039185,20.039185,1,1101.317871,364.223602,118.787079,39.284801,100,1,826.604553,502.694305,89.156761,54.220119,55,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1187,20.072510,20.072510,1,1112.370483,391.330566,119.979195,42.208530,96,1,825.845398,504.589050,89.074883,54.424480,56,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1191,20.105957,20.105957,1,1120.811890,418.096893,120.889679,45.095524,86,1,823.933472,507.101288,88.868660,54.695450,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1193,20.139282,20.139282,1,1126.852905,444.944519,121.541252,47.991280,83,1,822.747131,507.655762,88.740707,54.755253,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1196,20.172607,20.172607,1,1130.736084,472.751495,121.960091,50.990517,73,1,822.166992,508.490753,88.678131,54.845318,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1199,20.205933,20.205933,1,1133.431274,499.647919,122.250786,53.891537,75,1,820.226807,510.668488,88.468857,55.080204,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1202,20.239258,20.239258,1,1131.387817,528.888855,122.030388,57.045437,68,1,822.308167,507.642700,88.693359,54.753849,60,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1206,20.272583,20.272583,1,1127.605713,557.926147,121.622452,60.177368,58,1,823.271851,502.710907,88.797295,54.221909,52,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1208,20.305908,20.305908,1,1120.946289,585.536560,120.904175,63.155399,73,1,825.417664,499.895477,89.028740,53.918236,47,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1211,20.339233,20.339233,1,1113.177002,613.330383,120.066177,66.153214,73,1,827.362305,498.745300,89.238495,53.794182,40,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1215,20.372559,20.372559,1,1101.105957,640.723877,118.764214,69.107857,78,1,830.031067,500.159698,89.526337,53.946739,48,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1217,20.405884,20.405884,1,1086.527344,666.142273,117.191780,71.849457,86,1,829.749939,500.555084,89.496017,53.989384,33,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1221,20.439331,20.439331,1,1096.569092,694.255188,118.274879,74.881683,30,1,826.384888,502.417358,89.133072,54.190247,34,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1223,20.472656,20.472656,1,1080.300659,716.136414,116.520180,77.241776,34,1,821.057373,498.695129,88.558449,53.788769,37,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1226,20.505981,20.505981,1,1060.778809,738.646362,114.414574,79.669670,35,1,819.612000,496.308624,88.402550,53.531364,36,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1230,20.539307,20.539307,1,1039.188843,759.714600,112.085892,81.942078,42,1,822.704102,494.652985,88.736061,53.352787,38,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1232,20.572632,20.572632,1,1016.173584,777.738953,109.603493,83.886169,45,1,822.428345,492.870392,88.706322,53.160519,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1235,20.605957,20.605957,1,992.568726,792.906921,107.057495,85.522163,43,1,826.486450,495.168488,89.144020,53.408390,38,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1239,20.639282,20.639282,1,966.877441,806.454224,104.286453,86.983360,37,1,825.822449,495.129791,89.072403,53.404213,27,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1241,20.672607,20.672607,1,941.914307,816.653381,101.593956,88.083435,23,1,826.157410,491.877167,89.108528,53.053391,21,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1244,20.705933,20.705933,1,914.746094,824.595703,98.663620,88.940086,18,1,826.923279,489.593353,89.191139,52.807060,34,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1248,20.739380,20.739380,1,822.670837,810.335144,88.732475,87.401955,101,1,826.438782,487.464539,89.138885,52.577450,37,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1250,20.772705,20.772705,1,790.078735,807.854614,85.217125,87.134415,104,1,828.989746,485.104706,89.414024,52.322918,30,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1253,20.806030,20.806030,1,758.538757,802.414551,81.815247,86.547653,101,1,831.000610,485.924255,89.630913,52.411316,40,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1255,20.839355,20.839355,1,728.146423,793.954773,78.537163,85.635185,106,1,834.408386,484.779694,89.998474,52.287865,24,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1259,20.872681,20.872681,1,698.937866,781.538879,75.386757,84.296021,104,1,838.737061,485.903748,90.465363,52.409103,15,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1261,20.906006,20.906006,1,670.160889,767.054626,72.282898,82.733765,104,1,840.909546,487.179169,90.699684,52.546669,36,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1265,20.939331,20.939331,1,642.199341,749.132568,69.266991,80.800713,104,1,844.387329,483.035675,91.074791,52.099754,24,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1268,20.972656,20.972656,1,616.527710,730.110168,66.498077,78.748970,111,1,844.054749,484.720764,91.038918,52.281509,15,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1271,21.005981,21.005981,1,592.922363,708.659058,63.952030,76.435272,108,1,843.283447,485.979004,90.955734,52.417221,47,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1274,21.039429,21.039429,1,571.302246,686.577759,61.620102,74.053604,107,1,842.567261,482.817688,90.878487,52.076244,43,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1277,21.072754,21.072754,1,552.644287,662.691223,59.607674,71.477226,112,1,841.249451,482.726379,90.736343,52.066395,65,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1280,21.106079,21.106079,1,536.541260,638.193726,57.870819,68.834953,107,1,841.297729,482.518463,90.741547,52.043968,60,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1282,21.139404,21.139404,1,521.745850,611.809875,56.274998,65.989220,110,1,845.741943,486.199677,91.220901,52.441021,49,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1286,22.312378,22.312378,1,509.490631,585.212646,54.953163,63.120464,117,1,847.876831,488.238342,91.451164,52.660912,54,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1289,22.345703,22.345703,1,499.656616,558.713440,53.892475,60.262287,119,1,847.541565,487.682495,91.415009,52.600960,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
1293,22.379028,22.379028,1,493.082550,533.375305,53.183403,57.529339,121,1,847.609375,490.601807,91.422318,52.915833,57,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
