frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
262,8.10511,602.768,389.311,115.1712,74.3859,1,280
263,8.12825,603.075,389.661,115.2299,74.4528,1,279
264,8.15099,603.348,389.940,115.2820,74.5060,1,281
265,8.17437,603.696,390.245,115.3484,74.5644,1,278
266,8.19703,603.990,390.540,115.4047,74.6207,1,278
267,8.22061,604.274,390.833,115.4590,74.6767,1,277
268,8.24515,604.673,391.153,115.5351,74.7378,1,281
269,8.26908,604.999,391.444,115.5974,74.7934,1,278
270,8.29069,605.318,391.747,115.6583,74.8513,1,278
271,8.31309,605.688,392.017,115.7291,74.9029,1,279
272,8.33742,606.053,392.240,115.7989,74.9454,1,280
273,8.36290,606.533,392.529,115.8906,75.0007,1,280
274,8.38882,607.043,392.853,115.9880,75.0625,1,281
275,8.41408,607.476,393.089,116.0707,75.1076,1,277
276,8.43773,607.874,393.348,116.1468,75.1572,1,281
277,8.45987,608.275,393.691,116.2234,75.2228,1,278
278,8.48404,608.743,393.943,116.3128,75.2709,1,281
279,8.50775,609.230,394.085,116.4059,75.2980,1,282
280,8.54815,610.050,394.515,116.5626,75.3802,1,281
