frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03125,719.5,111.5,89.884,13.929,nan,nan,0
0,0.03125,735.5,111.5,91.883,13.929,nan,nan,0
0,0.03125,751.5,111.5,93.882,13.929,nan,nan,0
0,0.03125,767.5,111.5,95.880,13.929,20.0391,-0.4713,1
0,0.03125,783.5,111.5,97.879,13.929,18.1923,0.3005,1
0,0.03125,799.5,111.5,99.878,13.929,nan,nan,0
0,0.03125,815.5,111.5,101.877,13.929,nan,nan,0
0,0.03125,831.5,111.5,103.876,13.929,nan,nan,0
0,0.03125,847.5,111.5,105.874,13.929,17.1619,6.7020,1
0,0.03125,863.5,111.5,107.873,13.929,16.7211,8.5063,1
0,0.03125,879.5,111.5,109.872,13.929,nan,nan,0
0,0.03125,895.5,111.5,111.871,13.929,nan,nan,0
0,0.03125,655.5,127.5,81.889,15.928,nan,nan,0
0,0.03125,671.5,127.5,83.888,15.928,nan,nan,0
0,0.03125,687.5,127.5,85.886,15.928,nan,nan,0
0,0.03125,703.5,127.5,87.885,15.928,nan,nan,0
0,0.03125,719.5,127.5,89.884,15.928,nan,nan,0
0,0.03125,735.5,127.5,91.883,15.928,21.5642,-4.2761,1
0,0.03125,751.5,127.5,93.882,15.928,10.2787,-3.0122,1
0,0.03125,767.5,127.5,95.880,15.928,nan,nan,0
0,0.03125,783.5,127.5,97.879,15.928,nan,nan,0
0,0.03125,799.5,127.5,99.878,15.928,20.2462,2.3160,1
0,0.03125,815.5,127.5,101.877,15.928,20.7258,3.5311,1
0,0.03125,831.5,127.5,103.876,15.928,24.5394,6.0258,1
0,0.03125,847.5,127.5,105.874,15.928,29.0883,7.5054,1
0,0.03125,863.5,127.5,107.873,15.928,nan,nan,0
0,0.03125,879.5,127.5,109.872,15.928,nan,nan,0
0,0.03125,895.5,127.5,111.871,15.928,nan,nan,0
0,0.03125,911.5,127.5,113.870,15.928,16.9388,11.6151,1
0,0.03125,927.5,127.5,115.869,15.928,nan,nan,0
0,0.03125,943.5,127.5,117.867,15.928,15.4628,9.4989,1
0,0.03125,623.5,143.5,77.891,17.927,nan,nan,0
0,0.03125,639.5,143.5,79.890,17.927,nan,nan,0
0,0.03125,655.5,143.5,81.889,17.927,nan,nan,0
0,0.03125,671.5,143.5,83.888,17.927,nan,nan,0
0,0.03125,687.5,143.5,85.886,17.927,nan,nan,0
0,0.03125,703.5,143.5,87.885,17.927,nan,nan,0
0,0.03125,719.5,143.5,89.884,17.927,nan,nan,0
0,0.03125,735.5,143.5,91.883,17.927,nan,nan,0
0,0.03125,751.5,143.5,93.882,17.927,nan,nan,0
0,0.03125,767.5,143.5,95.880,17.927,nan,nan,0
0,0.03125,783.5,143.5,97.879,17.927,36.9577,4.6220,1
0,0.03125,799.5,143.5,99.878,17.927,23.6876,3.1853,1
0,0.03125,815.5,143.5,101.877,17.927,nan,nan,0
0,0.03125,831.5,143.5,103.876,17.927,nan,nan,0
0,0.03125,847.5,143.5,105.874,17.927,22.0336,7.4112,1
0,0.03125,863.5,143.5,107.873,17.927,26.5007,8.8556,1
0,0.03125,879.5,143.5,109.872,17.927,nan,nan,0
0,0.03125,895.5,143.5,111.871,17.927,nan,nan,0
0,0.03125,911.5,143.5,113.870,17.927,nan,nan,0
0,0.03125,927.5,143.5,115.869,17.927,18.3629,12.2699,1
0,0.03125,943.5,143.5,117.867,17.927,17.0641,12.6318,1
0,0.03125,959.5,143.5,119.866,17.927,21.0118,9.4841,1
0,0.03125,975.5,143.5,121.865,17.927,12.2786,8.0933,1
0,0.03125,991.5,143.5,123.864,17.927,9.7627,4.7523,1
0,0.03125,591.5,159.5,73.894,19.926,nan,nan,0
0,0.03125,607.5,159.5,75.892,19.926,nan,nan,0
0,0.03125,623.5,159.5,77.891,19.926,nan,nan,0
0,0.03125,639.5,159.5,79.890,19.926,nan,nan,0
0,0.03125,655.5,159.5,81.889,19.926,nan,nan,0
0,0.03125,671.5,159.5,83.888,19.926,34.3761,-10.0833,1
0,0.03125,687.5,159.5,85.886,19.926,nan,nan,0
0,0.03125,703.5,159.5,87.885,19.926,37.2863,-5.6493,1
0,0.03125,719.5,159.5,89.884,19.926,nan,nan,0
0,0.03125,735.5,159.5,91.883,19.926,nan,nan,0
0,0.03125,751.5,159.5,93.882,19.926,nan,nan,0
0,0.03125,767.5,159.5,95.880,19.926,nan,nan,0
0,0.03125,783.5,159.5,97.879,19.926,nan,nan,0
0,0.03125,799.5,159.5,99.878,19.926,nan,nan,0
0,0.03125,815.5,159.5,101.877,19.926,nan,nan,0
0,0.03125,831.5,159.5,103.876,19.926,24.8827,7.1605,1
0,0.03125,847.5,159.5,105.874,19.926,24.2276,7.1327,1
0,0.03125,863.5,159.5,107.873,19.926,24.4472,7.8511,1
0,0.03125,879.5,159.5,109.872,19.926,24.2159,9.1926,1
0,0.03125,895.5,159.5,111.871,19.926,nan,nan,0
0,0.03125,911.5,159.5,113.870,19.926,nan,nan,0
0,0.03125,927.5,159.5,115.869,19.926,nan,nan,0
0,0.03125,943.5,159.5,117.867,19.926,nan,nan,0
0,0.03125,959.5,159.5,119.866,19.926,16.8826,8.6694,1
0,0.03125,975.5,159.5,121.865,19.926,11.2116,7.2535,1
0,0.03125,991.5,159.5,123.864,19.926,9.8960,9.7947,1
0,0.03125,1007.5,159.5,125.863,19.926,9.2121,4.6561,1
0,0.03125,1023.5,159.5,127.861,19.926,5.9727,3.2932,1
0,0.03125,575.5,175.5,71.895,21.924,15.0278,-14.0279,1
0,0.03125,591.5,175.5,73.894,21.924,nan,nan,0
0,0.03125,607.5,175.5,75.892,21.924,nan,nan,0
0,0.03125,623.5,175.5,77.891,21.924,nan,nan,0
0,0.03125,639.5,175.5,79.890,21.924,nan,nan,0
0,0.03125,655.5,175.5,81.889,21.924,nan,nan,0
0,0.03125,671.5,175.5,83.888,21.924,nan,nan,0
0,0.03125,687.5,175.5,85.886,21.924,27.3213,-6.0611,1
0,0.03125,703.5,175.5,87.885,21.924,34.2032,-6.1474,1
0,0.03125,719.5,175.5,89.884,21.924,39.7674,-5.4729,1
0,0.03125,735.5,175.5,91.883,21.924,46.3507,-4.3568,1
0,0.03125,751.5,175.5,93.882,21.924,36.2856,-2.1445,1
0,0.03125,767.5,175.5,95.880,21.924,35.2674,0.8261,1
0,0.03125,783.5,175.5,97.879,21.924,nan,nan,0
0,0.03125,799.5,175.5,99.878,21.924,nan,nan,0
0,0.03125,815.5,175.5,101.877,21.924,nan,nan,0
0,0.03125,831.5,175.5,103.876,21.924,nan,nan,0
0,0.03125,847.5,175.5,105.874,21.924,34.7134,9.7317,1
0,0.03125,863.5,175.5,107.873,21.924,27.9477,5.7142,1
0,0.03125,879.5,175.5,109.872,21.924,27.7512,6.2224,1
0,0.03125,895.5,175.5,111.871,21.924,28.0236,9.3261,1
