frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03322,783.5,319.5,108.937,44.423,nan,nan,0
0,0.03322,687.5,335.5,95.589,46.648,nan,nan,0
0,0.03322,703.5,335.5,97.814,46.648,nan,nan,0
0,0.03322,719.5,335.5,100.039,46.648,nan,nan,0
0,0.03322,735.5,335.5,102.263,46.648,nan,nan,0
0,0.03322,751.5,335.5,104.488,46.648,nan,nan,0
0,0.03322,767.5,335.5,106.712,46.648,nan,nan,0
0,0.03322,783.5,335.5,108.937,46.648,nan,nan,0
0,0.03322,799.5,335.5,111.162,46.648,nan,nan,0
0,0.03322,815.5,335.5,113.386,46.648,nan,nan,0
0,0.03322,831.5,335.5,115.611,46.648,nan,nan,0
0,0.03322,847.5,335.5,117.836,46.648,nan,nan,0
0,0.03322,863.5,335.5,120.060,46.648,nan,nan,0
0,0.03322,655.5,351.5,91.140,48.872,nan,nan,0
0,0.03322,671.5,351.5,93.365,48.872,nan,nan,0
0,0.03322,687.5,351.5,95.589,48.872,nan,nan,0
0,0.03322,703.5,351.5,97.814,48.872,nan,nan,0
0,0.03322,719.5,351.5,100.039,48.872,nan,nan,0
0,0.03322,735.5,351.5,102.263,48.872,nan,nan,0
0,0.03322,751.5,351.5,104.488,48.872,nan,nan,0
0,0.03322,767.5,351.5,106.712,48.872,nan,nan,0
0,0.03322,783.5,351.5,108.937,48.872,nan,nan,0
0,0.03322,799.5,351.5,111.162,48.872,nan,nan,0
0,0.03322,815.5,351.5,113.386,48.872,nan,nan,0
0,0.03322,831.5,351.5,115.611,48.872,nan,nan,0
0,0.03322,847.5,351.5,117.836,48.872,nan,nan,0
0,0.03322,863.5,351.5,120.060,48.872,nan,nan,0
0,0.03322,879.5,351.5,122.285,48.872,nan,nan,0
0,0.03322,895.5,351.5,124.509,48.872,34.9286,-2.7679,1
0,0.03322,911.5,351.5,126.734,48.872,27.1501,1.3283,1
0,0.03322,623.5,367.5,86.691,51.097,nan,nan,0
0,0.03322,639.5,367.5,88.915,51.097,nan,nan,0
0,0.03322,655.5,367.5,91.140,51.097,nan,nan,0
0,0.03322,671.5,367.5,93.365,51.097,nan,nan,0
0,0.03322,687.5,367.5,95.589,51.097,nan,nan,0
0,0.03322,703.5,367.5,97.814,51.097,nan,nan,0
0,0.03322,719.5,367.5,100.039,51.097,nan,nan,0
0,0.03322,735.5,367.5,102.263,51.097,nan,nan,0
0,0.03322,751.5,367.5,104.488,51.097,nan,nan,0
0,0.03322,767.5,367.5,106.712,51.097,nan,nan,0
0,0.03322,783.5,367.5,108.937,51.097,nan,nan,0
0,0.03322,799.5,367.5,111.162,51.097,nan,nan,0
0,0.03322,815.5,367.5,113.386,51.097,nan,nan,0
0,0.03322,831.5,367.5,115.611,51.097,nan,nan,0
0,0.03322,847.5,367.5,117.836,51.097,nan,nan,0
