frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03085,879.5,127.5,168.403,24.413,nan,nan,0
0,0.03085,895.5,127.5,171.467,24.413,10.8695,-3.2075,1
0,0.03085,911.5,127.5,174.530,24.413,12.1746,-2.7283,1
0,0.03085,927.5,127.5,177.594,24.413,10.8035,-3.0331,1
0,0.03085,943.5,127.5,180.658,24.413,10.8107,-1.8402,1
0,0.03085,959.5,127.5,183.721,24.413,nan,nan,0
0,0.03085,975.5,127.5,186.785,24.413,nan,nan,0
0,0.03085,991.5,127.5,189.848,24.413,9.9849,1.1241,1
0,0.03085,1007.5,127.5,192.912,24.413,11.1663,-0.2853,1
0,0.03085,1023.5,127.5,195.976,24.413,12.5771,1.2152,1
0,0.03085,1039.5,127.5,199.039,24.413,14.4091,-0.7083,1
0,0.03085,1055.5,127.5,202.103,24.413,nan,nan,0
0,0.03085,1071.5,127.5,205.167,24.413,16.0246,-1.1700,1
0,0.03085,831.5,143.5,159.212,27.477,11.2314,-6.0769,1
0,0.03085,847.5,143.5,162.276,27.477,10.7231,0.0173,1
0,0.03085,863.5,143.5,165.340,27.477,nan,nan,0
0,0.03085,879.5,143.5,168.403,27.477,11.9576,-3.4424,1
0,0.03085,895.5,143.5,171.467,27.477,10.7638,-3.7245,1
0,0.03085,911.5,143.5,174.530,27.477,nan,nan,0
0,0.03085,927.5,143.5,177.594,27.477,nan,nan,0
0,0.03085,943.5,143.5,180.658,27.477,11.0388,-2.1855,1
0,0.03085,959.5,143.5,183.721,27.477,10.2416,-2.7258,1
0,0.03085,975.5,143.5,186.785,27.477,9.4159,-0.3887,1
0,0.03085,991.5,143.5,189.848,27.477,10.4811,-0.9930,1
0,0.03085,1007.5,143.5,192.912,27.477,11.4488,2.6477,1
0,0.03085,1023.5,143.5,195.976,27.477,12.1298,2.7733,1
0,0.03085,1039.5,143.5,199.039,27.477,14.1775,2.4171,1
0,0.03085,1055.5,143.5,202.103,27.477,12.2811,1.7657,1
0,0.03085,1071.5,143.5,205.167,27.477,17.8003,1.0245,1
0,0.03085,1087.5,143.5,208.230,27.477,18.7630,0.6083,1
0,0.03085,1103.5,143.5,211.294,27.477,13.9445,2.0139,1
0,0.03085,1119.5,143.5,214.357,27.477,14.8031,1.9936,1
0,0.03085,799.5,159.5,153.085,30.540,11.0447,-8.3109,1
0,0.03085,815.5,159.5,156.149,30.540,nan,nan,0
0,0.03085,831.5,159.5,159.212,30.540,11.8677,-7.9851,1
0,0.03085,847.5,159.5,162.276,30.540,nan,nan,0
0,0.03085,863.5,159.5,165.340,30.540,11.0761,-4.0516,1
0,0.03085,879.5,159.5,168.403,30.540,11.1616,-3.9479,1
0,0.03085,895.5,159.5,171.467,30.540,10.7091,-3.9461,1
0,0.03085,911.5,159.5,174.530,30.540,nan,nan,0
0,0.03085,927.5,159.5,177.594,30.540,11.0315,-4.1650,1
0,0.03085,943.5,159.5,180.658,30.540,11.0649,-0.7884,1
0,0.03085,959.5,159.5,183.721,30.540,10.7744,-1.2495,1
0,0.03085,975.5,159.5,186.785,30.540,nan,nan,0
0,0.03085,991.5,159.5,189.848,30.540,10.8943,3.0508,1
0,0.03085,1007.5,159.5,192.912,30.540,nan,nan,0
0,0.03085,1023.5,159.5,195.976,30.540,11.6925,8.5788,1
0,0.03085,1039.5,159.5,199.039,30.540,11.5852,13.3035,1
0,0.03085,1055.5,159.5,202.103,30.540,nan,nan,0
0,0.03085,1071.5,159.5,205.167,30.540,19.2535,1.7136,1
0,0.03085,1087.5,159.5,208.230,30.540,21.0882,-0.7976,1
0,0.03085,1103.5,159.5,211.294,30.540,nan,nan,0
0,0.03085,1119.5,159.5,214.357,30.540,26.8764,1.5333,1
0,0.03085,1135.5,159.5,217.421,30.540,17.7809,2.5117,1
0,0.03085,1151.5,159.5,220.485,30.540,12.7017,3.3965,1
0,0.03085,767.5,175.5,146.958,33.604,nan,nan,0
0,0.03085,783.5,175.5,150.021,33.604,11.4510,-9.5553,1
0,0.03085,799.5,175.5,153.085,33.604,12.2401,-6.3176,1
0,0.03085,815.5,175.5,156.149,33.604,12.7815,-5.5978,1
0,0.03085,831.5,175.5,159.212,33.604,nan,nan,0
0,0.03085,847.5,175.5,162.276,33.604,11.1705,-4.3575,1
0,0.03085,863.5,175.5,165.340,33.604,10.9179,-4.5427,1
0,0.03085,879.5,175.5,168.403,33.604,11.1922,-4.4258,1
0,0.03085,895.5,175.5,171.467,33.604,11.4165,-4.2891,1
0,0.03085,911.5,175.5,174.530,33.604,10.9261,-3.0481,1
0,0.03085,927.5,175.5,177.594,33.604,11.4744,-4.4782,1
0,0.03085,943.5,175.5,180.658,33.604,10.9446,-1.5706,1
0,0.03085,959.5,175.5,183.721,33.604,10.7191,1.1110,1
0,0.03085,975.5,175.5,186.785,33.604,11.3165,2.7580,1
0,0.03085,991.5,175.5,189.848,33.604,10.5683,3.1795,1
0,0.03085,1007.5,175.5,192.912,33.604,11.5822,15.7920,1
0,0.03085,1023.5,175.5,195.976,33.604,12.5268,5.2453,1
0,0.03085,1039.5,175.5,199.039,33.604,13.8527,4.2591,1
0,0.03085,1055.5,175.5,202.103,33.604,nan,nan,0
0,0.03085,1071.5,175.5,205.167,33.604,16.6127,2.0357,1
0,0.03085,1087.5,175.5,208.230,33.604,nan,nan,0
0,0.03085,1103.5,175.5,211.294,33.604,nan,nan,0
0,0.03085,1119.5,175.5,214.357,33.604,nan,nan,0
0,0.03085,1135.5,175.5,217.421,33.604,nan,nan,0
0,0.03085,1151.5,175.5,220.485,33.604,13.4091,-0.0283,1
0,0.03085,1167.5,175.5,223.548,33.604,11.7387,4.7812,1
0,0.03085,1183.5,175.5,226.612,33.604,11.2162,6.6404,1
0,0.03085,735.5,191.5,140.831,36.668,14.4409,-10.9017,1
0,0.03085,751.5,191.5,143.894,36.668,14.5005,-10.0658,1
0,0.03085,767.5,191.5,146.958,36.668,12.7846,-8.7447,1
0,0.03085,783.5,191.5,150.021,36.668,12.5636,-7.7951,1
0,0.03085,799.5,191.5,153.085,36.668,12.1496,-9.7812,1
0,0.03085,815.5,191.5,156.149,36.668,nan,nan,0
0,0.03085,831.5,191.5,159.212,36.668,12.7757,-4.3570,1
0,0.03085,847.5,191.5,162.276,36.668,11.4118,-4.4120,1
0,0.03085,863.5,191.5,165.340,36.668,nan,nan,0
0,0.03085,879.5,191.5,168.403,36.668,11.5147,-6.0061,1
0,0.03085,895.5,191.5,171.467,36.668,11.8406,-7.1385,1
0,0.03085,911.5,191.5,174.530,36.668,12.6325,-4.0493,1
0,0.03085,927.5,191.5,177.594,36.668,11.2228,-3.0608,1
0,0.03085,943.5,191.5,180.658,36.668,10.5375,1.7567,1
0,0.03085,959.5,191.5,183.721,36.668,10.1928,4.9228,1
0,0.03085,975.5,191.5,186.785,36.668,8.6138,6.9177,1
0,0.03085,991.5,191.5,189.848,36.668,7.5961,8.5666,1
0,0.03085,1007.5,191.5,192.912,36.668,nan,nan,0
0,0.03085,1023.5,191.5,195.976,36.668,11.4546,10.4941,1
0,0.03085,1039.5,191.5,199.039,36.668,13.9901,9.8122,1
0,0.03085,1055.5,191.5,202.103,36.668,12.6388,4.5664,1
0,0.03085,1071.5,191.5,205.167,36.668,16.0585,3.7171,1
0,0.03085,1087.5,191.5,208.230,36.668,17.0300,2.5051,1
0,0.03085,1103.5,191.5,211.294,36.668,16.3727,2.4751,1
0,0.03085,1119.5,191.5,214.357,36.668,16.5497,4.3120,1
0,0.03085,1135.5,191.5,217.421,36.668,16.8464,2.5244,1
0,0.03085,1151.5,191.5,220.485,36.668,12.9210,3.4529,1
0,0.03085,1167.5,191.5,223.548,36.668,11.4614,4.5971,1
0,0.03085,1183.5,191.5,226.612,36.668,10.7441,6.2540,1
0,0.03085,1199.5,191.5,229.675,36.668,11.3094,12.8112,1
0,0.03085,1215.5,191.5,232.739,36.668,nan,nan,0
0,0.03085,719.5,207.5,137.767,39.731,10.2213,-10.9022,1
0,0.03085,735.5,207.5,140.831,39.731,15.8954,-12.7298,1
0,0.03085,751.5,207.5,143.894,39.731,nan,nan,0
0,0.03085,767.5,207.5,146.958,39.731,13.1049,-9.7630,1
0,0.03085,783.5,207.5,150.021,39.731,11.3782,-8.5104,1
0,0.03085,799.5,207.5,153.085,39.731,10.9963,-6.8808,1
0,0.03085,815.5,207.5,156.149,39.731,16.2327,-5.6029,1
0,0.03085,831.5,207.5,159.212,39.731,16.0910,-4.9484,1
0,0.03085,847.5,207.5,162.276,39.731,10.2969,-5.3855,1
0,0.03085,863.5,207.5,165.340,39.731,nan,nan,0
0,0.03085,879.5,207.5,168.403,39.731,nan,nan,0
0,0.03085,895.5,207.5,171.467,39.731,nan,nan,0
0,0.03085,911.5,207.5,174.530,39.731,13.5622,-4.7074,1
0,0.03085,927.5,207.5,177.594,39.731,12.7413,-4.4503,1
0,0.03085,943.5,207.5,180.658,39.731,11.5643,-4.6915,1
0,0.03085,959.5,207.5,183.721,39.731,6.7357,4.5378,1
0,0.03085,975.5,207.5,186.785,39.731,nan,nan,0
0,0.03085,991.5,207.5,189.848,39.731,6.3269,8.4970,1
0,0.03085,1007.5,207.5,192.912,39.731,12.3811,12.0174,1
0,0.03085,1023.5,207.5,195.976,39.731,nan,nan,0
0,0.03085,1039.5,207.5,199.039,39.731,15.5991,6.5334,1
