frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03294,1122.592,586.653,219.0636,114.4800,0,0
1,0.06588,1122.592,586.653,219.0636,114.4800,0,0
2,0.09882,1122.592,586.653,219.0636,114.4800,0,0
3,0.13176,1122.592,586.653,219.0636,114.4800,0,0
4,0.16470,1122.592,586.653,219.0636,114.4800,0,0
5,0.19764,1122.592,586.653,219.0636,114.4800,0,0
6,0.23058,1122.592,586.653,219.0636,114.4800,0,0
7,0.26352,1122.592,586.653,219.0636,114.4800,0,0
8,0.29646,1122.592,586.653,219.0636,114.4800,0,0
9,0.32940,1122.592,586.653,219.0636,114.4800,0,0
10,0.36234,1122.592,586.653,219.0636,114.4800,0,0
11,0.39528,1122.592,586.653,219.0636,114.4800,0,0
12,0.42822,1122.592,586.653,219.0636,114.4800,0,0
13,0.46116,1122.592,586.653,219.0636,114.4800,0,0
14,0.49410,1122.592,586.653,219.0636,114.4800,0,0
15,0.52704,1122.592,586.653,219.0636,114.4800,0,0
16,0.55998,1122.592,586.653,219.0636,114.4800,0,0
17,0.59292,1122.592,586.653,219.0636,114.4800,0,0
18,0.62586,1122.592,586.653,219.0636,114.4800,0,0
19,0.65880,1122.592,586.653,219.0636,114.4800,0,0
20,0.69174,1122.592,586.653,219.0636,114.4800,0,0
21,0.72468,1122.592,586.653,219.0636,114.4800,0,0
22,0.75762,1122.592,586.653,219.0636,114.4800,0,0
23,0.79056,1122.592,586.653,219.0636,114.4800,0,0
24,0.82350,1122.592,586.653,219.0636,114.4800,0,0
25,0.85644,1122.592,586.653,219.0636,114.4800,0,0
26,0.88938,1122.592,586.653,219.0636,114.4800,0,0
27,0.93879,1122.592,586.653,219.0636,114.4800,0,0
28,0.97173,1122.592,586.653,219.0636,114.4800,0,0
29,1.02114,1122.592,586.653,219.0636,114.4800,0,0
30,1.05408,1122.592,586.653,219.0636,114.4800,0,0
31,1.08702,1122.592,586.653,219.0636,114.4800,0,0
32,1.11996,1122.592,586.653,219.0636,114.4800,0,0
33,1.15290,1122.592,586.653,219.0636,114.4800,0,0
34,1.18584,1122.592,586.653,219.0636,114.4800,0,0
35,1.21878,1122.592,586.653,219.0636,114.4800,0,0
36,1.25172,1122.592,586.653,219.0636,114.4800,0,0
37,1.28466,1122.592,586.653,219.0636,114.4800,0,0
38,1.31760,1122.592,586.653,219.0636,114.4800,0,0
39,1.35054,1122.592,586.653,219.0636,114.4800,0,0
40,1.38348,1122.592,586.653,219.0636,114.4800,0,0
41,1.41642,1122.592,586.653,219.0636,114.4800,0,0
42,1.44936,1122.592,586.653,219.0636,114.4800,0,0
43,1.48230,1122.592,586.653,219.0636,114.4800,0,0
44,1.51524,1122.592,586.653,219.0636,114.4800,0,0
45,1.54818,1122.592,586.653,219.0636,114.4800,0,0
46,1.58112,1122.592,586.653,219.0636,114.4800,0,0
47,1.61406,1122.592,586.653,219.0636,114.4800,0,0
48,1.64700,1122.592,586.653,219.0636,114.4800,0,0
49,1.67994,1122.592,586.653,219.0636,114.4800,0,0
50,1.71288,1122.592,586.653,219.0636,114.4800,0,0
51,1.74582,1122.592,586.653,219.0636,114.4800,0,0
52,1.77876,1122.592,586.653,219.0636,114.4800,0,0
53,1.81170,1122.592,586.653,219.0636,114.4800,0,0
54,1.84464,1122.592,586.653,219.0636,114.4800,0,0
55,1.87758,1122.592,586.653,219.0636,114.4800,0,0
56,1.91052,1122.592,586.653,219.0636,114.4800,0,0
57,1.94346,1122.592,586.653,219.0636,114.4800,0,0
58,1.97640,1122.592,586.653,219.0636,114.4800,0,0
59,2.00934,1122.592,586.653,219.0636,114.4800,0,0
60,2.04228,1122.592,586.653,219.0636,114.4800,0,0
61,2.07522,1122.592,586.653,219.0636,114.4800,0,0
62,2.10816,1122.592,586.653,219.0636,114.4800,0,0
63,2.14110,1122.592,586.653,219.0636,114.4800,0,0
64,2.17404,1122.592,586.653,219.0636,114.4800,0,0
65,2.20698,1122.592,586.653,219.0636,114.4800,0,0
66,2.23992,1122.592,586.653,219.0636,114.4800,0,0
67,2.27286,1122.592,586.653,219.0636,114.4800,0,0
68,2.30580,1122.592,586.653,219.0636,114.4800,0,0
69,2.33874,1122.592,586.653,219.0636,114.4800,0,0
70,2.37168,1122.592,586.653,219.0636,114.4800,0,0
71,2.40462,1122.592,586.653,219.0636,114.4800,0,0
72,2.43756,1122.592,586.653,219.0636,114.4800,0,0
73,2.47050,1122.592,586.653,219.0636,114.4800,0,0
