frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
334,11.66090,1035.665,532.640,198.2989,101.9846,1,416
335,11.69550,1034.787,532.047,198.1309,101.8712,1,407
336,11.73010,1034.983,531.105,198.1683,101.6908,1,399
337,11.76471,1035.409,530.495,198.2499,101.5740,1,392
338,11.79931,1036.236,529.653,198.4083,101.4127,1,398
339,11.83391,1037.148,529.133,198.5830,101.3132,1,378
340,11.86851,1039.147,528.964,198.9656,101.2809,1,388
341,11.90311,1040.426,529.318,199.2105,101.3486,1,385
342,11.93772,1042.781,529.426,199.6615,101.3692,1,412
343,11.97232,1044.680,530.476,200.0251,101.5704,1,395
344,12.00692,1046.135,530.997,200.3037,101.6702,1,401
345,12.04152,1047.640,531.793,200.5918,101.8225,1,373
346,12.07612,1048.904,532.994,200.8339,102.0525,1,412
347,12.11073,1049.371,533.722,200.9233,102.1918,1,400
348,12.14533,1050.308,534.702,201.1027,102.3794,1,396
349,12.17993,1051.177,535.645,201.2690,102.5600,1,387
350,12.21453,1051.512,536.619,201.3331,102.7465,1,420
351,12.24913,1052.858,536.957,201.5908,102.8112,1,396
352,12.28374,1054.321,538.215,201.8710,103.0521,1,392
353,12.31834,1055.681,538.714,202.1315,103.1477,1,387
354,12.35294,1057.763,539.521,202.5300,103.3021,1,388
355,12.38754,1059.783,540.242,202.9168,103.4402,1,412
356,12.42215,1061.752,541.438,203.2938,103.6693,1,399
357,12.45675,1062.932,542.478,203.5197,103.8684,1,392
358,12.49135,1064.325,544.041,203.7865,104.1676,1,380
359,12.52595,1064.474,546.307,203.8150,104.6015,1,389
360,12.56055,1064.407,548.233,203.8022,104.9702,1,392
361,12.59516,1063.686,550.652,203.6642,105.4335,1,399
362,12.62976,1062.924,552.934,203.5183,105.8703,1,387
363,12.66436,1061.643,555.211,203.2729,106.3064,1,400
364,12.69896,1060.201,557.578,202.9969,106.7597,1,402
365,12.73356,1058.994,559.782,202.7657,107.1815,1,384
366,12.76817,1057.739,562.455,202.5254,107.6933,1,387
367,12.80277,1056.465,564.395,202.2815,108.0648,1,395
368,12.83737,1055.640,566.196,202.1235,108.4096,1,376
369,12.87197,1054.943,567.274,201.9901,108.6160,1,381
370,12.90657,1053.455,567.878,201.7053,108.7316,1,379
371,12.94118,1052.021,567.171,201.4306,108.5963,1,378
372,12.97578,1050.104,566.601,201.0636,108.4871,1,397
373,13.01038,1047.664,565.123,200.5964,108.2042,1,404
374,13.04498,1045.574,563.093,200.1962,107.8155,1,392
375,13.07958,1043.653,561.433,199.8285,107.4976,1,424
376,13.11419,1041.798,558.840,199.4733,107.0011,1,376
377,13.14879,1041.039,556.209,199.3279,106.4975,1,376
378,13.18339,1040.029,553.560,199.1346,105.9903,1,406
379,13.21799,1039.962,550.198,199.1217,105.3465,1,401
380,13.25260,1040.421,547.580,199.2096,104.8453,1,376
381,13.28720,1041.272,544.331,199.3726,104.2231,1,396
382,13.32180,1043.456,541.824,199.7907,103.7432,1,381
383,13.35640,1046.015,539.377,200.2807,103.2746,1,393
384,13.39100,1049.518,537.579,200.9515,102.9303,1,376
385,13.42561,1053.495,536.458,201.7128,102.7158,1,368
386,13.46021,1057.442,536.248,202.4685,102.6755,1,360
387,13.49481,1061.898,537.115,203.3218,102.8414,1,370
388,13.52941,1065.374,538.752,203.9873,103.1549,1,372
389,13.56401,1068.923,541.724,204.6669,103.7240,1,390
390,13.59862,1070.917,545.462,205.0488,104.4397,1,367
391,13.63322,1072.397,549.279,205.3321,105.1705,1,380
392,13.66782,1072.589,554.217,205.3688,106.1161,1,364
393,13.70242,1071.879,558.198,205.2329,106.8782,1,364
394,13.73702,1070.865,562.905,205.0388,107.7796,1,364
395,13.77163,1068.591,566.789,204.6034,108.5233,1,348
396,13.80623,1066.805,570.175,204.2613,109.1716,1,356
397,13.84083,1063.549,572.973,203.6379,109.7072,1,376
398,13.87543,1061.068,574.032,203.1628,109.9100,1,369
399,13.91003,1057.315,575.179,202.4443,110.1297,1,346
400,13.94464,1054.364,574.350,201.8792,109.9708,1,354
401,13.97924,1051.161,574.230,201.2659,109.9480,1,390
402,14.01384,1048.294,572.668,200.7170,109.6489,1,359
403,14.04844,1046.542,571.424,200.3816,109.4106,1,355
404,14.08304,1044.761,569.255,200.0407,108.9953,1,344
405,14.11765,1044.334,567.151,199.9588,108.5926,1,347
406,14.15225,1043.561,565.148,199.8108,108.2090,1,373
407,14.18685,1043.961,563.472,199.8875,107.8880,1,348
408,14.22145,1043.720,562.501,199.8413,107.7023,1,388
409,14.25606,1044.306,561.830,199.9535,107.5737,1,360
410,14.29066,1044.249,561.881,199.9425,107.5834,1,350
411,14.32526,1044.576,561.497,200.0051,107.5100,1,356
412,14.35986,1044.390,561.765,199.9696,107.5613,1,379
413,14.39446,1044.550,561.446,200.0001,107.5001,1,344
414,14.42907,1044.769,561.240,200.0420,107.4607,1,351
415,14.46367,1044.564,561.063,200.0029,107.4268,1,352
416,14.49827,1044.920,560.635,200.0711,107.3449,1,368
417,14.53287,1044.217,560.415,199.9364,107.3028,1,360
418,14.56747,1044.865,560.128,200.0605,107.2478,1,358
419,14.60208,1044.596,560.244,200.0089,107.2701,1,341
420,14.63668,1045.973,560.517,200.2726,107.3222,1,335
421,14.67128,1046.667,561.781,200.4055,107.5643,1,326
422,14.70588,1048.280,563.213,200.7143,107.8384,1,339
423,14.74048,1048.760,565.936,200.8062,108.3598,1,320
424,14.77509,1049.374,568.127,200.9238,108.7793,1,335
425,14.80969,1048.658,571.195,200.7867,109.3668,1,320
426,14.84429,1047.679,572.670,200.5993,109.6493,1,348
427,14.87889,1046.506,574.705,200.3747,110.0389,1,332
428,14.91349,1045.126,575.297,200.1105,110.1522,1,332
429,14.94810,1044.363,576.508,199.9643,110.3840,1,356
430,14.98270,1042.968,576.783,199.6972,110.4367,1,295
431,15.01730,1042.296,577.498,199.5685,110.5736,1,316
432,15.05190,1040.428,577.907,199.2109,110.6519,1,316
433,15.08651,1039.296,577.562,198.9941,110.5859,1,340
434,15.12111,1037.725,577.992,198.6935,110.6682,1,328
435,15.15571,1036.553,576.968,198.4690,110.4722,1,332
436,15.19031,1035.844,577.264,198.3332,110.5288,1,331
437,15.22491,1035.109,576.679,198.1925,110.4168,1,320
438,15.25952,1034.859,577.138,198.1446,110.5048,1,308
439,15.27682,1034.598,577.098,198.0947,110.4970,1,320
440,15.32872,1033.702,577.942,197.9231,110.6587,1,307
441,15.39792,1031.719,578.611,197.5434,110.7868,1,352
442,15.46713,1028.599,578.088,196.9460,110.6865,1,374
443,15.53633,1024.889,576.249,196.2356,110.3346,1,360
444,15.57093,1023.192,575.582,195.9108,110.2068,1,360
445,15.60554,1021.775,574.105,195.6394,109.9240,1,320
446,15.64014,1020.868,573.685,195.4657,109.8436,1,320
447,15.67474,1019.663,572.740,195.2350,109.6626,1,300
448,15.70934,1018.989,572.490,195.1061,109.6147,1,329
449,15.74394,1017.685,572.089,194.8564,109.5380,1,304
450,15.77855,1016.451,572.257,194.6201,109.5702,1,295
451,15.81315,1014.498,571.850,194.2460,109.4923,1,308
452,15.84775,1013.105,571.676,193.9794,109.4589,1,316
453,15.88235,1011.006,570.741,193.5776,109.2800,1,322
454,15.91696,1010.012,569.456,193.3872,109.0338,1,308
455,15.95156,1008.685,567.999,193.1331,108.7549,1,306
456,15.98616,1008.360,565.945,193.0709,108.3616,1,296
