frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03322,1005.852,595.681,192.5907,114.0552,1,369
1,0.06645,1006.023,595.255,192.6234,113.9737,1,370
2,0.08306,1006.042,594.889,192.6271,113.9035,1,356
3,0.13290,1006.252,593.849,192.6672,113.7043,1,356
4,0.19935,1006.507,592.123,192.7161,113.3739,1,379
5,0.23257,1006.719,591.420,192.7567,113.2392,1,384
6,0.26580,1006.912,590.387,192.7936,113.0416,1,392
7,0.29902,1006.884,589.979,192.7882,112.9634,1,368
8,0.33225,1007.223,589.366,192.8531,112.8460,1,368
9,0.36547,1006.872,589.000,192.7859,112.7760,1,360
10,0.39870,1007.309,588.535,192.8695,112.6869,1,370
11,0.43192,1007.122,588.157,192.8339,112.6145,1,384
12,0.46514,1007.315,588.123,192.8708,112.6079,1,360
13,0.49837,1007.350,587.684,192.8774,112.5240,1,368
14,0.53159,1007.160,587.659,192.8411,112.5191,1,379
15,0.56482,1007.432,587.395,192.8933,112.4687,1,396
16,0.59804,1007.324,587.327,192.8724,112.4556,1,352
17,0.63127,1007.440,587.256,192.8948,112.4421,1,352
18,0.66449,1007.295,587.159,192.8669,112.4235,1,367
19,0.69772,1007.377,586.964,192.8827,112.3860,1,344
20,0.73094,1007.151,586.770,192.8394,112.3490,1,346
21,0.76417,1006.989,586.623,192.8084,112.3209,1,352
22,0.79739,1006.832,586.422,192.7784,112.2824,1,360
23,0.83061,1006.296,586.600,192.6756,112.3164,1,379
24,0.86384,1005.894,586.328,192.5987,112.2643,1,376
25,0.89706,1005.153,586.683,192.4569,112.3323,1,368
26,0.93029,1004.587,586.591,192.3484,112.3146,1,368
27,0.96351,1004.022,586.715,192.2403,112.3385,1,392
28,0.99674,1003.281,586.860,192.0984,112.3662,1,348
29,1.02996,1002.912,586.768,192.0277,112.3486,1,382
30,1.06319,1002.014,586.642,191.8558,112.3245,1,372
31,1.09641,1001.727,586.505,191.8008,112.2981,1,395
32,1.12964,1000.946,586.442,191.6513,112.2862,1,351
33,1.16286,1000.394,586.099,191.5456,112.2204,1,360
34,1.19609,999.672,586.189,191.4074,112.2377,1,380
35,1.22931,998.769,585.881,191.2345,112.1788,1,377
36,1.26253,997.988,585.597,191.0849,112.1244,1,363
37,1.29576,997.014,585.749,190.8984,112.1534,1,381
38,1.32898,996.091,585.113,190.7218,112.0316,1,395
39,1.36221,995.252,585.335,190.5611,112.0741,1,368
40,1.39543,994.147,584.935,190.3496,111.9977,1,381
41,1.42866,993.311,585.069,190.1895,112.0233,1,380
42,1.46188,992.017,584.724,189.9417,111.9571,1,367
43,1.49511,990.887,584.415,189.7253,111.8980,1,372
44,1.52833,989.931,583.880,189.5422,111.7955,1,376
45,1.56156,988.702,583.546,189.3069,111.7316,1,380
46,1.59478,987.945,582.891,189.1620,111.6063,1,388
47,1.62801,986.733,582.549,188.9299,111.5407,1,384
48,1.66123,986.019,581.782,188.7932,111.3940,1,384
49,1.69445,984.964,581.175,188.5913,111.2778,1,412
50,1.72768,983.985,580.352,188.4038,111.1202,1,376
51,1.76090,982.935,579.340,188.2027,110.9264,1,392
52,1.79413,981.824,578.761,187.9900,110.8154,1,378
53,1.82735,980.824,577.784,187.7985,110.6283,1,404
54,1.86058,979.840,577.136,187.6102,110.5043,1,400
55,1.89380,978.822,576.251,187.4152,110.3349,1,368
56,1.92703,978.205,575.296,187.2970,110.1520,1,357
57,1.96025,977.188,574.693,187.1024,110.0366,1,384
58,1.99348,976.390,573.897,186.9495,109.8841,1,370
59,2.02670,975.481,572.977,186.7755,109.7080,1,398
60,2.05992,974.690,571.807,186.6241,109.4840,1,380
61,2.09315,974.072,570.413,186.5057,109.2171,1,386
62,2.12637,973.464,569.112,186.3893,108.9680,1,392
63,2.15960,972.421,567.809,186.1896,108.7185,1,375
64,2.19282,971.738,566.304,186.0588,108.4303,1,392
65,2.22605,971.024,564.891,185.9221,108.1598,1,369
66,2.25927,970.417,563.446,185.8059,107.8830,1,413
67,2.29250,970.118,562.082,185.7486,107.6219,1,403
68,2.32572,969.347,560.725,185.6011,107.3621,1,380
69,2.35895,968.700,559.102,185.4772,107.0514,1,407
70,2.39217,968.141,557.416,185.3701,106.7286,1,404
71,2.42540,967.929,555.641,185.3295,106.3887,1,375
72,2.45862,967.756,553.992,185.2964,106.0730,1,401
73,2.49184,967.791,552.667,185.3031,105.8193,1,410
74,2.52507,967.678,551.042,185.2816,105.5080,1,386
75,2.55829,967.453,549.600,185.2384,105.2320,1,398
76,2.59152,967.735,547.566,185.2924,104.8426,1,420
77,2.62474,967.804,545.797,185.3056,104.5038,1,392
78,2.65797,968.384,544.055,185.4167,104.1702,1,369
79,2.69119,968.456,542.573,185.4304,103.8865,1,392
80,2.72442,968.616,541.028,185.4610,103.5906,1,391
81,2.75764,968.509,539.637,185.4407,103.3244,1,408
82,2.79087,968.883,537.723,185.5122,102.9579,1,389
83,2.82409,969.253,536.423,185.5830,102.7090,1,392
84,2.85732,970.057,535.023,185.7370,102.4410,1,388
85,2.89054,970.662,533.759,185.8529,102.1989,1,420
86,2.92376,971.486,532.720,186.0105,102.0001,1,381
87,2.95699,972.204,531.217,186.1481,101.7122,1,403
88,2.99021,973.404,530.056,186.3778,101.4900,1,362
