frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03322,703.5,79.5,86.803,9.809,19.9523,-4.0346,1
0,0.03322,719.5,79.5,88.777,9.809,nan,nan,0
0,0.03322,735.5,79.5,90.751,9.809,nan,nan,0
0,0.03322,751.5,79.5,92.725,9.809,17.8617,-1.4225,1
0,0.03322,767.5,79.5,94.699,9.809,18.1513,-0.5720,1
0,0.03322,783.5,79.5,96.674,9.809,nan,nan,0
0,0.03322,799.5,79.5,98.648,9.809,nan,nan,0
0,0.03322,815.5,79.5,100.622,9.809,nan,nan,0
0,0.03322,831.5,79.5,102.596,9.809,nan,nan,0
0,0.03322,847.5,79.5,104.570,9.809,nan,nan,0
0,0.03322,863.5,79.5,106.545,9.809,14.3704,3.2904,1
0,0.03322,879.5,79.5,108.519,9.809,13.7139,3.1512,1
0,0.03322,639.5,95.5,78.906,11.783,nan,nan,0
0,0.03322,655.5,95.5,80.880,11.783,nan,nan,0
0,0.03322,671.5,95.5,82.854,11.783,nan,nan,0
0,0.03322,687.5,95.5,84.829,11.783,nan,nan,0
0,0.03322,703.5,95.5,86.803,11.783,nan,nan,0
0,0.03322,719.5,95.5,88.777,11.783,nan,nan,0
0,0.03322,735.5,95.5,90.751,11.783,19.9203,-3.1324,1
0,0.03322,751.5,95.5,92.725,11.783,19.8867,-2.0795,1
0,0.03322,767.5,95.5,94.699,11.783,19.8686,-0.9530,1
0,0.03322,783.5,95.5,96.674,11.783,19.6050,0.3708,1
0,0.03322,799.5,95.5,98.648,11.783,18.5112,1.7058,1
0,0.03322,815.5,95.5,100.622,11.783,18.1884,2.0738,1
0,0.03322,831.5,95.5,102.596,11.783,nan,nan,0
0,0.03322,847.5,95.5,104.570,11.783,nan,nan,0
0,0.03322,863.5,95.5,106.545,11.783,14.2110,3.3723,1
0,0.03322,879.5,95.5,108.519,11.783,13.7986,3.4243,1
0,0.03322,895.5,95.5,110.493,11.783,13.1562,3.4229,1
0,0.03322,911.5,95.5,112.467,11.783,nan,nan,0
0,0.03322,927.5,95.5,114.441,11.783,nan,nan,0
0,0.03322,943.5,95.5,116.416,11.783,nan,nan,0
0,0.03322,607.5,111.5,74.958,13.758,15.5362,-3.3010,1
0,0.03322,623.5,111.5,76.932,13.758,nan,nan,0
0,0.03322,639.5,111.5,78.906,13.758,nan,nan,0
0,0.03322,655.5,111.5,80.880,13.758,nan,nan,0
0,0.03322,671.5,111.5,82.854,13.758,nan,nan,0
0,0.03322,687.5,111.5,84.829,13.758,nan,nan,0
0,0.03322,703.5,111.5,86.803,13.758,nan,nan,0
0,0.03322,719.5,111.5,88.777,13.758,nan,nan,0
0,0.03322,735.5,111.5,90.751,13.758,nan,nan,0
0,0.03322,751.5,111.5,92.725,13.758,nan,nan,0
0,0.03322,767.5,111.5,94.699,13.758,22.2771,-1.2016,1
0,0.03322,783.5,111.5,96.674,13.758,21.1943,1.0857,1
0,0.03322,799.5,111.5,98.648,13.758,19.3863,1.1325,1
0,0.03322,815.5,111.5,100.622,13.758,nan,nan,0
0,0.03322,831.5,111.5,102.596,13.758,nan,nan,0
0,0.03322,847.5,111.5,104.570,13.758,15.9695,3.5454,1
0,0.03322,863.5,111.5,106.545,13.758,nan,nan,0
0,0.03322,879.5,111.5,108.519,13.758,13.9831,3.6323,1
0,0.03322,895.5,111.5,110.493,13.758,13.1431,3.3835,1
0,0.03322,911.5,111.5,112.467,13.758,12.1702,3.1205,1
0,0.03322,927.5,111.5,114.441,13.758,nan,nan,0
0,0.03322,943.5,111.5,116.416,13.758,8.5439,2.1879,1
0,0.03322,959.5,111.5,118.390,13.758,9.2554,3.3784,1
0,0.03322,975.5,111.5,120.364,13.758,nan,nan,0
0,0.03322,575.5,127.5,71.009,15.732,nan,nan,0
0,0.03322,591.5,127.5,72.983,15.732,16.3034,-7.6304,1
0,0.03322,607.5,127.5,74.958,15.732,nan,nan,0
0,0.03322,623.5,127.5,76.932,15.732,nan,nan,0
0,0.03322,639.5,127.5,78.906,15.732,nan,nan,0
0,0.03322,655.5,127.5,80.880,15.732,nan,nan,0
0,0.03322,671.5,127.5,82.854,15.732,nan,nan,0
0,0.03322,687.5,127.5,84.829,15.732,nan,nan,0
0,0.03322,703.5,127.5,86.803,15.732,nan,nan,0
0,0.03322,719.5,127.5,88.777,15.732,nan,nan,0
0,0.03322,735.5,127.5,90.751,15.732,nan,nan,0
0,0.03322,751.5,127.5,92.725,15.732,24.8065,-4.0698,1
0,0.03322,767.5,127.5,94.699,15.732,24.1041,-2.0538,1
