frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,valido
0,0.03322,895.5,95.5,169.984,18.128,11.4130,-0.1773,1
0,0.03322,911.5,95.5,173.021,18.128,8.1029,-1.2177,1
0,0.03322,927.5,95.5,176.058,18.128,9.4481,0.5006,1
0,0.03322,943.5,95.5,179.096,18.128,7.6204,1.1111,1
0,0.03322,959.5,95.5,182.133,18.128,10.7835,2.6818,1
0,0.03322,975.5,95.5,185.170,18.128,nan,nan,0
0,0.03322,991.5,95.5,188.207,18.128,11.8966,-3.3112,1
0,0.03322,1007.5,95.5,191.244,18.128,nan,nan,0
0,0.03322,1023.5,95.5,194.281,18.128,11.9045,4.1514,1
0,0.03322,1039.5,95.5,197.318,18.128,10.5159,6.7232,1
0,0.03322,1055.5,95.5,200.355,18.128,9.0026,1.8188,1
0,0.03322,831.5,111.5,157.836,21.165,nan,nan,0
0,0.03322,847.5,111.5,160.873,21.165,14.3445,-0.6300,1
0,0.03322,863.5,111.5,163.910,21.165,14.3170,0.8865,1
0,0.03322,879.5,111.5,166.947,21.165,13.0796,1.0552,1
0,0.03322,895.5,111.5,169.984,21.165,nan,nan,0
0,0.03322,911.5,111.5,173.021,21.165,nan,nan,0
0,0.03322,927.5,111.5,176.058,21.165,11.8240,-0.0434,1
0,0.03322,943.5,111.5,179.096,21.165,6.9749,0.0577,1
0,0.03322,959.5,111.5,182.133,21.165,12.1828,0.3719,1
0,0.03322,975.5,111.5,185.170,21.165,12.2110,1.6339,1
0,0.03322,991.5,111.5,188.207,21.165,12.0541,1.1762,1
0,0.03322,1007.5,111.5,191.244,21.165,nan,nan,0
0,0.03322,1023.5,111.5,194.281,21.165,11.8033,4.9200,1
0,0.03322,1039.5,111.5,197.318,21.165,nan,nan,0
0,0.03322,1055.5,111.5,200.355,21.165,9.2933,2.7133,1
0,0.03322,1071.5,111.5,203.393,21.165,8.1300,3.0731,1
0,0.03322,1087.5,111.5,206.430,21.165,nan,nan,0
0,0.03322,1103.5,111.5,209.467,21.165,6.4119,1.4471,1
0,0.03322,1119.5,111.5,212.504,21.165,5.6335,0.9541,1
0,0.03322,783.5,127.5,148.724,24.202,nan,nan,0
0,0.03322,799.5,127.5,151.761,24.202,13.3082,-3.2144,1
0,0.03322,815.5,127.5,154.799,24.202,14.3818,-2.3644,1
0,0.03322,831.5,127.5,157.836,24.202,16.8338,-1.5283,1
0,0.03322,847.5,127.5,160.873,24.202,nan,nan,0
0,0.03322,863.5,127.5,163.910,24.202,15.4855,2.7941,1
0,0.03322,879.5,127.5,166.947,24.202,nan,nan,0
0,0.03322,895.5,127.5,169.984,24.202,nan,nan,0
0,0.03322,911.5,127.5,173.021,24.202,10.5855,-0.0607,1
0,0.03322,927.5,127.5,176.058,24.202,9.4475,-1.1204,1
0,0.03322,943.5,127.5,179.096,24.202,12.2955,-0.8377,1
0,0.03322,959.5,127.5,182.133,24.202,13.0400,-1.2063,1
0,0.03322,975.5,127.5,185.170,24.202,nan,nan,0
0,0.03322,991.5,127.5,188.207,24.202,13.4210,0.1893,1
0,0.03322,1007.5,127.5,191.244,24.202,10.1203,1.1381,1
0,0.03322,1023.5,127.5,194.281,24.202,12.1313,1.9066,1
0,0.03322,1039.5,127.5,197.318,24.202,10.9904,1.9270,1
0,0.03322,1055.5,127.5,200.355,24.202,10.0758,1.8883,1
0,0.03322,1071.5,127.5,203.393,24.202,9.3829,1.6443,1
0,0.03322,1087.5,127.5,206.430,24.202,10.8445,2.7410,1
0,0.03322,1103.5,127.5,209.467,24.202,nan,nan,0
0,0.03322,1119.5,127.5,212.504,24.202,nan,nan,0
0,0.03322,1135.5,127.5,215.541,24.202,5.6728,0.8493,1
0,0.03322,1151.5,127.5,218.578,24.202,2.7583,0.4887,1
0,0.03322,751.5,143.5,142.650,27.239,10.9687,-0.9652,1
0,0.03322,767.5,143.5,145.687,27.239,nan,nan,0
0,0.03322,783.5,143.5,148.724,27.239,10.7244,-2.8749,1
0,0.03322,799.5,143.5,151.761,27.239,13.1939,-2.9903,1
0,0.03322,815.5,143.5,154.799,27.239,14.2083,-2.5885,1
0,0.03322,831.5,143.5,157.836,27.239,16.1087,-2.0790,1
0,0.03322,847.5,143.5,160.873,27.239,16.1333,-0.6160,1
0,0.03322,863.5,143.5,163.910,27.239,16.3814,0.0532,1
0,0.03322,879.5,143.5,166.947,27.239,14.5862,0.2435,1
0,0.03322,895.5,143.5,169.984,27.239,13.4309,0.5710,1
0,0.03322,911.5,143.5,173.021,27.239,13.0427,-0.0147,1
0,0.03322,927.5,143.5,176.058,27.239,12.7773,-0.7900,1
0,0.03322,943.5,143.5,179.096,27.239,nan,nan,0
0,0.03322,959.5,143.5,182.133,27.239,14.0142,-1.3050,1
0,0.03322,975.5,143.5,185.170,27.239,13.7281,-0.9963,1
0,0.03322,991.5,143.5,188.207,27.239,13.6665,-0.5327,1
0,0.03322,1007.5,143.5,191.244,27.239,11.2802,-0.2550,1
0,0.03322,1023.5,143.5,194.281,27.239,12.2747,1.3999,1
0,0.03322,1039.5,143.5,197.318,27.239,11.4709,1.3360,1
0,0.03322,1055.5,143.5,200.355,27.239,nan,nan,0
0,0.03322,1071.5,143.5,203.393,27.239,10.3816,1.2666,1
0,0.03322,1087.5,143.5,206.430,27.239,9.3307,1.7090,1
0,0.03322,1103.5,143.5,209.467,27.239,9.3118,3.2020,1
0,0.03322,1119.5,143.5,212.504,27.239,8.5247,-1.1483,1
0,0.03322,1135.5,143.5,215.541,27.239,8.1535,0.3614,1
0,0.03322,1151.5,143.5,218.578,27.239,6.0662,1.7333,1
0,0.03322,1167.5,143.5,221.615,27.239,0.9346,0.8150,1
0,0.03322,1183.5,143.5,224.652,27.239,-1.0711,0.1811,1
0,0.03322,735.5,159.5,139.613,30.276,4.4038,1.4987,1
0,0.03322,751.5,159.5,142.650,30.276,8.8111,0.0166,1
0,0.03322,767.5,159.5,145.687,30.276,nan,nan,0
0,0.03322,783.5,159.5,148.724,30.276,10.7233,-3.0932,1
0,0.03322,799.5,159.5,151.761,30.276,nan,nan,0
0,0.03322,815.5,159.5,154.799,30.276,22.6554,-2.4853,1
0,0.03322,831.5,159.5,157.836,30.276,16.1975,-1.9959,1
0,0.03322,847.5,159.5,160.873,30.276,16.1557,-2.1430,1
0,0.03322,863.5,159.5,163.910,30.276,nan,nan,0
0,0.03322,879.5,159.5,166.947,30.276,15.1440,-4.4411,1
0,0.03322,895.5,159.5,169.984,30.276,nan,nan,0
0,0.03322,911.5,159.5,173.021,30.276,nan,nan,0
0,0.03322,927.5,159.5,176.058,30.276,nan,nan,0
0,0.03322,943.5,159.5,179.096,30.276,nan,nan,0
0,0.03322,959.5,159.5,182.133,30.276,14.7286,-1.3881,1
0,0.03322,975.5,159.5,185.170,30.276,14.3800,-0.4597,1
0,0.03322,991.5,159.5,188.207,30.276,nan,nan,0
0,0.03322,1007.5,159.5,191.244,30.276,13.5564,0.4448,1
0,0.03322,1023.5,159.5,194.281,30.276,12.9618,0.7845,1
0,0.03322,1039.5,159.5,197.318,30.276,12.4030,1.0803,1
0,0.03322,1055.5,159.5,200.355,30.276,11.4007,0.9361,1
0,0.03322,1071.5,159.5,203.393,30.276,11.1659,1.1743,1
0,0.03322,1087.5,159.5,206.430,30.276,10.1407,1.2782,1
0,0.03322,1103.5,159.5,209.467,30.276,10.2213,1.2274,1
0,0.03322,1119.5,159.5,212.504,30.276,10.3798,0.4346,1
0,0.03322,1135.5,159.5,215.541,30.276,9.5688,0.3440,1
0,0.03322,1151.5,159.5,218.578,30.276,8.0079,1.0278,1
0,0.03322,1167.5,159.5,221.615,30.276,5.9146,1.6128,1
0,0.03322,1183.5,159.5,224.652,30.276,nan,nan,0
0,0.03322,1199.5,159.5,227.690,30.276,2.5931,0.3703,1
0,0.03322,1215.5,159.5,230.727,30.276,1.8312,0.3545,1
0,0.03322,703.5,175.5,133.539,33.313,3.8381,-1.9643,1
0,0.03322,719.5,175.5,136.576,33.313,nan,nan,0
0,0.03322,735.5,175.5,139.613,33.313,nan,nan,0
0,0.03322,751.5,175.5,142.650,33.313,6.6220,-3.0740,1
0,0.03322,767.5,175.5,145.687,33.313,8.1568,-3.3898,1
0,0.03322,783.5,175.5,148.724,33.313,nan,nan,0
0,0.03322,799.5,175.5,151.761,33.313,nan,nan,0
0,0.03322,815.5,175.5,154.799,33.313,nan,nan,0
0,0.03322,831.5,175.5,157.836,33.313,nan,nan,0
0,0.03322,847.5,175.5,160.873,33.313,nan,nan,0
0,0.03322,863.5,175.5,163.910,33.313,nan,nan,0
0,0.03322,879.5,175.5,166.947,33.313,nan,nan,0
0,0.03322,895.5,175.5,169.984,33.313,14.5725,-2.4896,1
0,0.03322,911.5,175.5,173.021,33.313,14.7501,-1.4470,1
0,0.03322,927.5,175.5,176.058,33.313,14.4908,-1.6715,1
0,0.03322,943.5,175.5,179.096,33.313,nan,nan,0
0,0.03322,959.5,175.5,182.133,33.313,nan,nan,0
0,0.03322,975.5,175.5,185.170,33.313,15.1474,-0.5726,1
0,0.03322,991.5,175.5,188.207,33.313,14.2609,-0.2217,1
0,0.03322,1007.5,175.5,191.244,33.313,13.7926,0.3189,1
0,0.03322,1023.5,175.5,194.281,33.313,nan,nan,0
0,0.03322,1039.5,175.5,197.318,33.313,nan,nan,0
0,0.03322,1055.5,175.5,200.355,33.313,12.4435,0.6798,1
0,0.03322,1071.5,175.5,203.393,33.313,12.3477,1.0481,1
0,0.03322,1087.5,175.5,206.430,33.313,10.9497,1.3074,1
