frame,t_s,t_b_s,a_p1_ok,a_p1_x_px,a_p1_y_px,a_p1_x_mm,a_p1_y_mm,a_p1_area,a_p2_ok,a_p2_x_px,a_p2_y_px,a_p2_x_mm,a_p2_y_mm,a_p2_area,b_p1_ok,b_p1_h_px,b_p1_z_px,b_p1_h_mm,b_p1_z_mm,b_p1_area,b_p2_ok,b_p2_h_px,b_p2_z_px,b_p2_h_mm,b_p2_z_mm,b_p2_area
2527,31.204651,31.204651,1,1209.638794,534.712158,130.470459,57.673531,113,1,799.844910,509.106049,86.270493,54.911682,52,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2529,31.237976,31.237976,1,1207.748779,556.746826,130.266602,60.050167,119,1,802.408630,506.649139,86.547012,54.646683,70,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2533,31.271301,31.271301,1,1203.985962,579.303589,129.860748,62.483120,108,1,803.236633,503.081696,86.636314,54.261902,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2535,31.304626,31.304626,1,1198.903564,599.841675,129.312576,64.698341,115,1,807.216064,500.256683,87.065536,53.957195,66,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2537,31.338013,31.338013,1,1193.193848,620.646118,128.696716,66.942284,108,1,809.848877,499.037628,87.349503,53.825710,62,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2540,31.371338,31.371338,1,1186.978882,641.388367,128.026382,69.179527,111,1,816.210388,495.949310,88.035660,53.492607,74,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2542,31.404663,31.404663,1,1179.029297,662.351746,127.168953,71.440613,118,1,821.307922,492.780121,88.585472,53.150784,76,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2545,31.437988,31.437988,1,1169.903931,682.680786,126.184692,73.633278,121,1,826.090088,491.650269,89.101273,53.028919,66,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2547,31.471375,31.471375,1,1159.154663,702.107605,125.025291,75.728638,121,1,826.891785,488.586578,89.187737,52.698471,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2549,31.504700,31.504700,1,1146.937256,720.772888,123.707535,77.741859,112,1,829.324951,485.410553,89.450180,52.355907,66,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2553,31.538025,31.538025,1,1133.800293,738.243530,122.290588,79.626228,120,1,830.314636,482.184906,89.556923,52.007992,70,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2555,31.571350,31.571350,1,1120.233643,755.142334,120.827309,81.448914,115,1,831.163696,480.559753,89.648506,51.832706,75,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2558,31.604675,31.604675,1,1106.090576,771.797485,119.301842,83.245323,120,1,832.305237,478.879639,89.771629,51.651493,63,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2560,31.638062,31.638062,1,1090.424438,787.867859,117.612122,84.978653,128,1,835.421753,480.617889,90.107773,51.838978,56,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2562,31.671387,31.671387,1,1073.686157,802.700439,115.806747,86.578484,126,1,839.389038,483.538696,90.535683,52.154011,67,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2564,31.704712,31.704712,1,1056.666748,816.540039,113.971046,88.071213,122,1,838.263184,486.897766,90.414253,52.516315,71,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2567,31.738037,31.738037,1,1038.162598,828.631775,111.975204,89.375412,125,1,837.679138,490.313782,90.351250,52.884766,47,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2570,31.771362,31.771362,1,1020.146240,840.992493,110.031975,90.708626,114,1,835.479736,494.710571,90.114029,53.359001,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2573,31.804749,31.804749,1,1001.046570,851.660034,107.971909,91.859222,119,1,834.776306,495.575348,90.038155,53.452274,71,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2575,31.838074,31.838074,1,982.337524,861.949524,105.953964,92.969032,120,1,831.965637,497.856781,89.735001,53.698349,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2577,31.871399,31.871399,1,961.155212,870.659790,103.669266,93.908516,121,1,830.586792,498.639038,89.586281,53.782722,38,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2580,31.904724,31.904724,1,940.751953,878.565491,101.468590,94.761215,121,1,829.784790,499.758148,89.499779,53.903427,55,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2582,31.938110,31.938110,1,919.816467,884.950378,99.210510,95.449883,122,1,827.358643,499.199371,89.238091,53.843159,71,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2584,31.971436,31.971436,1,899.315674,890.371582,96.999313,96.034607,127,1,830.248962,498.291321,89.549843,53.745216,58,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2587,32.004761,32.004761,1,878.970703,894.679810,94.804924,96.499290,122,1,829.831726,498.591766,89.504837,53.777622,59,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2591,32.038086,32.038086,1,857.207947,898.055298,92.457611,96.863365,117,1,826.148560,496.053192,89.107574,53.503815,84,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2593,32.071411,32.071411,1,836.416260,899.910278,90.215042,97.063446,117,1,823.753479,488.895142,88.849243,52.731754,79,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2595,32.104797,32.104797,1,814.486694,900.934204,87.849739,97.173889,128,1,826.207336,497.927429,89.113914,53.705967,64,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2597,32.138123,32.138123,1,793.627258,900.379822,85.599861,97.114090,113,1,821.210999,501.453369,88.575020,54.086269,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2600,32.171448,32.171448,1,771.590820,898.660217,83.223030,96.928612,116,1,821.697815,500.059723,88.627525,53.935955,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2602,32.204773,32.204773,1,751.349182,896.392029,81.039787,96.683968,116,1,824.405579,502.092438,88.919586,54.155201,67,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2604,32.238098,32.238098,1,731.173645,892.108276,78.863678,96.221924,122,1,823.395813,503.187897,88.810669,54.273354,61,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2607,32.271484,32.271484,1,710.062439,887.065552,76.586639,95.678024,113,1,822.186890,503.157471,88.680275,54.270073,37,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2609,32.304810,32.304810,1,689.895325,880.940369,74.411438,95.017372,114,1,820.141785,506.768402,88.459686,54.659542,50,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2613,32.338135,32.338135,1,670.040100,872.967163,72.269875,94.157387,126,1,819.101196,506.617737,88.347458,54.643295,64,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2615,32.371460,32.371460,1,650.584351,864.780701,70.171394,93.274406,126,1,817.966248,508.485443,88.225044,54.844742,44,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2617,32.404846,32.404846,1,631.767151,854.580811,68.141792,92.174255,124,1,815.250305,507.390594,87.932106,54.726654,25,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2620,32.438171,32.438171,1,614.411316,843.272827,66.269806,90.954582,127,1,812.119812,505.467773,87.594452,54.519260,66,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2622,32.471497,32.471497,1,597.107971,830.095947,64.403481,89.533333,122,1,812.357544,504.761047,87.620094,54.443035,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2624,32.504822,32.504822,1,580.433105,816.819153,62.604950,88.101318,115,1,816.973633,504.045197,88.117973,54.365826,51,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2628,32.538147,32.538147,1,563.650574,801.289734,60.794800,86.426331,116,1,818.594360,502.358490,88.292786,54.183895,46,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2630,32.571533,32.571533,1,547.577209,785.080200,59.061142,84.677986,110,1,818.479614,499.192413,88.280411,53.842403,77,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2632,32.604858,32.604858,1,531.759338,768.421082,57.355045,82.881149,117,1,817.462891,501.007019,88.170753,54.038128,73,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2635,32.638184,32.638184,1,518.382324,751.032532,55.912209,81.005638,117,1,814.445129,501.454712,87.845253,54.086414,56,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2637,32.671509,32.671509,1,505.993713,731.612305,54.575989,78.910988,116,1,812.907593,500.826721,87.679420,54.018681,75,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2640,32.704834,32.704834,1,494.077271,711.867432,53.290691,76.781326,116,1,812.748962,501.032074,87.662315,54.040829,88,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2642,32.738220,32.738220,1,483.261841,691.004395,52.124149,74.531059,116,1,810.869873,502.265350,87.459633,54.173851,85,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2644,32.771545,32.771545,1,473.304901,668.985229,51.050205,72.156090,117,1,814.107300,501.391815,87.808823,54.079632,67,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2646,32.804871,32.804871,1,465.102234,646.063477,50.165474,69.683769,115,1,820.054382,504.760040,88.450264,54.442924,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2649,32.838196,32.838196,1,458.037476,622.584412,49.403477,67.151344,124,1,819.893616,509.343231,88.432922,54.937263,76,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2653,32.871582,32.871582,1,452.159271,597.817810,48.769459,64.480042,123,1,815.533081,509.601318,87.962601,54.965099,80,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2655,32.904907,32.904907,1,447.576385,573.738892,48.275150,61.882915,123,1,811.817200,509.594574,87.561806,54.964375,73,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2657,32.938232,32.938232,1,445.501282,548.074524,48.051334,59.114780,121,1,806.840088,513.059204,87.024986,55.338066,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2659,32.971558,32.971558,1,443.949982,523.486633,47.884010,56.462761,126,1,803.075378,517.110596,86.618927,55.775047,77,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2662,33.004883,33.004883,1,444.217133,497.610565,47.912827,53.671787,127,1,800.238708,516.413513,86.312965,55.699856,89,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2666,33.038269,33.038269,1,446.935822,473.523376,48.206062,51.073769,127,1,797.153687,512.770996,85.980217,55.306980,74,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2668,33.071594,33.071594,1,450.945099,447.884918,48.638496,48.308430,115,1,795.647888,512.340393,85.817802,55.260532,81,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2670,33.104919,33.104919,1,456.828430,422.526062,49.273067,45.573246,115,1,796.818481,510.235535,85.944061,55.033504,69,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2672,33.138245,33.138245,1,463.163239,398.416901,49.956337,42.972858,116,1,798.067078,507.231659,86.078735,54.709511,87,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2675,33.171570,33.171570,1,471.254700,374.407379,50.829071,40.383213,107,1,798.991516,504.074677,86.178444,54.369003,75,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2677,33.204956,33.204956,1,481.686493,350.945892,51.954235,37.852684,111,1,801.702698,505.330780,86.470871,54.504486,75,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2679,33.238281,33.238281,1,493.434937,328.545715,53.221413,35.436619,120,1,804.557434,504.064514,86.778778,54.367908,76,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2682,33.271606,33.271606,1,507.328430,306.799286,54.719952,33.091072,112,1,807.097656,502.236328,87.052765,54.170719,85,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2684,33.304932,33.304932,1,521.487610,285.577545,56.247147,30.802116,113,1,811.149353,497.427765,87.489777,53.652073,70,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2686,33.338318,33.338318,1,538.419189,266.250641,58.073364,28.717535,115,1,816.188416,495.568329,88.033279,53.451519,70,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2690,33.371643,33.371643,1,556.029053,248.087631,59.972752,26.758490,115,1,819.749817,493.960754,88.417412,53.278126,71,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2692,33.404968,33.404968,1,574.620605,230.959625,61.978020,24.911079,117,1,822.605896,490.183014,88.725471,52.870659,78,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2695,33.438293,33.438293,1,594.131531,214.997818,64.082451,23.189455,108,1,823.290527,487.766571,88.799309,52.610027,80,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2697,33.471619,33.471619,1,615.491028,200.218231,66.386261,21.595343,112,1,824.572937,490.375732,88.937637,52.891445,86,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2699,33.505005,33.505005,1,637.586304,187.401779,68.769432,20.212973,111,1,824.897827,495.108307,88.972672,53.401901,95,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2703,33.538330,33.538330,1,660.288879,176.564209,71.218117,19.044043,107,1,826.853943,492.493042,89.183655,53.119820,83,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2705,33.571655,33.571655,1,683.427917,167.138809,73.713867,18.027428,120,1,827.585388,493.255493,89.262550,53.202057,85,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2707,33.604980,33.604980,1,708.075562,159.096710,76.372337,17.160015,115,1,827.527649,493.951965,89.256325,53.277176,82,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2709,33.638306,33.638306,1,732.585876,152.539276,79.015999,16.452738,122,1,827.944763,494.842438,89.301308,53.373222,90,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2712,33.671692,33.671692,1,757.696533,147.636841,81.724411,15.923966,123,1,830.645874,494.672485,89.592651,53.354889,95,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2715,33.705017,33.705017,1,783.081848,143.620575,84.462448,15.490774,116,1,832.005432,492.943939,89.739296,53.168453,94,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2717,33.738342,33.738342,1,809.644775,142.597641,87.327492,15.380443,119,1,833.577454,490.318726,89.908844,52.885300,101,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2720,33.771667,33.771667,1,835.279785,142.667923,90.092468,15.388023,114,1,834.343018,492.316681,89.991425,53.100796,97,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2722,33.805054,33.805054,1,861.384460,143.651108,92.908089,15.494068,115,1,832.723328,496.047699,89.816727,53.503220,87,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2724,33.838379,33.838379,1,886.426758,147.789886,95.609131,15.940473,122,1,832.289612,498.713409,89.769943,53.790741,88,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2727,33.871704,33.871704,1,912.203857,153.263596,98.389420,16.530861,115,1,829.683594,500.431732,89.488861,53.976078,95,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2729,33.905029,33.905029,1,937.053345,160.096771,101.069656,17.267881,112,1,827.128235,499.259003,89.213249,53.849590,92,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2733,33.938354,33.938354,1,960.788452,167.965714,103.629707,18.116617,113,1,822.857666,496.689636,88.752625,53.572460,97,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2735,33.971741,33.971741,1,983.830261,177.980469,106.114975,19.196798,115,1,824.434326,493.581940,88.922684,53.237267,91,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2736,34.005066,34.005066,1,1005.216797,189.239166,108.421700,20.411152,109,1,827.064270,491.892059,89.206345,53.055000,89,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2740,34.038391,34.038391,1,1026.072754,202.148911,110.671211,21.803585,120,1,830.521423,491.503204,89.579224,53.013058,93,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2742,34.071716,34.071716,1,1045.535400,216.199036,112.770424,23.319017,112,1,830.196350,491.843170,89.544167,53.049725,87,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2744,34.105042,34.105042,1,1066.261597,231.075668,115.005928,24.923597,106,1,831.171692,491.186096,89.649361,52.978855,93,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2746,34.138428,34.138428,1,1084.723511,246.550323,116.997223,26.592676,118,1,833.234436,491.564819,89.871857,53.019703,92,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2750,34.171753,34.171753,1,1102.375977,262.472260,118.901192,28.310003,113,1,834.555115,495.152863,90.014297,53.406704,89,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2752,34.205078,34.205078,1,1118.599487,279.616699,120.651047,30.159185,117,1,835.095703,498.660919,90.072609,53.785080,82,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2754,34.238403,34.238403,1,1134.145264,297.434357,122.327797,32.080978,117,1,833.834473,498.928436,89.936569,53.813934,83,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2757,34.271790,34.271790,1,1148.895264,315.746674,123.918724,34.056126,117,1,833.776123,500.434509,89.930283,53.976379,97,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2759,34.305115,34.305115,1,1162.171387,333.181152,125.350670,35.936596,110,1,834.813538,502.293915,90.042168,54.176929,90,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2761,34.338440,34.338440,1,1175.311279,353.582764,126.767929,38.137089,113,1,835.744751,502.312286,90.142616,54.178913,75,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2765,34.371765,34.371765,1,1185.883545,374.038147,127.908241,40.343391,114,1,836.684204,500.142029,90.243942,53.944832,75,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2767,34.405090,34.405090,1,1194.859619,394.283386,128.876389,42.527023,118,1,837.818298,499.624725,90.366264,53.889034,82,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2770,34.438477,34.438477,1,1201.848389,414.332825,129.630188,44.689533,118,1,837.401306,497.975769,90.321289,53.711178,85,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2772,34.471802,34.471802,1,1208.003784,434.880615,130.294113,46.905796,114,1,838.027588,495.937744,90.388840,53.491360,67,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2774,34.505127,34.505127,1,1212.882812,454.583801,130.820358,49.030964,110,1,836.197449,493.624725,90.191444,53.241879,80,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2778,34.538452,34.538452,1,1216.348755,473.349548,131.194183,51.055019,110,1,833.671082,492.655579,89.918953,53.137352,92,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2780,34.571777,34.571777,1,1219.102417,492.517792,131.491196,53.122486,107,1,830.549011,494.382111,89.582207,53.323570,81,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2782,34.605164,34.605164,1,1220.585449,511.174744,131.651154,55.134808,110,1,830.571045,495.618439,89.584587,53.456921,73,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2784,34.638489,34.638489,1,1220.736694,529.954346,131.667465,57.160362,105,1,828.886536,496.094482,89.402893,53.508266,72,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2787,34.671814,34.671814,1,1219.504028,548.042603,131.534515,59.111340,104,1,826.623352,497.919403,89.158791,53.705101,85,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2789,34.705139,34.705139,1,1217.422485,565.990112,131.309998,61.047142,107,1,827.366638,500.052002,89.238960,53.935120,81,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2792,34.738525,34.738525,1,1213.884766,584.581726,130.928421,63.052418,103,1,826.415344,501.455933,89.136353,54.086548,90,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2795,34.771851,34.771851,1,1209.335938,602.142700,130.437790,64.946526,104,1,823.367920,501.280029,88.807655,54.067574,90,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2796,34.805176,34.805176,1,1203.675049,618.932861,129.827225,66.757492,98,1,820.921204,500.408264,88.543762,53.973545,95,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2800,34.838501,34.838501,1,1197.752686,635.544617,129.188446,68.549217,99,1,818.367249,497.635712,88.268288,53.674500,76,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2802,34.871826,34.871826,1,1191.350586,653.332092,128.497910,70.467766,106,1,819.608337,496.822083,88.402153,53.586746,66,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2805,34.905212,34.905212,1,1183.322144,670.461670,127.631981,72.315338,103,1,817.005005,495.039581,88.121361,53.394485,69,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2807,34.938538,34.938538,1,1174.561157,686.952881,126.687012,74.094070,104,1,816.556091,492.567169,88.072945,53.127815,81,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2809,34.971863,34.971863,1,1164.859375,703.436279,125.640594,75.871948,103,1,818.736511,492.392883,88.308121,53.109016,72,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2812,35.005188,35.005188,1,1154.727295,719.259705,124.547760,77.578651,108,1,820.315247,492.238373,88.478401,53.092350,77,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2814,35.038513,35.038513,1,1143.970337,734.646667,123.387527,79.238274,108,1,821.414856,493.328400,88.597008,53.209919,82,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2816,35.071899,35.071899,1,1132.086548,749.196899,122.105751,80.807648,112,1,822.652954,493.514587,88.730545,53.230003,65,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2820,35.105225,35.105225,1,1119.644775,763.285278,120.763794,82.327209,113,1,823.169678,494.254852,88.786278,53.309845,69,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2822,35.138550,35.138550,1,1106.834351,775.893860,119.382072,83.687149,110,1,822.051392,494.324829,88.665665,53.317390,71,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2825,35.171875,35.171875,1,1093.078613,788.409851,117.898392,85.037117,110,1,823.907715,494.430695,88.865883,53.328812,81,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2827,35.205261,35.205261,1,1079.024536,798.936951,116.382530,86.172562,114,1,824.355286,494.050507,88.914154,53.287804,72,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2829,35.238586,35.238586,1,1064.298462,809.762695,114.794189,87.340218,112,1,826.814209,492.357178,89.179367,53.105164,69,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2832,35.271912,35.271912,1,1049.625854,818.967102,113.211624,88.332993,108,1,827.419617,491.858948,89.244675,53.051426,72,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2834,35.305237,35.305237,1,1033.671631,828.257202,111.490814,89.335014,106,1,827.565369,491.249756,89.260391,52.985722,68,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
2838,35.338562,35.338562,1,1016.839355,835.812500,109.675301,90.149925,104,1,829.133667,490.729553,89.429543,52.929611,59,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
