frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03342,972.725,549.896,184.6430,104.3815,0,0
1,0.06684,972.725,549.896,184.6430,104.3815,0,0
2,0.08355,972.725,549.896,184.6430,104.3815,0,0
3,0.15039,972.725,549.896,184.6430,104.3815,0,0
4,0.23394,972.725,549.896,184.6430,104.3815,0,0
5,0.30078,972.725,549.896,184.6430,104.3815,0,0
6,0.33420,972.725,549.896,184.6430,104.3815,0,0
7,0.36762,972.725,549.896,184.6430,104.3815,0,0
8,0.40104,972.725,549.896,184.6430,104.3815,0,0
9,0.43446,972.725,549.896,184.6430,104.3815,0,0
10,0.46788,972.725,549.896,184.6430,104.3815,0,0
11,0.50130,972.725,549.896,184.6430,104.3815,0,0
12,0.53472,972.725,549.896,184.6430,104.3815,0,0
13,0.56814,972.725,549.896,184.6430,104.3815,0,0
14,0.60156,972.725,549.896,184.6430,104.3815,0,0
15,0.63498,972.725,549.896,184.6430,104.3815,0,0
16,0.66840,972.725,549.896,184.6430,104.3815,0,0
17,0.70182,972.725,549.896,184.6430,104.3815,0,20
18,0.73524,972.725,549.896,184.6430,104.3815,0,0
19,0.76866,972.725,549.896,184.6430,104.3815,0,0
20,0.80208,972.725,549.896,184.6430,104.3815,0,0
21,0.83550,972.725,549.896,184.6430,104.3815,0,0
22,0.86892,972.725,549.896,184.6430,104.3815,0,0
23,0.90234,972.725,549.896,184.6430,104.3815,0,0
24,0.93576,972.725,549.896,184.6430,104.3815,0,0
25,0.96918,972.725,549.896,184.6430,104.3815,0,0
26,1.00260,972.725,549.896,184.6430,104.3815,0,0
27,1.03602,972.725,549.896,184.6430,104.3815,0,0
28,1.06944,972.725,549.896,184.6430,104.3815,0,0
29,1.10286,972.725,549.896,184.6430,104.3815,0,0
30,1.13628,972.725,549.896,184.6430,104.3815,0,0
31,1.16970,972.725,549.896,184.6430,104.3815,0,0
32,1.20312,972.725,549.896,184.6430,104.3815,0,0
33,1.23654,972.725,549.896,184.6430,104.3815,0,0
34,1.26997,972.725,549.896,184.6430,104.3815,0,0
35,1.30339,972.725,549.896,184.6430,104.3815,0,0
36,1.33681,972.725,549.896,184.6430,104.3815,0,0
37,1.37023,972.725,549.896,184.6430,104.3815,0,0
38,1.40365,972.725,549.896,184.6430,104.3815,0,0
39,1.43707,972.725,549.896,184.6430,104.3815,0,0
40,1.47049,972.725,549.896,184.6430,104.3815,0,0
41,1.50391,972.725,549.896,184.6430,104.3815,0,0
42,1.53733,972.725,549.896,184.6430,104.3815,0,0
43,1.57075,972.725,549.896,184.6430,104.3815,0,0
44,1.60417,972.725,549.896,184.6430,104.3815,0,0
45,1.63759,972.725,549.896,184.6430,104.3815,0,0
46,1.67101,972.725,549.896,184.6430,104.3815,0,0
47,1.70443,972.725,549.896,184.6430,104.3815,0,0
48,1.73785,972.725,549.896,184.6430,104.3815,0,0
49,1.77127,972.725,549.896,184.6430,104.3815,0,0
50,1.80469,972.725,549.896,184.6430,104.3815,0,0
51,1.83811,972.725,549.896,184.6430,104.3815,0,28
52,1.87153,972.725,549.896,184.6430,104.3815,0,0
53,1.90495,972.725,549.896,184.6430,104.3815,0,0
54,1.93837,972.725,549.896,184.6430,104.3815,0,0
55,1.97179,972.725,549.896,184.6430,104.3815,0,0
56,2.00521,972.725,549.896,184.6430,104.3815,0,0
57,2.03863,972.725,549.896,184.6430,104.3815,0,0
58,2.07205,972.725,549.896,184.6430,104.3815,0,0
59,2.10547,972.725,549.896,184.6430,104.3815,0,0
60,2.13889,972.725,549.896,184.6430,104.3815,0,0
61,2.17231,972.725,549.896,184.6430,104.3815,0,0
62,2.20573,972.725,549.896,184.6430,104.3815,0,0
63,2.23915,972.725,549.896,184.6430,104.3815,0,0
64,2.27257,972.725,549.896,184.6430,104.3815,0,0
65,2.30599,972.725,549.896,184.6430,104.3815,0,0
66,2.33941,972.725,549.896,184.6430,104.3815,0,0
67,2.37283,972.725,549.896,184.6430,104.3815,0,0
68,2.40625,972.725,549.896,184.6430,104.3815,0,0
69,2.43967,972.725,549.896,184.6430,104.3815,0,0
70,2.47309,972.725,549.896,184.6430,104.3815,0,0
71,2.50651,972.725,549.896,184.6430,104.3815,0,0
72,2.53993,972.725,549.896,184.6430,104.3815,0,0
73,2.57335,972.725,549.896,184.6430,104.3815,0,0
74,2.60677,972.725,549.896,184.6430,104.3815,0,0
75,2.64019,972.725,549.896,184.6430,104.3815,0,0
76,2.67361,972.725,549.896,184.6430,104.3815,0,0
77,2.70703,972.725,549.896,184.6430,104.3815,0,0
78,2.74045,972.725,549.896,184.6430,104.3815,0,0
79,2.77387,972.725,549.896,184.6430,104.3815,0,0
80,2.80729,972.725,549.896,184.6430,104.3815,0,0
81,2.84071,972.725,549.896,184.6430,104.3815,0,0
82,2.87413,972.725,549.896,184.6430,104.3815,0,0
83,2.90755,972.725,549.896,184.6430,104.3815,0,0
84,2.94097,972.725,549.896,184.6430,104.3815,0,0
85,2.97439,972.725,549.896,184.6430,104.3815,0,0
