frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
0,0.03322,771.959,612.100,105.8984,83.9687,0,0
1,0.06645,771.959,612.100,105.8984,83.9687,0,0
2,0.08306,771.959,612.100,105.8984,83.9687,0,0
3,0.13290,771.959,612.100,105.8984,83.9687,0,0
4,0.18274,771.959,612.100,105.8984,83.9687,0,0
5,0.23257,771.959,612.100,105.8984,83.9687,0,0
6,0.29902,771.959,612.100,105.8984,83.9687,0,0
7,0.33225,771.959,612.100,105.8984,83.9687,0,0
8,0.36547,771.959,612.100,105.8984,83.9687,0,0
9,0.39870,771.959,612.100,105.8984,83.9687,0,0
10,0.43192,771.959,612.100,105.8984,83.9687,0,0
11,0.46514,771.959,612.100,105.8984,83.9687,0,0
12,0.49837,771.959,612.100,105.8984,83.9687,0,0
13,0.53159,771.959,612.100,105.8984,83.9687,0,0
14,0.56482,771.959,612.100,105.8984,83.9687,0,0
15,0.59804,771.959,612.100,105.8984,83.9687,0,0
16,0.63127,771.959,612.100,105.8984,83.9687,0,0
17,0.66449,771.959,612.100,105.8984,83.9687,0,0
18,0.69772,771.959,612.100,105.8984,83.9687,0,0
19,0.73094,771.959,612.100,105.8984,83.9687,0,0
20,0.76417,771.959,612.100,105.8984,83.9687,0,0
21,0.79739,771.959,612.100,105.8984,83.9687,0,0
22,0.83061,771.959,612.100,105.8984,83.9687,0,0
23,0.86384,771.959,612.100,105.8984,83.9687,0,0
24,0.89706,771.959,612.100,105.8984,83.9687,0,0
25,0.93029,771.959,612.100,105.8984,83.9687,0,0
26,0.96351,771.959,612.100,105.8984,83.9687,0,0
27,0.99674,771.959,612.100,105.8984,83.9687,0,0
28,1.02996,771.959,612.100,105.8984,83.9687,0,0
29,1.06319,771.959,612.100,105.8984,83.9687,0,0
30,1.09641,771.959,612.100,105.8984,83.9687,0,0
31,1.12964,771.959,612.100,105.8984,83.9687,0,0
32,1.16286,771.959,612.100,105.8984,83.9687,0,0
33,1.19609,771.959,612.100,105.8984,83.9687,0,0
34,1.22931,771.959,612.100,105.8984,83.9687,0,0
35,1.26253,771.959,612.100,105.8984,83.9687,0,0
36,1.29576,771.959,612.100,105.8984,83.9687,0,0
37,1.32898,771.959,612.100,105.8984,83.9687,0,0
38,1.36221,771.959,612.100,105.8984,83.9687,0,0
39,1.39543,771.959,612.100,105.8984,83.9687,0,0
40,1.42866,771.959,612.100,105.8984,83.9687,0,0
41,1.46188,771.959,612.100,105.8984,83.9687,0,0
42,1.49511,771.959,612.100,105.8984,83.9687,0,0
43,1.52833,771.959,612.100,105.8984,83.9687,0,0
44,1.56156,771.959,612.100,105.8984,83.9687,0,0
45,1.59478,771.959,612.100,105.8984,83.9687,0,0
46,1.62801,771.959,612.100,105.8984,83.9687,0,0
47,1.66123,771.959,612.100,105.8984,83.9687,0,0
48,1.69445,771.959,612.100,105.8984,83.9687,0,0
49,1.72768,771.959,612.100,105.8984,83.9687,0,0
50,1.76090,771.959,612.100,105.8984,83.9687,0,0
51,1.79413,771.959,612.100,105.8984,83.9687,0,0
52,1.82735,771.959,612.100,105.8984,83.9687,0,0
53,1.86058,771.959,612.100,105.8984,83.9687,0,0
54,1.89380,771.959,612.100,105.8984,83.9687,0,0
55,1.92703,771.959,612.100,105.8984,83.9687,0,0
56,1.96025,771.959,612.100,105.8984,83.9687,0,0
57,1.99348,771.959,612.100,105.8984,83.9687,0,0
58,2.02670,771.959,612.100,105.8984,83.9687,0,0
59,2.05992,771.959,612.100,105.8984,83.9687,0,0
60,2.09315,771.959,612.100,105.8984,83.9687,0,0
61,2.12637,771.959,612.100,105.8984,83.9687,0,0
62,2.15960,771.959,612.100,105.8984,83.9687,0,0
63,2.19282,771.959,612.100,105.8984,83.9687,0,0
64,2.22605,771.959,612.100,105.8984,83.9687,0,0
65,2.25927,771.959,612.100,105.8984,83.9687,0,0
66,2.29250,771.959,612.100,105.8984,83.9687,0,0
67,2.32572,771.959,612.100,105.8984,83.9687,0,0
68,2.35895,771.959,612.100,105.8984,83.9687,0,0
69,2.39217,771.959,612.100,105.8984,83.9687,0,0
70,2.42540,771.959,612.100,105.8984,83.9687,0,0
71,2.45862,771.959,612.100,105.8984,83.9687,0,0
72,2.49184,771.959,612.100,105.8984,83.9687,0,0
73,2.52507,771.959,612.100,105.8984,83.9687,0,0
74,2.55829,771.959,612.100,105.8984,83.9687,0,0
75,2.59152,771.959,612.100,105.8984,83.9687,0,0
76,2.62474,771.959,612.100,105.8984,83.9687,0,0
77,2.65797,771.959,612.100,105.8984,83.9687,0,0
78,2.69119,771.959,612.100,105.8984,83.9687,0,0
79,2.72442,771.959,612.100,105.8984,83.9687,0,0
80,2.75764,771.959,612.100,105.8984,83.9687,0,0
81,2.79087,771.959,612.100,105.8984,83.9687,0,0
82,2.82409,771.959,612.100,105.8984,83.9687,0,0
83,2.85732,771.959,612.100,105.8984,83.9687,0,0
84,2.89054,771.959,612.100,105.8984,83.9687,0,0
85,2.92376,771.959,612.100,105.8984,83.9687,0,0
86,2.95699,771.959,612.100,105.8984,83.9687,0,0
87,2.99021,771.959,612.100,105.8984,83.9687,0,0
